date,day_t2m,day_utci,night_t2m,night_utci
2004-01-01,27.39,32.24,23.22,20.18
2004-01-02,27.35,33.24,23.25,18.67
2004-01-03,27.29,32.10,20.90,14.61
2004-01-04,27.49,31.55,21.53,14.72
2004-01-05,26.88,32.67,22.51,19.16
2004-01-06,26.20,32.84,22.53,18.75
2004-01-07,25.70,29.79,22.18,18.51
2004-01-08,27.33,31.25,21.96,15.33
2004-01-09,25.86,28.79,20.32,14.86
2004-01-10,26.97,31.05,20.88,14.60
2004-01-11,27.11,31.50,20.71,13.74
2004-01-12,27.35,32.44,20.72,14.02
2004-01-13,28.52,32.12,21.10,13.48
2004-01-14,29.09,32.84,21.94,13.96
2004-01-15,29.64,32.67,21.66,14.18
2004-01-16,28.75,33.28,20.64,13.67
2004-01-17,28.77,33.90,21.22,13.95
2004-01-18,29.58,34.25,23.95,19.85
2004-01-19,29.61,34.80,22.91,15.73
2004-01-20,28.85,35.20,23.48,18.33
2004-01-21,28.38,35.26,23.89,20.29
2004-01-22,28.38,33.52,23.97,21.75
2004-01-23,28.69,33.80,24.51,19.27
2004-01-24,28.99,34.12,24.50,21.59
2004-01-25,29.95,34.65,25.44,20.73
2004-01-26,28.79,33.52,24.86,20.45
2004-01-27,30.28,35.26,24.75,18.25
2004-01-28,28.62,33.96,23.92,20.78
2004-01-29,28.51,33.86,24.34,21.49
2004-01-30,28.17,33.80,23.95,21.43
2004-01-31,28.11,33.73,23.99,21.38
2004-02-01,27.34,33.15,23.37,21.61
2004-02-02,29.49,32.16,23.69,17.69
2004-02-03,29.87,34.25,23.77,17.59
2004-02-04,30.19,35.40,24.72,21.26
2004-02-05,29.33,34.17,24.99,22.50
2004-02-06,29.36,34.27,25.70,22.59
2004-02-07,27.14,33.05,23.03,20.68
2004-02-08,29.55,33.26,23.70,18.36
2004-02-09,29.20,34.14,23.62,17.41
2004-02-10,28.58,34.86,23.62,18.99
2004-02-11,29.31,34.85,23.52,18.00
2004-02-12,30.04,33.64,27.24,15.21
2004-02-13,29.59,31.28,23.46,15.73
2004-02-14,29.11,32.63,26.61,15.61
2004-02-15,28.05,32.69,22.28,15.12
2004-02-16,29.39,32.09,23.81,15.83
2004-02-17,29.52,33.04,24.03,16.85
2004-02-18,29.91,35.03,24.47,17.17
2004-02-19,30.84,35.78,25.26,18.91
2004-02-20,31.08,35.44,26.17,19.98
2004-02-21,31.25,33.68,25.90,18.54
2004-02-22,31.09,32.77,25.12,17.58
2004-02-23,31.82,35.39,25.18,17.95
2004-02-24,32.06,34.59,25.16,17.35
2004-02-25,32.55,35.28,25.63,18.32
2004-02-26,32.23,36.09,25.21,18.40
2004-02-27,32.32,36.81,26.21,19.59
2004-02-28,32.37,36.58,26.21,19.73
2004-02-29,33.16,36.07,26.80,19.58
2004-03-01,33.43,36.25,27.71,19.91
2004-03-02,33.64,36.13,26.72,20.23
2004-03-03,33.77,36.10,27.50,20.27
2004-03-04,32.67,35.22,26.82,19.48
2004-03-05,33.38,35.03,26.10,17.58
2004-03-06,34.04,36.36,26.65,18.85
2004-03-07,35.33,37.86,28.37,21.32
2004-03-08,32.56,35.16,26.63,19.27
2004-03-09,31.70,34.90,26.36,19.72
2004-03-10,31.35,35.52,25.98,19.99
2004-03-11,32.54,35.66,26.52,20.62
2004-03-12,33.07,35.81,26.87,20.18
2004-03-13,33.73,35.96,27.91,20.60
2004-03-14,33.46,35.95,27.58,20.90
2004-03-15,34.11,36.80,27.92,20.28
2004-03-16,34.90,37.59,28.43,21.07
2004-03-17,35.19,37.29,31.82,22.24
2004-03-18,35.85,38.07,27.69,23.30
2004-03-19,35.89,38.71,28.19,23.06
2004-03-20,34.96,39.03,27.09,24.63
2004-03-21,34.48,38.99,32.91,26.44
2004-03-22,35.12,39.47,29.78,27.07
2004-03-23,34.92,39.94,30.65,27.52
2004-03-24,34.03,37.54,29.87,25.92
2004-03-25,32.94,37.94,27.21,25.73
2004-03-26,33.42,37.59,29.14,26.04
2004-03-27,33.82,37.64,27.99,24.51
2004-03-28,32.39,37.71,28.89,26.14
2004-03-29,31.81,38.57,24.66,25.63
2004-03-30,32.31,37.21,24.20,27.75
2004-03-31,31.19,37.65,24.92,24.21
2004-04-01,29.47,36.72,24.52,26.60
2004-04-02,31.53,37.57,24.06,23.96
2004-04-03,31.35,38.21,24.52,24.39
2004-04-04,30.56,37.07,25.92,24.64
2004-04-05,30.89,36.42,27.40,24.95
2004-04-06,27.64,34.48,23.11,23.53
2004-04-07,30.83,36.40,24.72,23.06
2004-04-08,31.29,34.72,26.53,26.52
2004-04-09,32.23,36.26,27.95,26.19
2004-04-10,31.50,35.60,27.68,27.02
2004-04-11,33.62,36.53,27.87,26.32
2004-04-12,33.26,37.19,27.73,26.35
2004-04-13,34.17,38.65,29.35,26.46
2004-04-14,33.47,38.29,30.26,27.58
2004-04-15,32.95,38.27,28.03,26.32
2004-04-16,34.36,37.90,29.18,27.74
2004-04-17,34.35,38.84,30.44,26.65
2004-04-18,33.77,38.24,28.74,27.13
2004-04-19,34.97,39.61,30.29,29.19
2004-04-20,34.48,38.71,28.69,28.74
2004-04-21,33.27,38.85,25.67,27.72
2004-04-22,34.16,38.09,28.35,28.10
2004-04-23,32.84,37.86,27.16,27.41
2004-04-24,29.76,37.03,29.42,26.32
2004-04-25,31.38,36.96,25.79,25.85
2004-04-26,31.37,37.40,26.89,27.11
2004-04-27,32.05,37.14,23.84,23.76
2004-04-28,32.56,36.03,27.39,28.27
2004-04-29,31.25,38.40,25.10,28.44
2004-04-30,31.75,37.21,26.57,27.43
2004-05-01,33.66,36.43,28.53,25.75
2004-05-02,33.74,36.47,26.03,22.66
2004-05-03,26.10,29.27,21.88,18.85
2004-05-04,27.51,26.79,22.25,18.19
2004-05-05,27.02,31.38,23.17,19.91
2004-05-06,26.25,32.26,23.16,22.53
2004-05-07,28.52,32.55,23.53,25.59
2004-05-08,28.42,34.02,24.16,24.42
2004-05-09,29.75,34.63,24.29,24.60
2004-05-10,31.29,34.70,25.64,22.43
2004-05-11,30.81,33.28,26.22,23.32
2004-05-12,31.84,35.19,26.73,24.37
2004-05-13,32.01,35.74,25.69,24.72
2004-05-14,30.01,34.79,25.33,24.73
2004-05-15,30.54,36.27,23.49,23.11
2004-05-16,28.81,33.03,22.30,19.71
2004-05-17,25.69,31.55,23.32,19.69
2004-05-18,27.56,30.03,24.05,19.76
2004-05-19,28.18,28.58,24.69,20.32
2004-05-20,29.13,30.30,25.42,20.96
2004-05-21,28.91,29.42,25.70,20.82
2004-05-22,29.06,33.15,23.45,20.43
2004-05-23,27.69,32.82,23.04,20.74
2004-05-24,27.95,34.79,22.10,20.55
2004-05-25,27.30,32.06,22.14,21.48
2004-05-26,30.13,34.08,23.07,21.58
2004-05-27,27.82,32.72,21.99,21.95
2004-05-28,28.84,33.78,23.86,23.33
2004-05-29,29.41,35.69,21.83,22.79
2004-05-30,27.86,33.99,23.29,21.98
2004-05-31,29.26,33.75,22.49,22.63
2004-06-01,28.50,32.66,22.70,21.88
2004-06-02,28.82,35.13,23.78,20.78
2004-06-03,30.43,34.11,23.85,21.48
2004-06-04,29.19,34.01,24.95,23.83
2004-06-05,28.21,34.27,22.70,22.91
2004-06-06,28.23,32.05,23.31,20.22
2004-06-07,28.12,30.82,22.97,18.66
2004-06-08,27.26,26.51,21.94,18.98
2004-06-09,25.28,24.86,21.74,15.84
2004-06-10,25.47,26.02,22.42,20.32
2004-06-11,26.17,26.19,22.89,18.53
2004-06-12,25.95,26.19,23.48,16.79
2004-06-13,26.13,27.28,23.01,18.35
2004-06-14,26.42,26.68,23.62,18.72
2004-06-15,26.64,26.63,23.37,18.58
2004-06-16,26.29,25.97,22.70,18.17
2004-06-17,27.68,27.15,23.38,17.57
2004-06-18,28.36,26.36,23.02,19.52
2004-06-19,28.18,27.81,24.13,17.89
2004-06-20,28.52,29.12,24.36,18.62
2004-06-21,28.33,29.63,24.30,19.59
2004-06-22,28.49,29.43,24.22,19.16
2004-06-23,28.59,30.29,25.31,20.93
2004-06-24,28.45,29.30,24.04,19.57
2004-06-25,28.67,28.30,23.85,19.42
2004-06-26,27.52,30.86,22.93,17.43
2004-06-27,27.02,30.08,22.87,18.97
2004-06-28,27.87,29.26,23.78,19.92
2004-06-29,28.20,28.89,24.93,19.62
2004-06-30,28.56,28.37,24.80,19.14
2004-07-01,28.32,27.88,24.48,18.65
2004-07-02,26.47,28.96,22.62,19.15
2004-07-03,28.23,30.54,22.49,20.06
2004-07-04,26.99,28.72,23.52,20.00
2004-07-05,27.72,30.22,23.82,21.76
2004-07-06,28.42,32.90,25.74,22.12
2004-07-07,29.74,35.03,24.51,23.54
2004-07-08,28.63,35.59,23.15,23.81
2004-07-09,28.09,33.48,22.57,21.64
2004-07-10,27.13,33.41,23.13,21.68
2004-07-11,25.97,30.15,22.31,17.92
2004-07-12,25.04,27.13,21.33,17.55
2004-07-13,23.91,24.34,22.09,17.94
2004-07-14,26.57,28.98,22.71,18.08
2004-07-15,26.71,28.46,21.72,19.60
2004-07-16,28.52,31.41,22.80,20.10
2004-07-17,28.22,31.37,24.83,21.86
2004-07-18,29.22,34.38,23.68,21.51
2004-07-19,28.39,33.26,23.84,20.11
2004-07-20,28.24,29.42,23.12,18.05
2004-07-21,27.43,29.40,22.86,17.95
2004-07-22,25.84,27.51,22.41,20.11
2004-07-23,25.00,24.70,21.15,18.15
2004-07-24,27.19,29.20,22.09,18.20
2004-07-25,25.43,28.23,22.22,16.74
2004-07-26,25.59,25.83,23.07,18.95
2004-07-27,26.54,28.98,22.87,18.73
2004-07-28,27.10,27.42,22.51,18.99
2004-07-29,25.45,27.98,22.02,18.23
2004-07-30,27.20,29.31,23.29,20.55
2004-07-31,24.78,24.38,21.18,17.35
2004-08-01,25.59,25.57,22.79,18.08
2004-08-02,27.57,26.20,22.38,15.71
2004-08-03,24.85,24.43,20.84,15.35
2004-08-04,23.05,20.30,21.83,16.93
2004-08-05,26.29,25.00,21.92,18.47
2004-08-06,26.52,26.21,22.42,19.05
2004-08-07,25.04,26.85,22.44,16.89
2004-08-08,26.31,25.91,22.93,18.45
2004-08-09,26.62,27.80,23.78,19.34
2004-08-10,26.55,27.92,23.18,19.13
2004-08-11,26.72,27.25,23.23,19.32
2004-08-12,25.38,25.58,22.19,16.46
2004-08-13,25.14,27.52,21.32,18.46
2004-08-14,26.40,27.05,22.94,19.11
2004-08-15,26.77,26.34,21.77,19.81
2004-08-16,25.76,26.65,21.53,18.55
2004-08-17,27.29,29.76,22.15,19.66
2004-08-18,26.22,28.09,23.26,19.08
2004-08-19,26.33,28.15,21.68,18.72
2004-08-20,26.90,26.14,22.99,17.66
2004-08-21,25.82,26.75,22.89,17.43
2004-08-22,26.79,27.25,22.68,17.27
2004-08-23,26.58,28.59,23.56,19.32
2004-08-24,26.86,28.04,22.99,19.56
2004-08-25,27.71,28.95,23.78,20.30
2004-08-26,26.21,28.75,22.00,19.85
2004-08-27,26.00,28.78,23.47,20.64
2004-08-28,27.13,29.21,23.55,19.86
2004-08-29,27.61,29.68,23.67,20.12
2004-08-30,27.71,29.19,23.68,19.83
2004-08-31,27.68,29.10,22.93,18.97
2004-09-01,27.21,30.09,22.93,21.73
2004-09-02,28.56,32.96,23.81,23.99
2004-09-03,28.79,33.73,23.84,22.78
2004-09-04,25.67,32.57,21.37,21.82
2004-09-05,25.59,30.72,20.93,19.27
