date,day_t2m,day_utci,night_t2m,night_utci
1999-01-01,19.76,23.25,13.07,5.20
1999-01-02,18.87,26.47,12.22,7.52
1999-01-03,20.84,28.09,13.29,7.33
1999-01-04,19.96,26.18,12.60,8.27
1999-01-05,21.07,22.89,15.81,8.42
1999-01-06,16.23,16.95,14.67,14.23
1999-01-07,14.96,18.70,10.95,5.65
1999-01-08,16.16,20.30,10.65,3.79
1999-01-09,14.18,13.76,14.17,8.53
1999-01-10,15.70,22.18,9.89,3.43
1999-01-11,15.35,25.92,11.22,5.18
1999-01-12,16.08,26.43,10.90,5.70
1999-01-13,15.22,22.26,12.54,4.60
1999-01-14,16.14,23.39,11.80,7.43
1999-01-15,15.10,23.19,9.76,6.08
1999-01-16,16.16,22.89,9.89,5.86
1999-01-17,15.89,23.42,11.31,6.47
1999-01-18,15.86,24.19,11.94,5.25
1999-01-19,18.04,24.68,11.87,8.59
1999-01-20,17.93,24.88,13.65,6.61
1999-01-21,20.10,24.16,14.83,10.72
1999-01-22,22.31,27.99,18.17,14.68
1999-01-23,22.54,27.50,17.12,12.23
1999-01-24,23.51,29.81,17.56,11.33
1999-01-25,19.57,19.69,14.31,3.73
1999-01-26,19.55,19.71,13.68,5.94
1999-01-27,22.33,27.71,18.20,12.46
1999-01-28,15.84,20.23,11.48,6.90
1999-01-29,16.43,21.39,12.28,7.80
1999-01-30,17.55,21.58,12.06,5.28
1999-01-31,19.32,24.57,12.74,7.18
1999-02-01,20.12,27.43,12.04,5.42
1999-02-02,21.54,26.50,13.38,6.06
1999-02-03,21.24,21.28,14.15,4.95
1999-02-04,18.59,23.16,12.28,3.09
1999-02-05,18.51,24.33,13.49,5.17
1999-02-06,19.62,26.67,13.64,6.42
1999-02-07,20.76,24.84,15.71,11.34
1999-02-08,16.60,22.88,12.36,9.50
1999-02-09,24.06,29.05,20.76,15.43
1999-02-10,24.30,31.67,19.48,12.41
1999-02-11,25.65,32.46,21.75,17.69
1999-02-12,26.36,30.65,19.87,15.39
1999-02-13,25.93,26.11,18.91,11.64
1999-02-14,26.03,26.88,18.28,9.95
1999-02-15,25.17,29.41,17.75,10.40
1999-02-16,25.13,30.35,19.05,15.21
1999-02-17,26.97,29.28,18.86,13.88
1999-02-18,27.62,32.90,21.95,17.95
1999-02-19,27.13,31.79,21.41,12.93
1999-02-20,25.39,27.14,17.96,11.14
1999-02-21,25.81,28.27,17.69,10.75
1999-02-22,26.80,29.73,18.74,14.39
1999-02-23,25.23,28.36,19.03,13.48
1999-02-24,26.12,32.29,20.66,15.73
1999-02-25,25.41,29.47,19.73,12.19
1999-02-26,25.25,25.68,22.15,10.57
1999-02-27,25.46,27.37,16.78,8.56
1999-02-28,25.40,27.59,18.45,10.61
1999-03-01,26.34,28.31,18.76,10.97
1999-03-02,28.75,29.17,21.48,15.78
1999-03-03,29.13,31.87,20.90,15.29
1999-03-04,30.71,36.25,23.51,20.31
1999-03-05,31.83,36.28,24.62,21.16
1999-03-06,32.79,35.55,24.48,19.69
1999-03-07,32.15,36.53,24.69,19.99
1999-03-08,32.49,36.37,23.55,18.64
1999-03-09,28.84,32.41,22.13,16.68
1999-03-10,26.93,30.77,21.61,15.37
1999-03-11,28.53,29.72,22.08,14.98
1999-03-12,27.95,28.16,20.11,13.22
1999-03-13,28.12,27.74,20.58,11.80
1999-03-14,28.70,29.18,20.57,12.25
1999-03-15,30.08,32.87,20.70,17.13
1999-03-16,31.53,33.99,21.50,15.36
1999-03-17,32.40,34.68,25.97,20.60
1999-03-18,31.11,33.10,22.09,15.11
1999-03-19,31.69,34.07,24.41,19.02
1999-03-20,30.83,34.33,22.91,15.44
1999-03-21,27.20,27.38,20.81,13.51
1999-03-22,28.28,30.26,21.68,15.51
1999-03-23,31.79,34.69,22.83,18.56
1999-03-24,33.67,36.90,26.53,19.85
1999-03-25,33.91,36.92,25.86,19.93
1999-03-26,32.62,33.89,25.44,17.49
1999-03-27,32.13,33.12,26.16,17.48
1999-03-28,34.78,36.59,29.90,20.82
1999-03-29,35.59,40.17,30.35,26.03
1999-03-30,37.82,40.46,28.12,21.01
1999-03-31,37.70,40.71,29.69,22.63
