date,day_t2m,day_utci,night_t2m,night_utci
1993-01-01,30.08,35.41,21.99,16.86
1993-01-02,29.82,35.09,22.18,15.91
1993-01-03,29.03,34.65,22.74,17.63
1993-01-04,29.42,34.70,23.27,16.77
1993-01-05,29.45,34.94,20.80,15.86
1993-01-06,28.24,31.64,23.00,16.71
1993-01-07,27.01,32.67,20.76,17.58
1993-01-08,26.23,31.19,20.02,13.08
1993-01-09,26.11,31.23,20.37,14.48
1993-01-10,26.68,32.46,23.85,15.46
1993-01-11,26.97,32.65,21.70,15.57
1993-01-12,26.27,30.91,23.25,15.70
1993-01-13,27.87,32.14,20.70,14.32
1993-01-14,27.94,33.94,22.76,16.81
1993-01-15,28.06,33.42,22.91,18.82
1993-01-16,24.30,27.41,21.10,15.11
1993-01-17,25.27,29.61,18.95,11.91
1993-01-18,24.54,27.94,19.79,11.80
1993-01-19,25.55,27.87,18.84,12.43
1993-01-20,24.68,29.39,18.56,10.70
1993-01-21,24.40,30.87,19.89,11.55
1993-01-22,26.13,30.38,19.87,11.88
1993-01-23,25.79,30.69,20.33,13.39
1993-01-24,27.41,31.60,20.12,12.34
1993-01-25,27.80,31.37,21.76,14.81
1993-01-26,28.48,31.59,21.81,14.48
1993-01-27,28.78,32.80,23.52,13.21
1993-01-28,26.89,29.04,22.08,15.64
1993-01-29,28.11,31.38,20.22,9.51
1993-01-30,26.94,31.20,21.20,11.71
1993-01-31,28.76,30.83,21.04,13.28
1993-02-01,28.58,31.28,22.47,14.30
1993-02-02,28.94,32.60,24.84,15.14
1993-02-03,29.49,32.98,22.38,15.02
1993-02-04,29.93,33.14,24.31,14.37
1993-02-05,30.19,34.60,22.91,15.00
1993-02-06,30.78,34.44,22.57,15.27
1993-02-07,31.29,35.12,22.66,13.65
1993-02-08,32.07,35.33,21.82,14.16
1993-02-09,32.37,36.22,23.55,15.49
1993-02-10,33.51,36.62,23.88,15.66
1993-02-11,33.86,37.20,24.33,17.11
1993-02-12,33.59,37.38,25.85,18.48
1993-02-13,34.03,38.07,25.09,19.24
1993-02-14,33.84,38.00,24.69,18.14
1993-02-15,33.24,37.30,29.38,23.40
1993-02-16,33.42,36.26,26.35,19.01
1993-02-17,32.92,35.17,27.47,20.67
1993-02-18,30.21,33.09,23.98,17.34
1993-02-19,25.88,26.93,18.46,9.54
1993-02-20,25.98,29.09,23.43,13.48
1993-02-21,27.43,31.13,20.10,10.58
1993-02-22,29.22,33.06,24.56,15.18
1993-02-23,29.81,34.27,24.56,19.26
1993-02-24,31.26,35.15,26.47,20.84
1993-02-25,30.52,36.16,25.93,22.49
1993-02-26,27.43,32.40,24.17,19.88
1993-02-27,28.57,34.23,24.40,19.97
1993-02-28,28.58,31.58,22.55,13.45
1993-03-01,28.01,30.90,22.02,14.65
1993-03-02,29.37,32.84,24.80,16.99
1993-03-03,29.96,34.87,28.12,20.08
1993-03-04,31.34,35.88,26.88,20.99
1993-03-05,32.65,36.22,26.75,21.00
1993-03-06,33.42,36.49,26.61,20.67
1993-03-07,34.40,36.92,26.90,19.99
1993-03-08,35.46,39.30,29.03,22.05
1993-03-09,35.84,39.31,28.20,22.06
1993-03-10,35.42,38.78,28.38,21.74
1993-03-11,34.57,37.57,30.37,19.45
1993-03-12,33.11,36.29,27.67,21.58
1993-03-13,31.57,36.23,29.45,24.02
1993-03-14,32.18,36.43,28.08,22.31
1993-03-15,32.31,37.07,28.22,22.85
1993-03-16,32.57,36.90,26.97,20.40
1993-03-17,34.28,38.04,28.21,20.42
1993-03-18,34.44,36.66,26.74,20.06
1993-03-19,34.29,37.45,27.27,17.45
1993-03-20,35.19,38.64,29.41,20.42
1993-03-21,35.72,39.67,30.72,23.61
1993-03-22,36.76,40.78,30.39,25.09
1993-03-23,37.16,40.64,29.98,25.67
1993-03-24,34.22,37.28,28.27,25.25
1993-03-25,30.47,32.16,27.52,17.27
1993-03-26,29.74,32.90,25.13,15.59
1993-03-27,31.09,34.99,23.94,16.72
1993-03-28,32.52,35.79,26.13,18.42
1993-03-29,33.34,36.95,27.74,21.05
1993-03-30,34.26,37.28,30.36,20.89
1993-03-31,34.72,37.50,27.55,20.18
1993-04-01,34.69,37.04,27.19,20.77
1993-04-02,34.45,38.29,28.45,21.76
1993-04-03,36.61,40.20,29.67,24.13
1993-04-04,35.97,40.37,29.93,23.15
1993-04-05,37.07,41.72,29.95,23.91
1993-04-06,37.72,41.25,31.87,26.00
1993-04-07,35.23,37.92,30.87,24.32
1993-04-08,35.66,39.53,31.91,27.78
1993-04-09,36.16,40.41,29.67,25.95
1993-04-10,35.35,40.22,29.89,24.89
1993-04-11,36.18,39.26,30.85,26.92
1993-04-12,35.34,38.29,30.81,27.05
1993-04-13,35.58,40.72,31.73,29.56
1993-04-14,36.35,42.04,33.84,27.06
1993-04-15,36.65,41.41,34.08,28.55
1993-04-16,38.23,42.31,35.54,28.21
1993-04-17,38.92,42.96,31.98,28.39
1993-04-18,38.70,43.30,33.04,30.08
1993-04-19,37.92,41.88,30.32,24.89
1993-04-20,38.63,42.14,33.79,30.51
1993-04-21,38.93,44.00,34.50,30.85
1993-04-22,39.63,44.72,35.39,31.33
1993-04-23,41.05,44.27,34.38,28.88
1993-04-24,40.40,44.05,34.23,28.59
1993-04-25,40.04,44.14,34.75,29.66
1993-04-26,41.36,44.04,34.20,28.32
1993-04-27,40.91,44.45,35.29,30.76
1993-04-28,40.52,43.85,34.18,27.77
1993-04-29,40.34,44.48,34.33,29.87
1993-04-30,40.24,44.63,34.93,31.33
1993-05-01,41.00,44.81,35.14,31.29
1993-05-02,40.91,45.06,34.83,31.51
1993-05-03,40.42,44.48,35.00,29.55
1993-05-04,39.87,43.78,34.93,29.81
1993-05-05,40.07,44.05,34.69,31.39
1993-05-06,39.15,43.68,35.33,29.92
1993-05-07,40.23,43.46,35.93,31.25
1993-05-08,40.84,44.10,35.28,30.73
1993-05-09,40.66,44.41,33.79,31.41
1993-05-10,40.76,44.52,35.77,31.77
1993-05-11,41.41,45.21,35.34,32.30
1993-05-12,41.79,45.37,35.41,32.24
1993-05-13,41.75,45.75,33.96,30.69
1993-05-14,41.75,45.78,35.61,31.24
1993-05-15,41.05,45.37,35.18,33.22
1993-05-16,40.46,44.45,34.90,32.25
1993-05-17,40.08,43.31,34.25,31.52
1993-05-18,39.81,43.77,37.09,31.87
1993-05-19,39.56,44.34,34.66,32.49
1993-05-20,40.01,44.39,37.29,33.07
1993-05-21,39.79,44.76,35.85,33.58
1993-05-22,39.49,44.40,35.34,35.70
1993-05-23,40.39,45.77,36.55,34.66
1993-05-24,40.25,45.64,34.60,32.61
1993-05-25,41.28,45.72,34.81,33.64
1993-05-26,41.30,46.07,36.75,34.72
1993-05-27,41.58,45.86,36.51,35.53
1993-05-28,41.16,45.60,33.94,34.06
1993-05-29,40.69,45.67,34.43,33.96
1993-05-30,40.50,45.62,35.06,36.09
1993-05-31,40.23,44.61,33.39,32.81
1993-06-01,39.64,44.31,36.02,34.31
1993-06-02,40.27,44.34,36.39,33.62
1993-06-03,40.82,44.15,35.31,33.09
1993-06-04,41.49,44.68,35.20,32.22
1993-06-05,41.48,44.94,36.00,32.62
1993-06-06,41.74,45.71,36.70,33.20
1993-06-07,43.26,47.17,38.60,36.82
1993-06-08,42.93,47.66,37.62,36.18
1993-06-09,42.43,47.14,37.33,35.76
1993-06-10,41.96,46.61,37.87,36.75
1993-06-11,40.71,46.12,35.19,34.07
1993-06-12,39.85,43.94,35.60,34.10
1993-06-13,39.25,43.84,32.46,33.38
1993-06-14,38.18,43.50,30.84,32.77
1993-06-15,35.97,41.79,31.82,32.96
1993-06-16,34.78,42.89,29.65,31.49
1993-06-17,34.35,40.73,28.89,31.33
1993-06-18,36.19,40.66,31.42,32.93
1993-06-19,36.01,39.37,31.84,32.49
1993-06-20,36.80,40.40,32.73,32.67
1993-06-21,36.79,40.74,32.61,32.76
1993-06-22,35.81,39.48,32.27,32.00
1993-06-23,35.94,38.83,32.60,32.29
1993-06-24,35.78,38.91,31.48,31.23
1993-06-25,37.98,42.31,34.20,34.84
1993-06-26,37.51,43.19,33.31,33.76
1993-06-27,35.73,41.29,31.97,34.23
1993-06-28,35.88,41.36,34.29,32.77
1993-06-29,37.81,43.04,31.28,31.30
1993-06-30,38.01,42.41,33.13,31.79
1993-07-01,38.79,42.94,33.58,32.79
1993-07-02,39.09,44.22,35.46,34.23
1993-07-03,38.62,43.59,31.15,33.47
1993-07-04,35.44,41.10,29.50,29.00
1993-07-05,32.35,35.83,29.40,28.66
1993-07-06,34.06,37.85,28.44,30.12
1993-07-07,32.69,36.25,29.45,30.10
1993-07-08,33.05,34.52,27.27,29.82
1993-07-09,29.11,31.74,27.20,25.79
1993-07-10,28.18,31.72,27.96,29.08
1993-07-11,31.98,36.08,29.65,30.92
1993-07-12,32.04,36.97,30.06,32.25
1993-07-13,33.31,37.25,30.85,31.77
1993-07-14,32.51,36.48,30.98,31.59
1993-07-15,30.80,34.89,28.89,29.61
1993-07-16,29.93,30.18,27.64,25.97
1993-07-17,26.54,28.60,26.75,26.85
1993-07-18,30.50,33.65,27.39,28.11
1993-07-19,32.61,37.35,28.20,29.79
1993-07-20,33.48,37.06,30.48,31.25
1993-07-21,32.83,34.32,31.39,29.36
1993-07-22,33.14,35.55,31.38,29.58
1993-07-23,33.02,35.57,30.86,30.73
1993-07-24,33.15,36.40,31.06,31.55
1993-07-25,33.72,35.90,30.77,31.46
1993-07-26,33.84,37.43,30.84,31.14
1993-07-27,33.54,37.39,30.88,31.16
1993-07-28,33.65,38.34,30.93,31.42
1993-07-29,34.18,39.33,31.59,31.59
1993-07-30,33.70,39.26,30.46,28.64
1993-07-31,33.97,38.63,30.79,29.52
1993-08-01,35.06,39.44,31.93,32.13
1993-08-02,34.59,39.81,30.69,30.15
1993-08-03,33.12,37.48,29.97,29.45
1993-08-04,32.22,36.07,29.80,29.20
1993-08-05,29.35,33.80,28.11,26.68
1993-08-06,29.42,34.10,27.51,28.54
1993-08-07,33.41,35.60,30.07,29.58
1993-08-08,32.91,35.38,31.14,27.86
1993-08-09,33.43,36.10,30.88,28.33
1993-08-10,33.24,36.15,30.91,28.82
1993-08-11,34.28,36.80,31.11,29.58
1993-08-12,33.27,36.66,30.23,28.93
1993-08-13,32.94,37.82,32.23,28.98
1993-08-14,33.09,38.17,29.91,29.06
1993-08-15,33.09,38.73,29.98,28.91
1993-08-16,33.18,38.73,29.64,29.56
1993-08-17,33.43,40.29,29.47,29.25
1993-08-18,30.07,34.61,28.87,30.04
1993-08-19,34.88,39.95,30.01,30.57
1993-08-20,34.69,38.92,30.44,30.32
1993-08-21,34.48,39.98,29.83,29.83
1993-08-22,33.51,37.60,30.26,31.01
1993-08-23,33.50,36.48,30.48,29.82
1993-08-24,33.82,37.79,30.84,29.95
1993-08-25,34.26,38.38,30.76,28.37
1993-08-26,33.92,38.92,30.00,29.58
1993-08-27,33.96,39.60,30.74,29.41
1993-08-28,34.04,40.98,31.31,30.23
1993-08-29,34.39,39.76,31.50,31.48
1993-08-30,35.56,41.08,31.26,30.22
1993-08-31,34.33,41.06,31.78,31.36
