date,day_t2m,day_utci,night_t2m,night_utci
1963-01-01,29.98,32.83,27.75,18.60
1963-01-02,30.21,33.16,28.51,19.69
1963-01-03,31.02,34.48,28.79,20.16
1963-01-04,32.10,34.51,27.73,19.94
1963-01-05,31.74,34.40,28.66,20.03
1963-01-06,31.79,34.82,29.72,18.48
1963-01-07,31.58,35.62,29.29,20.88
1963-01-08,31.22,33.78,28.66,20.43
1963-01-09,30.82,33.42,30.04,23.30
1963-01-10,31.41,33.36,28.99,23.10
1963-01-11,31.88,34.07,27.57,21.77
1963-01-12,32.96,34.46,28.65,22.45
1963-01-13,33.50,34.68,28.66,24.23
1963-01-14,29.40,31.10,28.26,18.61
1963-01-15,29.40,29.51,27.88,14.77
1963-01-16,30.76,32.96,29.18,16.97
1963-01-17,30.88,32.53,26.68,17.38
1963-01-18,30.30,32.28,26.72,19.12
1963-01-19,30.32,32.29,27.20,18.33
1963-01-20,30.81,32.92,28.41,17.96
1963-01-21,32.15,33.52,30.24,18.41
1963-01-22,32.88,34.46,30.41,18.87
1963-01-23,32.02,34.75,29.85,18.82
1963-01-24,31.64,33.02,29.04,18.90
1963-01-25,31.49,32.51,28.60,18.62
1963-01-26,31.48,33.01,30.46,17.82
1963-01-27,31.89,32.96,29.86,17.03
1963-01-28,31.03,31.80,28.42,15.84
1963-01-29,30.45,30.87,26.59,16.69
1963-01-30,31.51,33.97,28.86,17.79
1963-01-31,32.95,33.19,28.78,20.54
1963-02-01,31.33,32.44,28.34,18.84
1963-02-02,31.46,33.15,29.73,19.96
1963-02-03,32.52,34.12,29.30,16.83
1963-02-04,32.65,34.05,28.74,17.24
1963-02-05,33.77,34.79,30.82,17.76
1963-02-06,34.37,35.11,29.58,18.32
1963-02-07,33.39,33.66,29.94,20.16
1963-02-08,33.66,34.93,29.65,19.27
1963-02-09,33.43,32.45,29.84,17.87
1963-02-10,32.88,32.28,28.95,16.65
1963-02-11,33.71,35.53,30.90,19.99
1963-02-12,33.84,33.66,29.43,21.15
1963-02-13,33.81,33.85,30.36,20.96
1963-02-14,34.08,34.21,29.87,21.11
1963-02-15,32.88,33.32,30.20,20.54
1963-02-16,33.07,32.73,30.42,18.85
1963-02-17,33.22,33.29,31.52,18.14
1963-02-18,33.38,33.52,28.34,21.66
1963-02-19,32.91,33.68,28.29,21.72
1963-02-20,32.11,33.19,28.35,19.91
1963-02-21,33.36,33.61,30.45,19.72
1963-02-22,32.88,33.16,30.15,19.78
1963-02-23,31.58,32.93,30.03,21.73
1963-02-24,32.61,33.16,30.20,20.17
1963-02-25,33.89,35.04,30.30,20.81
1963-02-26,34.05,34.52,30.66,20.30
1963-02-27,33.41,34.37,29.25,21.52
1963-02-28,34.17,34.99,31.41,22.40
1963-03-01,34.70,35.21,29.78,25.09
1963-03-02,35.08,35.67,31.73,25.37
1963-03-03,33.72,35.41,31.35,24.14
1963-03-04,33.92,34.52,31.89,22.02
1963-03-05,32.72,32.29,30.01,22.73
1963-03-06,34.30,34.63,31.26,22.25
1963-03-07,34.85,35.37,31.84,24.36
1963-03-08,32.99,34.59,30.53,25.05
1963-03-09,31.22,32.96,29.30,26.73
1963-03-10,30.39,33.19,28.47,24.54
1963-03-11,30.18,32.08,28.97,21.10
1963-03-12,32.31,32.73,29.96,21.46
1963-03-13,34.24,33.96,30.04,21.55
1963-03-14,36.28,35.67,29.91,25.38
1963-03-15,32.91,33.59,30.53,23.63
1963-03-16,32.02,33.80,28.85,22.34
1963-03-17,32.15,33.38,30.73,20.92
1963-03-18,34.10,32.54,31.26,21.56
1963-03-19,36.38,35.05,33.38,23.58
1963-03-20,35.73,35.51,32.72,23.93
1963-03-21,35.68,34.83,32.18,25.69
1963-03-22,33.83,35.17,29.73,25.90
1963-03-23,33.35,34.45,30.06,25.41
1963-03-24,32.46,34.50,29.53,22.97
1963-03-25,35.69,35.27,33.86,22.22
1963-03-26,37.87,37.33,34.56,23.77
1963-03-27,33.06,33.19,29.83,28.18
1963-03-28,32.22,32.81,31.84,29.99
1963-03-29,33.75,37.93,32.38,27.86
1963-03-30,33.71,37.14,32.33,27.80
1963-03-31,34.94,37.67,31.59,28.24
1963-04-01,35.48,35.99,33.18,28.52
1963-04-02,35.18,34.96,31.55,28.23
1963-04-03,32.73,34.71,29.62,27.36
1963-04-04,33.06,34.68,29.65,28.20
1963-04-05,32.39,34.80,30.10,27.15
1963-04-06,33.73,34.76,30.57,26.47
1963-04-07,35.66,36.39,32.43,28.77
1963-04-08,37.86,38.39,35.86,26.25
1963-04-09,38.14,38.24,33.69,28.75
1963-04-10,34.33,35.05,32.47,29.04
1963-04-11,34.35,34.89,31.76,28.45
1963-04-12,34.21,35.87,31.12,30.03
1963-04-13,33.53,34.77,30.56,30.43
1963-04-14,32.69,34.66,30.00,30.07
1963-04-15,33.05,35.48,30.36,28.86
1963-04-16,33.45,34.87,30.91,29.72
1963-04-17,34.43,35.49,32.26,28.84
1963-04-18,35.59,35.17,33.13,28.20
1963-04-19,35.29,35.22,31.10,29.31
1963-04-20,32.93,34.95,29.72,28.99
1963-04-21,33.52,36.16,28.35,28.83
1963-04-22,32.85,35.19,31.00,29.38
1963-04-23,34.34,35.79,30.85,30.64
