date,day_t2m,day_utci,night_t2m,night_utci
1972-01-01,24.38,33.71,20.94,24.98
1972-01-02,25.46,33.89,22.79,23.97
1972-01-03,26.07,34.41,21.71,23.30
1972-01-04,25.73,34.32,20.37,21.85
1972-01-05,25.38,33.77,18.50,17.77
1972-01-06,25.32,32.96,20.53,20.74
1972-01-07,26.07,34.46,17.51,17.97
1972-01-08,25.61,34.42,19.80,19.16
1972-01-09,25.73,34.47,19.85,17.69
1972-01-10,25.85,34.51,21.51,21.04
1972-01-11,25.96,33.98,22.85,20.48
1972-01-12,26.06,34.60,20.57,19.31
1972-01-13,25.63,35.29,19.26,20.27
1972-01-14,25.49,34.20,20.56,21.94
1972-01-15,26.04,35.11,18.76,19.82
1972-01-16,25.84,35.60,19.16,19.76
1972-01-17,25.13,35.04,19.92,20.08
1972-01-18,26.02,35.77,22.06,23.16
1972-01-19,25.78,35.29,21.01,25.35
1972-01-20,25.86,35.58,21.22,21.07
1972-01-21,26.72,37.47,22.82,22.92
1972-01-22,26.50,37.04,23.42,23.71
1972-01-23,27.63,35.70,20.46,22.37
1972-01-24,26.77,35.68,20.81,21.07
1972-01-25,27.40,35.23,22.63,21.80
1972-01-26,27.28,36.15,25.43,22.53
1972-01-27,26.65,33.72,23.71,22.04
1972-01-28,27.07,35.64,23.04,20.51
1972-01-29,28.56,36.16,26.18,20.65
1972-01-30,29.43,37.53,22.49,24.98
1972-01-31,27.56,37.21,24.10,26.15
1972-02-01,28.33,38.22,25.43,25.80
1972-02-02,28.19,37.28,24.52,24.02
1972-02-03,29.40,37.50,26.55,22.57
1972-02-04,28.31,35.85,23.18,24.41
1972-02-05,28.93,36.25,23.00,24.93
1972-02-06,26.75,34.57,22.11,24.37
1972-02-07,27.65,36.61,21.52,24.84
1972-02-08,28.83,35.75,25.97,24.44
1972-02-09,26.83,35.27,23.83,24.59
1972-02-10,26.22,35.11,23.88,24.82
1972-02-11,27.20,33.61,22.10,24.27
1972-02-12,27.34,34.55,24.55,25.02
1972-02-13,25.56,34.35,22.15,25.11
1972-02-14,26.91,35.40,22.89,24.18
1972-02-15,29.06,34.78,24.22,21.34
1972-02-16,28.02,36.30,24.59,23.12
1972-02-17,29.11,36.96,24.34,24.05
1972-02-18,30.40,37.05,26.82,25.10
1972-02-19,28.77,36.72,25.30,24.61
1972-02-20,28.46,36.78,27.02,25.14
1972-02-21,28.68,36.44,25.96,25.10
1972-02-22,29.91,34.95,22.14,25.25
1972-02-23,29.68,36.98,23.26,24.52
1972-02-24,30.36,37.02,25.86,24.20
1972-02-25,29.68,37.46,27.25,23.28
1972-02-26,29.67,35.07,23.10,23.34
1972-02-27,29.68,34.64,23.75,23.85
1972-02-28,29.72,38.12,23.54,24.49
1972-02-29,30.34,35.66,24.01,23.46
1972-03-01,30.09,35.56,24.61,24.34
1972-03-02,30.75,38.28,27.17,23.92
1972-03-03,29.84,38.17,28.26,24.21
1972-03-04,29.97,36.13,27.48,22.60
1972-03-05,30.12,37.54,27.95,24.32
1972-03-06,31.11,37.22,27.02,23.85
1972-03-07,30.28,36.47,24.06,25.95
1972-03-08,31.38,37.70,26.78,24.14
1972-03-09,31.45,38.66,23.42,24.74
1972-03-10,32.44,38.79,26.17,25.61
1972-03-11,31.29,39.80,27.74,26.15
1972-03-12,32.85,40.38,29.01,24.94
1972-03-13,32.43,39.80,27.46,25.35
1972-03-14,32.59,38.46,26.14,27.17
1972-03-15,31.06,36.92,26.15,25.88
1972-03-16,30.99,35.34,23.38,28.40
1972-03-17,31.89,35.79,25.86,26.22
1972-03-18,31.01,35.70,25.28,28.11
1972-03-19,31.27,35.64,25.84,28.03
1972-03-20,32.45,36.48,26.26,28.47
1972-03-21,33.06,36.72,25.17,26.99
1972-03-22,32.91,37.17,26.55,26.17
1972-03-23,32.23,35.45,25.70,25.77
1972-03-24,32.34,39.48,25.50,26.88
1972-03-25,32.87,38.58,25.64,26.09
1972-03-26,33.67,37.98,26.64,26.23
1972-03-27,32.87,37.88,24.64,27.18
1972-03-28,32.86,36.87,24.76,28.11
1972-03-29,33.68,37.67,25.74,28.99
1972-03-30,32.90,36.90,24.95,27.29
1972-03-31,31.95,37.09,26.73,27.76
1972-04-01,34.01,38.58,27.61,29.54
1972-04-02,33.03,37.88,27.46,29.06
1972-04-03,33.19,36.88,25.42,29.49
1972-04-04,32.87,36.54,24.32,29.74
1972-04-05,29.97,37.56,23.64,28.28
1972-04-06,30.98,37.79,23.52,29.05
1972-04-07,29.65,38.23,24.44,30.16
1972-04-08,31.00,37.19,23.73,29.41
1972-04-09,29.10,37.04,26.43,29.69
1972-04-10,31.48,37.48,25.91,27.30
1972-04-11,30.54,37.04,24.38,28.87
1972-04-12,28.59,36.09,24.41,26.44
1972-04-13,27.16,35.89,23.46,29.17
1972-04-14,28.35,36.99,24.23,28.28
1972-04-15,26.71,36.57,23.03,28.66
1972-04-16,26.96,36.88,24.55,28.90
1972-04-17,30.41,38.39,24.13,28.46
1972-04-18,28.98,35.49,23.97,29.10
1972-04-19,29.33,36.57,25.41,29.06
1972-04-20,31.37,37.18,24.85,29.69
1972-04-21,29.44,36.95,24.02,27.34
1972-04-22,29.09,35.84,26.06,28.64
1972-04-23,29.19,36.42,25.43,30.25
1972-04-24,31.46,37.13,25.01,29.06
1972-04-25,31.59,37.22,26.20,31.39
1972-04-26,32.63,37.56,26.18,29.00
1972-04-27,31.61,36.80,24.32,29.36
1972-04-28,32.31,36.85,25.91,30.06
1972-04-29,32.55,38.08,24.75,30.53
1972-04-30,29.88,37.43,26.07,27.66
1972-05-01,28.54,36.79,23.13,26.94
1972-05-02,25.19,34.47,22.40,29.93
1972-05-03,27.28,36.84,25.23,26.97
1972-05-04,26.50,36.35,21.41,27.62
1972-05-05,25.95,36.33,20.97,27.87
1972-05-06,25.12,35.50,22.61,27.80
1972-05-07,25.48,35.97,22.63,28.19
1972-05-08,26.16,36.54,24.30,27.85
1972-05-09,24.30,35.95,22.39,27.25
1972-05-10,22.77,32.22,21.32,26.23
1972-05-11,21.37,31.36,19.85,24.99
1972-05-12,21.28,29.04,20.33,24.55
1972-05-13,22.62,31.30,19.94,25.71
1972-05-14,21.55,30.09,20.07,24.44
1972-05-15,21.61,29.91,20.60,25.28
1972-05-16,24.45,33.90,23.32,25.92
1972-05-17,24.89,34.01,23.17,27.10
1972-05-18,24.82,33.86,23.38,28.25
1972-05-19,25.22,33.96,21.57,27.60
1972-05-20,26.31,33.85,23.86,28.45
