date,day_t2m,day_utci,night_t2m,night_utci
1966-01-01,31.67,33.53,25.86,20.45
1966-01-02,29.12,31.61,24.29,16.27
1966-01-03,26.65,26.03,22.10,12.48
1966-01-04,26.12,29.14,22.74,12.97
1966-01-05,29.31,32.54,25.43,20.07
1966-01-06,31.21,34.23,24.96,20.93
1966-01-07,29.02,32.11,26.01,22.78
1966-01-08,27.82,33.36,26.18,22.46
1966-01-09,26.65,31.46,24.63,21.78
1966-01-10,26.32,31.75,24.21,20.92
1966-01-11,27.04,32.71,24.78,21.05
1966-01-12,28.09,32.99,24.31,20.30
1966-01-13,29.70,33.94,27.10,22.14
1966-01-14,31.08,33.28,27.02,21.31
1966-01-15,31.32,33.87,27.53,22.38
1966-01-16,31.46,34.51,28.09,22.32
1966-01-17,31.85,34.36,27.88,19.27
1966-01-18,31.91,34.04,28.60,19.63
1966-01-19,32.20,34.86,27.74,22.70
1966-01-20,32.38,34.61,27.54,23.11
1966-01-21,32.03,35.27,28.73,21.97
1966-01-22,33.47,34.65,27.61,21.97
1966-01-23,31.96,33.95,26.95,22.48
1966-01-24,30.81,33.86,26.79,20.19
1966-01-25,28.70,33.13,24.94,20.76
1966-01-26,29.44,32.32,24.84,17.47
1966-01-27,30.12,32.06,25.71,16.52
1966-01-28,29.77,31.83,25.63,19.55
1966-01-29,29.66,32.61,25.90,21.18
1966-01-30,31.32,34.06,27.18,23.02
1966-01-31,31.80,34.61,27.93,23.44
1966-02-01,32.23,35.73,27.93,24.78
1966-02-02,32.85,36.27,28.74,23.85
1966-02-03,34.11,35.52,29.24,22.84
1966-02-04,34.11,34.73,28.67,22.22
1966-02-05,33.56,34.86,28.28,21.79
1966-02-06,33.40,35.36,28.10,22.28
1966-02-07,33.74,35.54,27.68,22.32
1966-02-08,33.67,35.73,29.14,22.24
1966-02-09,33.87,35.34,28.94,22.45
1966-02-10,33.82,34.95,28.32,22.85
1966-02-11,33.09,34.75,28.43,22.55
1966-02-12,30.26,31.75,25.52,22.75
1966-02-13,27.49,30.37,24.95,19.99
1966-02-14,27.19,31.07,24.84,19.91
1966-02-15,27.97,31.21,24.58,19.32
1966-02-16,29.42,32.36,26.57,20.62
1966-02-17,32.53,33.93,29.16,21.45
1966-02-18,34.32,35.48,29.61,21.61
1966-02-19,33.99,34.27,28.13,21.01
1966-02-20,31.12,32.63,26.53,21.93
1966-02-21,30.88,33.95,26.51,20.72
1966-02-22,33.48,34.04,29.15,20.65
