date,day_t2m,day_utci,night_t2m,night_utci
1980-01-01,21.27,28.41,17.41,17.43
1980-01-02,20.48,29.19,16.63,19.74
1980-01-03,22.35,28.81,17.73,16.68
1980-01-04,23.14,27.66,15.25,20.34
1980-01-05,23.30,29.20,17.54,19.43
1980-01-06,23.60,29.42,17.27,18.25
1980-01-07,22.65,28.64,16.03,15.49
1980-01-08,22.91,27.45,15.46,16.95
1980-01-09,23.47,28.60,17.19,18.84
1980-01-10,22.91,29.35,16.04,17.48
1980-01-11,22.63,25.81,17.70,17.07
1980-01-12,22.60,28.29,15.36,17.59
1980-01-13,22.93,28.87,15.09,17.49
1980-01-14,22.86,28.89,15.17,18.88
1980-01-15,22.60,27.87,15.42,16.07
1980-01-16,22.62,29.47,14.57,16.93
1980-01-17,22.92,30.01,15.67,15.48
1980-01-18,22.79,28.56,16.44,19.14
1980-01-19,24.57,29.96,17.87,17.94
1980-01-20,24.19,30.45,17.66,18.91
1980-01-21,23.32,28.96,18.04,18.99
1980-01-22,23.33,29.33,17.30,19.25
1980-01-23,24.07,28.84,18.29,20.90
1980-01-24,22.35,29.11,17.76,16.46
1980-01-25,23.03,26.57,15.79,20.00
1980-01-26,23.81,30.00,17.79,20.42
1980-01-27,22.39,28.58,17.71,19.71
1980-01-28,24.29,29.00,18.01,20.08
1980-01-29,26.12,26.45,19.64,19.03
1980-01-30,22.37,28.84,14.48,16.61
1980-01-31,22.14,29.19,18.02,18.93
1980-02-01,24.61,29.17,17.95,19.48
1980-02-02,24.57,28.78,17.58,20.02
1980-02-03,24.94,29.59,18.25,19.61
1980-02-04,23.93,30.20,18.02,17.74
1980-02-05,24.09,22.29,19.74,15.89
1980-02-06,24.57,22.19,20.07,16.85
1980-02-07,23.12,26.25,15.51,19.23
1980-02-08,22.63,28.48,13.71,16.45
1980-02-09,22.96,28.49,16.55,17.94
1980-02-10,23.14,28.72,18.75,14.96
1980-02-11,23.84,28.59,17.43,17.19
1980-02-12,25.50,30.10,17.44,19.01
1980-02-13,26.01,29.76,18.66,19.72
1980-02-14,26.71,30.69,19.80,21.73
1980-02-15,28.09,32.17,21.31,21.85
1980-02-16,27.60,32.13,21.42,19.52
1980-02-17,24.12,30.64,18.41,19.10
1980-02-18,23.53,30.62,19.90,21.63
1980-02-19,23.49,28.75,19.12,18.89
1980-02-20,24.51,29.07,20.77,23.34
1980-02-21,26.68,31.02,22.38,24.96
1980-02-22,27.35,33.10,22.80,21.80
1980-02-23,26.38,32.09,22.70,19.01
1980-02-24,26.14,31.80,21.06,23.80
1980-02-25,28.70,27.62,23.09,18.79
1980-02-26,26.56,32.22,19.32,22.07
1980-02-27,27.41,32.10,21.26,21.51
1980-02-28,26.17,30.62,22.67,21.39
1980-02-29,26.76,33.45,19.51,21.56
1980-03-01,22.27,30.09,19.59,18.38
1980-03-02,22.56,24.29,17.31,18.93
1980-03-03,22.68,28.75,20.17,15.18
1980-03-04,21.02,23.24,18.54,21.40
1980-03-05,24.71,30.75,19.08,21.00
1980-03-06,25.15,30.30,22.34,20.63
1980-03-07,27.74,28.11,23.43,25.52
1980-03-08,27.89,32.14,20.56,21.09
1980-03-09,27.46,31.82,21.44,23.28
1980-03-10,29.41,30.95,24.05,27.86
1980-03-11,30.46,33.76,23.88,23.95
1980-03-12,29.78,33.69,24.21,26.33
1980-03-13,30.50,32.61,24.36,24.37
1980-03-14,29.10,33.65,21.38,25.75
1980-03-15,30.74,33.44,19.88,25.49
1980-03-16,30.11,33.79,23.16,19.87
1980-03-17,28.72,33.02,21.39,18.73
1980-03-18,27.23,31.30,23.93,22.23
1980-03-19,28.79,33.02,22.10,19.59
1980-03-20,26.88,28.60,20.95,22.54
1980-03-21,30.35,35.30,25.34,27.17
1980-03-22,31.03,36.69,24.98,24.04
1980-03-23,29.88,36.63,24.91,22.08
1980-03-24,31.21,34.29,24.61,26.12
1980-03-25,32.58,37.50,25.19,31.66
1980-03-26,33.80,37.16,27.89,31.32
1980-03-27,33.30,35.23,29.97,32.21
1980-03-28,33.08,37.87,26.38,32.09
1980-03-29,34.50,36.73,26.04,31.78
1980-03-30,31.94,35.04,25.17,24.08
1980-03-31,31.77,33.79,27.19,28.76
1980-04-01,33.31,36.65,26.08,29.02
1980-04-02,34.49,37.81,27.64,29.45
1980-04-03,33.90,38.92,26.33,26.53
1980-04-04,31.47,33.36,25.99,25.42
1980-04-05,31.44,34.15,27.17,30.66
1980-04-06,34.72,38.74,28.59,32.17
1980-04-07,36.19,39.77,29.61,30.30
1980-04-08,36.11,40.89,30.11,28.20
1980-04-09,35.58,39.98,24.00,27.19
1980-04-10,32.17,36.78,23.84,24.72
1980-04-11,30.15,36.22,24.99,22.36
1980-04-12,29.24,35.54,25.39,23.06
1980-04-13,29.95,33.25,25.92,23.82
1980-04-14,30.94,36.34,25.43,26.01
1980-04-15,32.23,37.69,27.88,27.76
1980-04-16,33.63,38.78,28.49,30.22
1980-04-17,33.62,39.05,27.71,29.48
1980-04-18,29.15,35.49,23.70,24.63
1980-04-19,29.44,33.33,26.52,25.72
1980-04-20,29.04,37.02,24.26,28.32
1980-04-21,32.44,38.42,26.83,27.81
1980-04-22,29.45,36.64,25.30,26.31
1980-04-23,26.38,31.39,25.42,30.28
1980-04-24,34.80,36.65,29.37,32.22
1980-04-25,33.09,37.95,28.95,30.03
1980-04-26,30.02,35.35,26.80,26.98
1980-04-27,28.35,33.90,26.43,28.98
1980-04-28,28.74,35.21,24.07,27.32
1980-04-29,29.64,36.04,22.95,24.25
1980-04-30,26.82,34.48,24.83,25.12
1980-05-01,27.77,33.47,24.73,28.38
1980-05-02,30.54,36.38,26.46,27.62
1980-05-03,28.78,36.97,26.99,26.59
1980-05-04,30.59,37.61,28.72,27.44
1980-05-05,29.32,35.90,25.74,26.20
1980-05-06,27.75,31.61,25.00,30.45
1980-05-07,30.55,37.42,25.12,28.59
1980-05-08,28.49,35.87,23.75,26.29
1980-05-09,27.01,33.03,23.97,24.99
1980-05-10,26.89,33.13,24.54,26.38
1980-05-11,28.56,36.24,25.24,29.66
1980-05-12,28.21,35.49,26.05,25.26
1980-05-13,28.78,33.86,25.66,28.95
1980-05-14,31.90,36.01,26.29,29.28
1980-05-15,29.95,36.38,26.41,26.08
1980-05-16,26.90,32.63,25.34,27.19
1980-05-17,27.03,32.01,25.57,28.32
1980-05-18,29.73,36.30,26.26,29.45
1980-05-19,26.56,33.27,24.65,27.03
1980-05-20,30.75,34.24,27.13,30.19
1980-05-21,31.75,38.22,26.82,33.25
1980-05-22,31.57,38.75,27.79,29.23
1980-05-23,30.48,37.60,28.80,29.43
1980-05-24,29.38,34.09,26.85,27.32
1980-05-25,27.97,33.31,26.42,27.27
1980-05-26,29.27,34.59,26.50,30.02
1980-05-27,29.14,35.01,25.35,25.90
1980-05-28,25.31,31.31,24.28,24.79
1980-05-29,27.88,31.14,25.05,26.25
1980-05-30,27.95,34.95,26.66,30.82
1980-05-31,30.71,37.06,27.07,32.37
1980-06-01,29.34,38.49,26.79,30.73
1980-06-02,31.56,38.59,26.94,31.65
