date,day_t2m,day_utci,night_t2m,night_utci
1964-01-01,28.73,32.94,23.91,15.13
1964-01-02,28.40,32.47,23.89,15.75
1964-01-03,28.46,32.69,25.17,19.19
1964-01-04,27.93,30.28,23.12,14.58
1964-01-05,26.69,29.74,22.86,14.58
1964-01-06,26.15,28.62,22.50,14.59
1964-01-07,25.83,28.46,21.62,14.19
1964-01-08,27.29,30.18,22.53,12.94
1964-01-09,28.00,31.13,23.06,13.19
1964-01-10,28.70,32.29,22.92,12.44
1964-01-11,28.70,32.46,22.77,13.11
1964-01-12,28.73,33.13,22.72,13.64
1964-01-13,29.24,33.15,22.54,13.70
1964-01-14,29.00,33.80,24.02,15.25
1964-01-15,28.63,34.13,23.50,15.55
1964-01-16,29.52,34.85,25.05,16.09
1964-01-17,29.31,35.16,25.42,20.18
1964-01-18,28.75,34.41,23.92,15.65
1964-01-19,29.07,34.60,24.63,16.91
1964-01-20,28.65,33.08,24.05,16.49
1964-01-21,29.22,34.62,24.19,16.80
1964-01-22,29.41,34.46,24.53,16.46
1964-01-23,30.19,34.70,24.63,16.08
1964-01-24,30.33,35.03,24.81,14.63
1964-01-25,31.05,35.88,25.61,18.32
1964-01-26,31.04,35.75,26.08,19.92
1964-01-27,31.48,35.91,26.44,17.27
1964-01-28,30.78,35.99,25.89,20.63
1964-01-29,30.84,34.93,26.32,18.02
1964-01-30,29.54,33.51,24.53,15.06
1964-01-31,28.52,33.92,24.93,17.48
1964-02-01,30.24,34.52,26.10,19.00
1964-02-02,30.16,33.14,25.54,17.33
1964-02-03,29.65,34.83,26.35,18.54
1964-02-04,29.72,35.13,26.37,20.30
1964-02-05,30.16,35.41,25.58,16.85
1964-02-06,30.75,35.70,25.81,17.65
1964-02-07,30.94,35.72,26.01,17.67
1964-02-08,30.98,35.45,26.14,16.56
1964-02-09,30.26,34.60,25.62,17.61
1964-02-10,29.82,34.58,25.29,17.48
1964-02-11,30.13,32.12,24.67,15.05
1964-02-12,28.81,31.43,24.33,16.55
1964-02-13,28.59,31.78,24.57,15.53
1964-02-14,29.50,32.09,24.82,15.54
1964-02-15,30.42,33.12,25.26,15.07
1964-02-16,30.83,35.05,25.38,16.89
1964-02-17,31.79,35.25,26.42,17.56
1964-02-18,32.11,35.69,27.01,16.97
1964-02-19,31.86,35.60,26.81,17.39
1964-02-20,32.25,36.30,27.98,20.35
1964-02-21,31.28,35.32,28.65,23.30
1964-02-22,32.60,37.50,29.59,24.17
1964-02-23,32.62,37.40,29.76,25.52
1964-02-24,32.63,37.01,29.71,24.94
1964-02-25,31.08,36.89,29.14,23.95
1964-02-26,31.01,36.43,29.64,25.51
1964-02-27,30.63,36.85,28.54,25.00
1964-02-28,32.21,36.48,29.06,23.68
1964-02-29,32.39,36.33,28.54,21.77
1964-03-01,33.02,36.98,28.94,21.77
1964-03-02,33.91,37.64,30.55,24.39
1964-03-03,33.33,37.75,30.96,23.81
1964-03-04,32.64,38.83,30.82,26.30
1964-03-05,32.32,37.20,30.12,25.55
1964-03-06,32.85,37.09,28.97,22.60
1964-03-07,32.92,36.96,30.32,24.98
1964-03-08,33.30,37.88,30.31,23.92
1964-03-09,33.72,36.40,29.60,22.36
1964-03-10,33.30,35.28,28.18,18.95
1964-03-11,32.09,34.07,27.51,20.35
1964-03-12,32.63,35.28,28.37,20.73
1964-03-13,33.48,35.49,28.39,18.84
1964-03-14,33.56,36.88,29.20,21.40
1964-03-15,34.08,37.12,29.59,22.03
1964-03-16,34.03,37.84,30.37,24.83
1964-03-17,34.14,38.73,29.62,24.10
1964-03-18,33.58,38.47,31.60,24.91
1964-03-19,34.72,38.44,30.21,23.79
1964-03-20,33.58,38.12,29.79,23.76
1964-03-21,33.19,37.30,30.75,25.86
1964-03-22,33.57,36.49,28.19,25.01
1964-03-23,34.13,38.47,29.59,24.95
1964-03-24,33.77,37.42,30.53,24.17
1964-03-25,33.81,38.16,29.82,24.25
1964-03-26,34.10,37.04,29.88,21.83
1964-03-27,33.29,37.30,30.09,22.35
1964-03-28,34.86,38.01,30.84,23.29
1964-03-29,34.96,38.08,31.51,24.69
1964-03-30,34.46,39.72,30.75,26.39
1964-03-31,32.97,38.07,31.74,27.99
1964-04-01,33.56,38.38,31.03,27.53
1964-04-02,33.74,38.35,26.03,27.39
1964-04-03,33.42,38.54,32.08,28.13
1964-04-04,33.33,37.63,30.92,27.33
1964-04-05,32.68,37.44,24.63,27.68
1964-04-06,33.02,37.90,30.50,25.46
1964-04-07,34.46,37.15,31.17,26.34
1964-04-08,34.96,38.94,31.36,24.31
1964-04-09,34.75,38.12,29.68,25.81
1964-04-10,35.07,38.44,30.24,25.81
1964-04-11,35.14,38.98,30.33,26.19
1964-04-12,36.59,40.25,32.32,26.49
1964-04-13,36.34,40.68,33.37,27.94
1964-04-14,36.24,40.21,32.34,28.20
1964-04-15,35.64,40.79,32.37,25.92
1964-04-16,33.95,39.33,24.86,24.73
1964-04-17,35.54,39.62,31.01,25.36
1964-04-18,35.20,40.23,31.67,27.41
1964-04-19,35.10,39.95,32.39,29.23
1964-04-20,33.83,39.59,29.91,29.12
1964-04-21,35.03,37.97,31.22,27.81
1964-04-22,35.06,39.04,32.83,28.26
1964-04-23,34.31,39.14,29.72,28.30
1964-04-24,33.84,39.07,31.60,27.64
1964-04-25,34.06,39.38,29.80,28.14
1964-04-26,33.98,39.02,31.57,28.07
1964-04-27,33.51,38.46,28.24,29.70
1964-04-28,35.95,38.60,31.93,28.11
1964-04-29,37.15,40.00,32.43,27.04
1964-04-30,34.65,40.06,29.90,26.02
1964-05-01,35.48,39.80,29.09,23.92
1964-05-02,34.72,39.01,29.89,27.48
1964-05-03,35.32,39.72,27.05,24.59
1964-05-04,31.68,34.68,24.66,26.51
1964-05-05,32.39,38.30,26.51,24.05
1964-05-06,33.09,39.02,24.29,23.64
1964-05-07,33.98,37.62,30.31,24.23
1964-05-08,35.11,37.14,31.54,23.37
1964-05-09,35.36,38.58,32.46,25.12
1964-05-10,34.45,36.94,31.66,24.53
1964-05-11,35.10,38.33,31.13,23.03
1964-05-12,33.73,36.74,31.21,23.30
1964-05-13,34.21,38.55,30.13,26.06
1964-05-14,33.95,37.47,29.26,25.73
1964-05-15,34.51,37.90,31.30,25.54
