date,day_t2m,day_utci,night_t2m,night_utci
1995-01-01,27.48,36.39,24.02,23.63
1995-01-02,25.53,33.35,22.17,23.76
1995-01-03,26.10,33.83,22.92,23.00
1995-01-04,26.64,34.26,23.05,23.53
1995-01-05,26.25,36.53,23.93,25.14
1995-01-06,25.87,35.73,24.59,26.83
1995-01-07,27.78,36.62,22.34,25.29
1995-01-08,27.49,35.11,25.37,25.99
1995-01-09,25.70,35.65,23.60,25.25
1995-01-10,26.69,34.96,23.14,25.10
1995-01-11,25.05,33.85,23.97,25.06
1995-01-12,26.86,34.92,24.34,24.07
1995-01-13,26.87,34.49,24.48,24.40
1995-01-14,26.67,33.86,24.44,24.79
1995-01-15,25.45,33.16,23.70,25.23
1995-01-16,25.64,33.36,23.58,24.09
1995-01-17,26.81,34.61,23.73,23.70
1995-01-18,25.74,35.72,22.98,27.05
1995-01-19,26.13,37.13,22.11,26.32
1995-01-20,26.99,35.23,24.34,27.49
1995-01-21,28.05,35.86,25.48,23.89
1995-01-22,28.05,35.90,23.39,24.22
1995-01-23,28.66,35.26,24.57,21.95
1995-01-24,28.33,37.19,23.23,23.64
1995-01-25,27.55,36.27,24.24,22.77
1995-01-26,27.05,35.68,22.37,20.55
1995-01-27,27.66,35.48,25.52,22.11
1995-01-28,27.23,37.20,23.15,22.87
1995-01-29,28.24,37.78,26.36,23.66
1995-01-30,28.99,37.30,26.52,24.81
1995-01-31,27.93,37.32,24.70,26.83
1995-02-01,28.22,36.99,25.49,26.67
1995-02-02,27.79,37.96,24.13,26.25
1995-02-03,28.10,38.14,25.17,27.09
1995-02-04,28.20,38.44,25.43,27.56
1995-02-05,27.47,37.62,24.75,26.85
1995-02-06,28.02,38.40,25.53,25.15
1995-02-07,28.44,38.29,25.87,26.72
1995-02-08,28.89,37.86,25.66,25.10
1995-02-09,29.80,37.21,27.08,22.51
1995-02-10,30.49,37.26,25.81,24.35
1995-02-11,30.72,38.84,28.08,24.92
1995-02-12,29.99,36.74,24.85,23.93
1995-02-13,28.81,34.58,24.58,23.92
1995-02-14,29.55,35.57,25.37,24.91
1995-02-15,30.16,36.14,25.77,25.26
1995-02-16,29.78,35.65,24.82,25.55
1995-02-17,29.42,34.93,25.45,26.12
1995-02-18,26.93,36.97,25.58,25.77
1995-02-19,28.75,36.02,25.85,26.15
1995-02-20,28.46,35.43,25.87,26.00
1995-02-21,29.46,36.78,26.85,24.90
1995-02-22,29.94,36.13,25.61,25.67
1995-02-23,29.93,35.25,24.60,25.44
1995-02-24,30.47,35.42,26.04,25.53
1995-02-25,28.90,34.76,26.47,25.96
