date,day_t2m,day_utci,night_t2m,night_utci
2012-01-01,27.23,29.43,21.34,18.35
2012-01-02,27.98,32.43,21.58,16.30
2012-01-03,29.03,33.86,23.02,17.58
2012-01-04,29.20,33.70,23.23,19.32
2012-01-05,29.13,34.18,23.38,16.95
2012-01-06,28.98,34.04,22.10,16.34
2012-01-07,29.31,32.99,22.07,14.44
2012-01-08,29.75,33.77,22.10,16.18
2012-01-09,29.34,34.64,22.29,16.63
2012-01-10,28.59,33.18,22.84,19.54
2012-01-11,28.46,33.59,22.14,17.86
2012-01-12,27.46,32.85,22.63,17.42
2012-01-13,27.47,31.60,23.26,19.56
2012-01-14,26.14,31.29,20.51,13.87
2012-01-15,26.13,29.90,19.48,11.70
2012-01-16,27.55,32.19,19.30,11.97
2012-01-17,28.41,32.93,22.34,17.21
2012-01-18,28.85,33.61,21.87,14.57
2012-01-19,28.37,33.82,21.55,14.93
2012-01-20,28.11,34.13,22.32,16.81
2012-01-21,28.70,33.99,22.25,15.70
2012-01-22,28.09,33.36,21.73,15.13
2012-01-23,27.45,32.90,21.64,15.97
2012-01-24,27.58,31.86,21.61,13.76
2012-01-25,26.92,30.61,20.74,13.31
2012-01-26,27.61,32.36,20.85,12.77
2012-01-27,27.85,33.30,22.21,15.49
2012-01-28,27.34,33.40,22.63,17.62
2012-01-29,27.54,33.05,23.07,17.91
2012-01-30,27.43,32.76,22.55,17.03
2012-01-31,27.13,30.89,21.80,14.40
2012-02-01,27.89,28.78,21.53,14.28
2012-02-02,27.41,28.39,21.62,14.01
2012-02-03,27.60,30.12,22.24,16.32
2012-02-04,28.24,33.92,23.24,19.17
2012-02-05,29.17,35.02,24.04,17.25
2012-02-06,30.11,34.40,24.25,19.42
2012-02-07,29.70,34.89,24.90,19.29
2012-02-08,31.02,36.56,25.57,21.61
2012-02-09,30.99,36.49,25.70,21.47
2012-02-10,30.65,36.08,25.15,20.18
2012-02-11,29.74,34.57,25.08,21.55
2012-02-12,29.98,34.75,24.66,19.38
2012-02-13,30.29,35.10,25.40,19.47
2012-02-14,30.41,34.72,24.85,16.88
2012-02-15,29.81,35.46,24.34,18.32
2012-02-16,30.93,35.55,24.72,19.26
2012-02-17,30.47,35.59,25.60,19.64
2012-02-18,30.45,34.03,24.69,16.09
2012-02-19,31.17,33.36,24.48,16.18
2012-02-20,31.95,34.21,25.68,17.33
2012-02-21,32.01,34.02,26.04,18.17
2012-02-22,31.47,32.51,25.48,16.65
2012-02-23,31.70,32.95,25.08,15.91
2012-02-24,32.47,33.32,25.85,16.42
2012-02-25,31.93,32.74,25.42,15.92
2012-02-26,31.78,32.63,25.57,16.56
2012-02-27,32.44,33.70,25.83,16.43
2012-02-28,33.88,36.52,25.28,19.56
2012-02-29,32.43,36.55,26.14,19.54
2012-03-01,33.34,37.99,28.14,21.15
2012-03-02,33.50,37.48,26.27,20.62
2012-03-03,32.87,36.11,26.46,18.60
2012-03-04,33.79,36.99,25.66,20.95
2012-03-05,33.32,37.25,26.78,21.37
2012-03-06,32.14,37.63,27.72,22.90
2012-03-07,32.42,37.24,27.79,22.16
