date,day_t2m,day_utci,night_t2m,night_utci
1968-01-01,23.31,23.72,18.94,19.83
1968-01-02,22.67,27.78,18.29,17.71
1968-01-03,24.09,28.69,17.61,18.23
1968-01-04,24.25,28.82,19.74,21.05
1968-01-05,24.87,31.18,18.63,20.88
1968-01-06,23.77,29.95,18.87,19.83
1968-01-07,23.78,30.39,19.76,17.23
1968-01-08,23.34,21.98,18.11,18.16
1968-01-09,21.78,28.70,16.10,15.24
1968-01-10,23.07,23.50,19.92,14.41
1968-01-11,18.85,19.54,15.53,14.56
1968-01-12,21.32,26.24,17.19,18.14
1968-01-13,23.24,25.83,17.17,12.99
1968-01-14,18.24,23.53,15.66,17.36
1968-01-15,19.72,26.71,15.73,18.85
1968-01-16,21.13,28.06,17.06,16.43
1968-01-17,22.03,28.90,16.00,15.48
1968-01-18,21.21,27.52,16.52,19.15
1968-01-19,22.36,28.03,18.40,18.42
1968-01-20,21.79,27.59,17.41,18.36
1968-01-21,21.91,26.74,17.49,13.36
1968-01-22,19.92,27.46,18.14,15.33
1968-01-23,20.89,28.70,16.69,14.76
1968-01-24,20.97,26.25,17.05,17.44
1968-01-25,22.09,27.85,18.85,15.79
1968-01-26,21.01,25.53,16.97,17.45
1968-01-27,22.91,26.69,19.46,18.65
1968-01-28,23.37,29.47,17.54,17.30
1968-01-29,24.16,29.71,17.59,20.56
1968-01-30,23.51,30.06,19.88,16.50
1968-01-31,22.55,22.75,19.47,12.36
1968-02-01,21.59,20.57,15.62,15.25
1968-02-02,20.30,26.12,15.71,17.28
1968-02-03,20.20,24.09,16.14,12.05
1968-02-04,19.57,24.71,14.43,11.46
1968-02-05,20.37,22.58,13.50,18.03
1968-02-06,22.05,26.75,14.93,15.88
1968-02-07,22.83,28.61,18.02,15.53
1968-02-08,23.71,28.57,17.97,16.95
1968-02-09,24.96,29.59,18.07,15.09
1968-02-10,24.28,30.25,20.94,17.71
1968-02-11,25.52,25.16,18.63,18.43
1968-02-12,24.02,29.39,16.47,16.58
1968-02-13,25.33,30.26,16.35,18.93
1968-02-14,24.94,30.44,20.19,21.33
1968-02-15,25.63,30.06,19.62,14.85
1968-02-16,25.24,30.66,22.13,15.54
1968-02-17,25.37,29.53,21.45,20.69
1968-02-18,26.77,31.22,19.73,16.37
1968-02-19,26.74,32.50,20.91,17.94
1968-02-20,28.21,33.52,23.10,23.14
1968-02-21,27.31,29.42,20.29,19.03
1968-02-22,27.28,26.43,23.05,21.88
1968-02-23,27.46,30.64,20.91,21.26
1968-02-24,28.25,32.22,22.57,22.94
1968-02-25,27.83,32.23,21.31,22.06
1968-02-26,28.89,33.44,22.94,22.62
1968-02-27,29.47,32.90,24.23,20.00
1968-02-28,26.68,30.21,22.94,25.38
1968-02-29,28.60,28.53,23.78,18.43
1968-03-01,29.07,33.48,22.78,25.10
1968-03-02,30.42,35.15,21.53,23.73
1968-03-03,30.91,35.61,25.91,26.14
1968-03-04,31.64,34.80,26.01,27.03
1968-03-05,31.53,34.84,26.55,25.75
1968-03-06,31.63,35.37,25.38,25.71
1968-03-07,32.10,35.83,25.73,24.71
1968-03-08,31.77,35.38,26.75,23.41
1968-03-09,31.36,35.35,26.16,25.26
1968-03-10,33.85,37.21,25.49,25.91
1968-03-11,32.16,37.10,30.60,23.73
1968-03-12,30.27,35.07,26.07,19.85
1968-03-13,31.19,35.53,27.35,23.92
1968-03-14,32.99,36.17,27.60,25.95
1968-03-15,34.11,37.85,29.97,27.27
1968-03-16,28.24,33.43,24.63,24.11
1968-03-17,25.56,33.34,22.40,24.01
1968-03-18,24.04,32.68,19.22,21.07
1968-03-19,24.78,31.36,20.52,20.03
1968-03-20,23.43,26.44,22.25,20.16
1968-03-21,25.90,31.79,22.47,21.31
1968-03-22,25.33,28.31,21.63,24.48
1968-03-23,29.08,29.15,22.43,24.61
1968-03-24,27.52,32.69,24.87,23.10
1968-03-25,28.40,32.29,22.69,26.33
1968-03-26,27.95,33.13,26.07,21.53
1968-03-27,29.34,35.02,25.89,29.00
1968-03-28,33.13,34.05,27.40,29.51
1968-03-29,32.10,32.23,27.15,23.76
1968-03-30,29.18,27.99,25.00,24.17
1968-03-31,29.71,29.81,23.94,22.79
1968-04-01,30.37,33.09,22.97,23.19
