date,day_t2m,day_utci,night_t2m,night_utci
1969-01-01,20.20,24.07,13.41,9.60
1969-01-02,19.89,24.23,15.82,11.81
1969-01-03,19.84,23.63,14.84,11.79
1969-01-04,18.52,22.29,15.25,12.03
1969-01-05,17.75,22.06,16.01,13.59
1969-01-06,17.84,21.69,14.78,13.34
1969-01-07,21.23,24.42,15.53,14.18
1969-01-08,20.52,24.50,16.69,12.31
1969-01-09,20.86,23.40,17.21,11.54
1969-01-10,17.26,20.93,15.09,12.19
1969-01-11,16.18,19.14,15.14,12.12
1969-01-12,16.92,19.18,15.49,12.02
1969-01-13,18.37,23.33,14.01,12.25
1969-01-14,14.62,17.56,13.12,11.97
1969-01-15,16.52,21.53,13.55,10.60
1969-01-16,17.08,21.13,15.37,13.55
1969-01-17,19.03,22.76,14.35,12.33
1969-01-18,19.32,23.35,13.42,11.03
1969-01-19,19.36,23.20,15.13,12.63
1969-01-20,19.67,22.64,15.44,13.89
1969-01-21,20.87,24.29,14.89,14.37
1969-01-22,21.21,25.20,15.94,12.99
1969-01-23,21.36,24.60,16.21,14.52
1969-01-24,21.24,24.21,17.11,14.72
1969-01-25,21.92,24.50,16.80,14.17
1969-01-26,21.32,23.71,14.51,12.64
1969-01-27,21.29,23.87,15.91,15.15
1969-01-28,22.00,24.79,18.04,13.00
1969-01-29,20.04,22.68,15.57,11.89
1969-01-30,18.14,21.60,14.11,13.01
1969-01-31,18.02,18.39,15.63,12.80
1969-02-01,18.03,20.88,14.92,13.37
1969-02-02,19.54,22.60,16.64,13.66
1969-02-03,17.37,20.24,16.93,14.19
1969-02-04,20.48,23.16,15.86,15.15
1969-02-05,21.84,24.58,18.28,11.77
1969-02-06,21.84,24.28,16.55,12.16
1969-02-07,21.07,23.43,17.63,12.24
1969-02-08,21.07,23.33,17.66,12.28
1969-02-09,19.72,23.71,14.69,14.98
1969-02-10,21.17,23.14,17.72,15.95
1969-02-11,22.27,23.82,17.07,15.49
1969-02-12,22.17,23.56,17.11,14.56
1969-02-13,21.71,23.19,18.26,12.69
1969-02-14,19.24,24.69,16.96,14.65
1969-02-15,22.95,25.46,19.95,16.18
1969-02-16,23.51,25.01,20.56,18.05
1969-02-17,25.64,26.41,18.80,17.20
1969-02-18,25.18,25.81,19.68,16.50
1969-02-19,22.51,25.43,20.66,16.66
1969-02-20,21.82,25.12,19.21,16.92
