date,day_t2m,day_utci,night_t2m,night_utci
2004-01-01,27.96,36.07,23.63,24.95
2004-01-02,27.30,35.94,24.09,24.69
2004-01-03,27.79,36.09,22.45,24.43
2004-01-04,28.71,36.18,23.69,24.36
2004-01-05,27.21,33.69,22.59,24.91
2004-01-06,27.07,34.02,22.72,24.77
2004-01-07,27.50,34.96,22.30,24.00
2004-01-08,28.04,37.15,22.64,24.29
2004-01-09,28.56,37.76,21.48,21.71
2004-01-10,28.86,38.11,21.81,24.09
2004-01-11,28.95,37.37,21.37,21.64
2004-01-12,29.33,35.45,23.44,22.97
2004-01-13,28.66,35.22,23.85,22.35
2004-01-14,28.72,35.73,23.62,22.12
2004-01-15,29.45,36.05,24.01,22.50
2004-01-16,28.83,35.77,23.50,22.59
2004-01-17,29.25,35.20,22.15,22.65
2004-01-18,28.73,36.27,22.25,23.23
2004-01-19,29.46,35.85,22.44,23.64
2004-01-20,29.35,35.92,22.86,24.08
2004-01-21,28.92,35.38,23.72,23.86
2004-01-22,28.63,34.64,22.46,24.98
2004-01-23,28.58,35.47,23.69,25.26
2004-01-24,29.86,37.79,24.50,25.13
2004-01-25,28.69,36.40,23.18,25.11
2004-01-26,27.58,34.77,22.53,24.83
2004-01-27,28.69,36.34,22.67,25.53
2004-01-28,27.51,35.43,23.10,24.62
2004-01-29,28.09,36.86,24.34,25.50
2004-01-30,29.28,34.73,23.42,25.40
2004-01-31,29.60,35.76,22.33,25.27
2004-02-01,28.83,35.63,23.52,25.43
2004-02-02,30.13,35.63,23.08,25.47
2004-02-03,30.53,36.95,24.13,24.74
2004-02-04,30.47,35.87,23.01,24.77
2004-02-05,30.56,36.60,23.47,24.99
2004-02-06,31.55,36.94,24.01,26.07
2004-02-07,30.72,35.61,24.41,25.92
2004-02-08,28.41,34.84,23.45,25.94
2004-02-09,28.93,36.39,24.16,24.93
2004-02-10,30.90,36.36,23.58,25.14
2004-02-11,30.34,35.83,24.21,24.68
2004-02-12,31.70,37.61,28.81,25.43
2004-02-13,28.89,36.10,25.88,25.74
2004-02-14,31.99,38.27,27.65,23.17
2004-02-15,31.32,37.55,22.95,21.94
2004-02-16,31.49,37.43,22.98,22.41
2004-02-17,31.74,37.85,25.71,22.97
2004-02-18,30.25,34.99,22.56,23.93
2004-02-19,30.75,38.05,22.46,24.67
2004-02-20,32.24,38.29,24.22,25.36
2004-02-21,31.56,39.79,26.71,24.86
2004-02-22,31.84,38.13,25.21,24.62
2004-02-23,33.32,38.79,25.62,23.98
2004-02-24,32.72,38.18,26.25,23.31
2004-02-25,32.52,39.26,26.26,24.18
2004-02-26,33.33,38.51,24.35,25.15
2004-02-27,32.35,36.91,23.48,25.00
2004-02-28,33.01,38.36,23.48,26.05
2004-02-29,33.06,38.64,23.99,25.86
2004-03-01,33.73,39.18,26.80,26.16
2004-03-02,34.60,41.70,27.58,25.82
2004-03-03,33.99,39.59,27.29,25.75
2004-03-04,33.02,38.65,25.33,26.51
2004-03-05,33.60,38.49,24.47,26.75
2004-03-06,33.54,38.28,25.17,26.80
2004-03-07,34.99,39.45,24.85,25.60
2004-03-08,33.46,39.77,27.34,26.13
2004-03-09,32.98,41.25,26.27,27.26
2004-03-10,32.16,40.80,25.97,26.48
2004-03-11,33.27,39.56,25.15,26.88
2004-03-12,33.78,39.79,25.36,27.49
2004-03-13,33.16,38.05,25.47,28.47
2004-03-14,33.22,38.36,25.37,27.77
2004-03-15,33.99,38.21,24.75,27.10
2004-03-16,34.13,38.79,24.84,28.44
2004-03-17,33.07,35.83,26.04,28.12
2004-03-18,34.78,37.97,24.80,27.53
2004-03-19,34.29,36.33,25.84,28.89
2004-03-20,33.25,36.60,22.97,27.65
2004-03-21,33.69,36.63,24.75,28.75
2004-03-22,34.89,37.10,23.71,28.52
2004-03-23,28.90,36.82,22.64,27.59
2004-03-24,27.71,36.62,22.42,26.61
2004-03-25,26.36,35.44,22.14,27.88
2004-03-26,27.10,37.62,22.87,29.05
2004-03-27,28.49,37.34,22.73,28.04
2004-03-28,27.38,36.16,22.04,27.25
2004-03-29,27.54,37.34,22.61,27.86
2004-03-30,27.68,35.08,23.08,28.66
2004-03-31,29.73,37.04,24.59,27.03
2004-04-01,28.48,36.78,23.09,27.07
2004-04-02,29.17,36.91,23.11,27.09
2004-04-03,28.71,38.74,24.56,28.90
2004-04-04,28.84,37.57,24.77,28.31
2004-04-05,29.55,36.84,22.98,26.43
2004-04-06,26.56,35.39,20.91,26.39
2004-04-07,27.99,35.85,23.86,28.73
2004-04-08,28.54,36.23,23.34,29.44
2004-04-09,29.70,37.22,23.51,29.53
2004-04-10,30.53,37.17,25.15,29.57
2004-04-11,31.36,36.70,23.78,29.87
2004-04-12,31.07,37.49,24.19,28.59
2004-04-13,28.14,36.40,22.88,28.64
2004-04-14,29.39,37.27,24.27,29.28
2004-04-15,27.48,36.67,23.93,29.33
2004-04-16,27.79,37.00,24.04,29.79
2004-04-17,28.70,36.93,24.28,29.34
2004-04-18,27.93,37.49,23.86,29.38
2004-04-19,28.99,37.90,24.33,30.59
2004-04-20,31.22,37.38,24.85,28.80
2004-04-21,27.42,37.01,23.27,29.36
2004-04-22,29.67,37.59,23.38,29.72
2004-04-23,30.36,37.62,24.73,29.19
2004-04-24,28.30,36.95,24.66,28.85
2004-04-25,30.46,38.45,25.54,30.04
2004-04-26,28.94,36.37,24.63,28.09
2004-04-27,27.99,37.18,22.95,29.88
2004-04-28,27.42,36.34,22.74,28.97
2004-04-29,27.93,37.69,23.42,29.71
2004-04-30,28.23,37.36,22.97,29.65
2004-05-01,28.22,36.57,22.73,27.42
2004-05-02,27.88,36.15,22.20,27.67
2004-05-03,23.25,31.08,21.10,25.96
2004-05-04,23.83,32.32,21.90,26.04
2004-05-05,22.75,31.47,21.45,24.38
2004-05-06,22.27,27.16,21.91,25.31
