date,day_t2m,day_utci,night_t2m,night_utci
2011-01-01,26.48,31.49,21.52,15.61
2011-01-02,27.59,32.00,23.57,18.77
2011-01-03,30.64,34.73,25.03,21.57
2011-01-04,31.60,34.64,24.49,19.89
2011-01-05,30.84,33.12,25.60,18.85
2011-01-06,29.70,32.35,24.92,16.75
2011-01-07,29.05,31.23,21.89,15.28
2011-01-08,31.14,32.50,21.71,15.47
2011-01-09,30.00,31.94,22.83,15.80
2011-01-10,31.20,33.54,22.66,16.58
2011-01-11,30.72,31.73,24.12,16.04
2011-01-12,31.55,32.97,22.38,16.94
2011-01-13,30.59,31.81,23.31,17.72
2011-01-14,30.12,31.59,22.87,16.13
2011-01-15,29.90,31.03,22.60,15.73
2011-01-16,29.51,31.30,22.12,15.79
2011-01-17,30.65,32.61,22.57,16.97
2011-01-18,30.99,31.68,23.08,15.73
2011-01-19,31.28,31.53,22.68,18.16
2011-01-20,32.19,32.68,23.97,17.26
2011-01-21,31.74,32.72,23.81,17.69
2011-01-22,31.07,32.46,23.38,18.09
2011-01-23,31.25,32.66,24.25,17.54
2011-01-24,31.52,32.63,24.71,17.16
2011-01-25,31.58,31.85,25.04,16.89
2011-01-26,31.01,32.43,25.34,16.71
2011-01-27,31.71,33.16,23.98,18.84
2011-01-28,30.49,31.62,23.00,17.18
2011-01-29,30.26,31.37,23.25,16.36
2011-01-30,31.25,31.25,24.17,16.45
2011-01-31,32.37,34.53,24.21,19.07
2011-02-01,31.93,33.32,24.97,18.75
2011-02-02,34.13,36.20,26.36,19.91
2011-02-03,34.92,36.35,25.60,20.88
2011-02-04,33.88,35.04,25.65,19.88
2011-02-05,33.47,35.32,24.72,18.32
2011-02-06,32.29,34.21,25.97,19.57
2011-02-07,31.96,32.23,24.24,17.57
2011-02-08,31.71,32.32,24.32,18.02
2011-02-09,31.07,31.25,23.57,17.89
2011-02-10,31.71,33.17,24.89,19.59
2011-02-11,34.07,35.29,24.76,21.42
2011-02-12,32.20,34.13,26.01,20.90
2011-02-13,31.69,32.64,24.95,19.00
2011-02-14,30.44,32.35,24.12,20.67
2011-02-15,28.62,32.83,24.36,21.23
2011-02-16,27.68,30.59,24.50,18.40
2011-02-17,28.60,30.83,28.09,18.14
2011-02-18,29.61,30.99,24.04,18.03
2011-02-19,29.96,30.68,24.38,16.33
2011-02-20,29.94,27.56,24.88,15.87
2011-02-21,31.72,32.95,25.40,16.89
2011-02-22,33.65,35.47,26.23,21.92
2011-02-23,32.53,33.52,27.08,21.57
2011-02-24,31.56,33.39,25.95,21.20
2011-02-25,30.97,33.24,26.27,19.92
2011-02-26,32.52,33.07,27.50,18.34
2011-02-27,33.59,34.38,28.20,21.35
2011-02-28,33.39,34.85,28.39,24.17
2011-03-01,34.24,36.79,27.71,24.22
2011-03-02,35.18,35.16,28.59,22.10
2011-03-03,34.73,34.36,27.46,22.34
2011-03-04,33.45,33.82,30.03,21.43
2011-03-05,34.58,34.19,30.93,22.21
2011-03-06,36.99,36.42,30.31,23.24
2011-03-07,37.37,37.92,32.71,23.87
2011-03-08,37.00,36.06,31.07,22.37
2011-03-09,33.12,32.84,26.27,20.86
2011-03-10,33.49,32.23,26.90,18.24
2011-03-11,34.37,34.71,27.68,20.43
2011-03-12,37.00,36.93,27.58,21.32
2011-03-13,35.82,36.80,28.62,22.71
2011-03-14,35.69,35.62,28.22,22.25
2011-03-15,36.74,36.73,30.76,23.16
2011-03-16,37.51,37.11,29.59,24.45
2011-03-17,37.20,35.56,29.92,23.94
2011-03-18,35.61,34.95,27.43,25.40
2011-03-19,34.28,35.00,27.99,24.88
2011-03-20,33.67,34.47,26.75,24.87
2011-03-21,32.16,34.20,26.75,24.82
2011-03-22,32.37,33.76,26.98,23.91
2011-03-23,33.41,33.50,27.53,24.77
2011-03-24,33.32,34.85,27.20,26.11
2011-03-25,33.67,34.86,27.34,26.77
2011-03-26,36.47,36.38,30.06,26.04
2011-03-27,38.13,37.02,32.27,27.19
2011-03-28,36.52,36.75,31.53,27.87
2011-03-29,35.64,36.59,28.54,27.88
2011-03-30,36.33,36.87,31.36,26.24
2011-03-31,36.19,36.17,28.96,26.89
2011-04-01,33.19,33.58,26.80,25.80
2011-04-02,32.28,34.62,27.24,26.89
2011-04-03,31.25,33.90,27.95,24.98
2011-04-04,32.94,34.58,27.96,26.57
2011-04-05,34.26,35.09,28.07,27.05
2011-04-06,33.92,36.22,28.59,27.34
2011-04-07,32.23,33.63,28.27,29.44
2011-04-08,33.78,35.80,28.52,29.15
2011-04-09,33.88,35.48,28.25,29.60
2011-04-10,35.02,36.28,28.38,30.23
2011-04-11,34.05,36.17,28.67,29.40
2011-04-12,36.93,37.44,29.76,31.45
2011-04-13,35.72,37.65,29.66,31.32
2011-04-14,34.41,36.99,29.86,29.48
2011-04-15,32.65,35.07,29.09,30.07
2011-04-16,33.71,36.60,29.97,31.24
2011-04-17,34.93,36.51,29.60,31.39
2011-04-18,34.74,37.57,29.92,31.15
2011-04-19,34.38,37.37,29.75,31.37
2011-04-20,33.73,36.28,29.09,30.81
2011-04-21,33.94,36.43,29.29,28.70
2011-04-22,32.68,34.59,28.92,29.19
2011-04-23,33.22,34.90,29.40,29.30
2011-04-24,32.46,34.62,27.63,30.35
2011-04-25,34.11,36.57,29.44,32.08
2011-04-26,35.36,36.90,30.13,32.61
2011-04-27,35.25,37.64,29.99,33.22
2011-04-28,35.49,38.39,29.76,31.85
2011-04-29,34.38,37.32,29.53,31.03
2011-04-30,36.61,37.51,30.62,32.35
2011-05-01,35.39,37.05,29.90,30.50
2011-05-02,33.89,36.34,29.05,30.87
2011-05-03,33.34,35.61,29.04,30.75
2011-05-04,32.76,34.84,29.57,31.10
2011-05-05,32.85,35.94,29.17,29.19
2011-05-06,32.88,35.91,28.77,29.76
2011-05-07,32.15,34.91,29.66,30.03
2011-05-08,33.64,34.98,29.67,30.77
2011-05-09,33.25,35.26,29.23,30.48
2011-05-10,32.68,34.42,29.09,31.08
2011-05-11,33.24,35.87,29.03,31.12
2011-05-12,32.37,35.13,29.06,31.83
2011-05-13,33.44,35.55,29.28,30.81
2011-05-14,34.31,35.63,29.56,31.75
2011-05-15,33.59,36.32,29.78,29.24
2011-05-16,33.65,38.35,29.87,33.08
2011-05-17,35.91,37.74,30.15,32.95
2011-05-18,33.81,37.04,30.30,31.08
2011-05-19,32.58,34.41,30.38,29.33
2011-05-20,32.61,33.84,30.88,28.52
2011-05-21,32.45,33.38,29.99,29.19
2011-05-22,32.42,33.22,29.96,28.23
2011-05-23,33.14,34.57,30.70,32.35
2011-05-24,33.91,35.81,30.24,32.14
2011-05-25,33.93,37.22,30.35,32.54
2011-05-26,33.22,35.72,28.79,32.72
2011-05-27,34.32,36.28,29.94,32.91
2011-05-28,34.16,36.58,30.74,31.24
2011-05-29,34.46,36.22,31.04,31.20
2011-05-30,34.03,35.59,30.57,32.43
