date,day_t2m,day_utci,night_t2m,night_utci
1978-01-01,24.71,28.09,22.26,17.74
1978-01-02,25.16,28.90,23.83,17.43
1978-01-03,23.74,27.92,21.05,16.74
1978-01-04,24.15,27.57,20.89,18.07
1978-01-05,22.80,27.12,22.19,17.52
1978-01-06,23.87,27.81,20.79,16.27
1978-01-07,23.17,26.82,19.74,16.34
1978-01-08,22.99,27.61,21.77,17.13
1978-01-09,23.56,27.29,20.82,17.51
1978-01-10,24.00,27.35,21.27,13.36
1978-01-11,23.53,25.78,19.06,13.75
1978-01-12,22.31,24.87,19.96,14.53
1978-01-13,23.10,28.93,20.01,14.61
1978-01-14,24.61,29.05,21.95,17.07
1978-01-15,23.80,27.91,19.50,13.37
1978-01-16,22.98,27.89,21.69,14.16
1978-01-17,24.19,27.11,22.77,14.09
1978-01-18,24.70,26.92,20.43,14.26
1978-01-19,25.03,26.88,21.05,13.37
1978-01-20,25.42,28.62,22.89,15.10
1978-01-21,25.16,30.47,22.59,17.66
1978-01-22,25.61,29.14,22.67,18.04
1978-01-23,24.25,27.55,23.50,17.04
1978-01-24,23.87,28.22,20.75,17.27
1978-01-25,24.59,28.78,22.69,18.02
1978-01-26,24.52,27.53,22.31,17.60
1978-01-27,25.80,27.00,23.65,14.93
1978-01-28,24.74,26.71,21.25,13.90
1978-01-29,24.93,28.74,22.97,15.67
1978-01-30,24.65,28.80,21.39,17.26
1978-01-31,24.79,29.71,20.41,18.56
1978-02-01,23.66,27.86,23.22,19.16
1978-02-02,22.55,27.35,20.42,17.71
1978-02-03,22.92,27.29,20.59,17.77
1978-02-04,22.26,27.00,20.75,16.98
1978-02-05,23.38,25.85,19.50,18.07
1978-02-06,24.20,28.67,20.20,16.10
1978-02-07,24.33,28.97,20.17,16.92
1978-02-08,24.56,29.43,20.70,17.93
1978-02-09,24.00,27.58,18.76,18.26
1978-02-10,24.80,28.01,21.71,17.46
1978-02-11,26.19,27.68,21.58,17.18
1978-02-12,25.69,27.91,22.57,17.03
1978-02-13,25.69,28.62,23.28,17.18
1978-02-14,25.23,28.79,22.70,16.43
1978-02-15,26.17,29.49,25.82,19.13
1978-02-16,26.45,30.91,24.16,19.75
1978-02-17,27.00,31.13,24.54,19.84
1978-02-18,26.45,31.29,25.05,19.51
1978-02-19,25.28,29.89,21.53,19.50
1978-02-20,26.53,30.76,21.58,19.59
1978-02-21,26.34,30.32,21.66,18.52
1978-02-22,25.33,30.14,20.35,18.81
1978-02-23,25.16,28.27,20.64,17.65
1978-02-24,23.96,27.05,20.25,17.86
1978-02-25,23.38,26.34,20.41,15.30
1978-02-26,24.25,26.64,20.95,15.84
1978-02-27,26.33,26.52,20.43,17.20
1978-02-28,25.29,27.47,24.24,17.50
1978-03-01,26.10,27.10,25.34,17.80
1978-03-02,26.52,28.55,25.53,17.37
1978-03-03,27.37,30.01,23.59,20.70
1978-03-04,26.99,30.56,24.33,21.76
1978-03-05,27.06,30.31,23.58,21.18
1978-03-06,25.25,28.23,23.18,20.94
1978-03-07,26.62,29.87,21.51,21.16
1978-03-08,25.87,29.66,22.60,19.09
1978-03-09,27.70,29.40,23.66,20.44
1978-03-10,27.55,30.57,22.70,21.13
1978-03-11,27.68,30.98,22.94,22.67
1978-03-12,27.35,29.85,23.20,22.73
1978-03-13,27.91,30.62,22.16,21.45
1978-03-14,27.03,30.05,24.28,21.20
1978-03-15,24.69,28.46,22.22,20.63
1978-03-16,27.25,28.50,24.72,21.35
1978-03-17,28.38,28.59,25.00,20.93
1978-03-18,28.66,29.30,25.74,21.78
1978-03-19,28.90,30.21,25.43,21.21
1978-03-20,29.16,29.67,24.69,22.28
1978-03-21,27.93,29.60,26.10,21.94
1978-03-22,29.37,29.38,27.10,22.57
1978-03-23,29.59,29.36,27.55,22.56
1978-03-24,29.63,30.24,27.19,21.46
1978-03-25,29.51,30.37,25.92,22.88
1978-03-26,28.75,30.29,23.46,24.06
1978-03-27,28.78,29.87,23.37,21.63
1978-03-28,27.74,30.23,25.00,23.10
1978-03-29,29.65,30.92,26.01,21.93
1978-03-30,30.30,31.57,28.39,23.19
1978-03-31,29.18,30.78,24.27,24.09
1978-04-01,30.08,30.20,26.56,24.70
1978-04-02,30.10,30.49,26.42,24.02
1978-04-03,31.04,30.54,27.80,22.85
1978-04-04,29.76,30.22,25.47,23.71
1978-04-05,30.61,30.42,27.41,23.45
1978-04-06,29.20,30.11,25.87,22.50
1978-04-07,27.49,30.54,21.26,20.51
1978-04-08,26.10,29.94,22.06,22.96
1978-04-09,26.57,30.22,24.12,22.80
1978-04-10,27.70,29.52,23.56,24.53
1978-04-11,28.19,30.13,25.64,23.77
1978-04-12,30.15,29.86,29.32,24.08
1978-04-13,30.78,31.07,25.39,24.46
1978-04-14,31.12,31.89,25.93,24.13
1978-04-15,31.76,32.36,27.47,25.21
1978-04-16,31.28,33.12,23.65,24.65
1978-04-17,30.54,34.03,23.49,22.37
1978-04-18,30.00,33.17,25.25,24.60
1978-04-19,30.18,32.87,23.55,26.19
1978-04-20,28.57,32.49,24.99,25.65
1978-04-21,29.71,32.42,26.34,25.52
1978-04-22,28.39,31.31,24.10,25.59
1978-04-23,27.62,31.36,23.52,25.88
1978-04-24,26.71,31.71,22.95,23.94
1978-04-25,27.53,30.01,23.46,22.51
1978-04-26,27.70,31.35,25.27,24.29
1978-04-27,26.66,31.40,23.71,24.64
1978-04-28,27.31,31.74,23.69,23.74
1978-04-29,27.59,31.34,24.49,23.47
1978-04-30,26.83,31.84,25.35,24.46
1978-05-01,29.83,30.75,26.55,26.05
1978-05-02,29.85,31.44,24.07,25.87
1978-05-03,28.62,31.54,23.66,24.69
1978-05-04,28.39,31.32,22.60,24.29
1978-05-05,26.38,31.47,22.34,23.81
1978-05-06,26.98,32.66,22.78,25.07
1978-05-07,28.40,31.60,25.17,24.40
1978-05-08,27.68,31.75,26.34,26.25
1978-05-09,29.03,33.39,25.30,24.66
1978-05-10,30.01,31.68,23.44,23.40
1978-05-11,28.43,32.59,25.01,24.72
1978-05-12,28.81,32.36,22.28,25.78
1978-05-13,28.53,31.46,23.79,22.46
1978-05-14,26.03,32.90,21.86,18.47
1978-05-15,27.82,29.17,23.91,20.69
1978-05-16,29.41,31.68,25.99,22.29
1978-05-17,27.56,31.08,24.44,21.78
1978-05-18,28.70,30.84,24.57,21.26
1978-05-19,30.05,32.14,23.76,23.81
1978-05-20,28.68,31.96,22.84,24.70
1978-05-21,29.10,33.22,24.97,24.54
1978-05-22,30.29,32.97,24.73,24.56
1978-05-23,28.61,33.56,25.08,24.16
1978-05-24,29.04,33.51,23.09,24.54
1978-05-25,28.67,32.49,23.07,24.02
1978-05-26,28.07,32.70,23.82,24.77
1978-05-27,27.48,32.73,22.87,25.13
1978-05-28,27.03,31.59,24.12,20.69
1978-05-29,25.26,30.24,23.02,21.48
1978-05-30,24.82,29.02,23.48,19.90
1978-05-31,25.33,27.76,22.78,18.62
1978-06-01,25.29,26.64,23.53,19.82
1978-06-02,22.82,26.06,21.80,16.30
1978-06-03,23.76,22.79,22.72,19.08
1978-06-04,27.39,30.62,22.83,20.39
1978-06-05,26.33,27.62,22.78,20.28
1978-06-06,25.78,27.68,23.09,18.68
1978-06-07,27.31,26.86,22.62,19.83
1978-06-08,25.46,26.95,22.69,17.79
1978-06-09,24.69,22.65,23.27,19.37
1978-06-10,26.39,27.97,21.50,20.43
1978-06-11,26.07,29.70,23.60,20.09
1978-06-12,26.22,28.47,22.80,18.73
1978-06-13,25.53,28.68,22.18,16.83
1978-06-14,25.10,24.25,20.85,15.93
1978-06-15,25.22,23.82,20.57,15.87
1978-06-16,23.23,23.93,20.77,18.15
1978-06-17,25.54,26.06,21.20,17.03
1978-06-18,25.05,26.97,23.24,19.84
1978-06-19,27.08,29.60,23.33,20.48
1978-06-20,27.39,29.12,22.93,19.35
1978-06-21,26.48,28.44,22.26,18.84
1978-06-22,26.73,27.54,23.98,18.04
1978-06-23,27.62,28.50,22.86,19.96
1978-06-24,26.02,28.63,23.03,19.58
1978-06-25,27.36,30.66,23.45,20.98
1978-06-26,25.62,29.61,23.14,18.16
1978-06-27,26.44,25.43,21.35,18.46
1978-06-28,25.24,29.57,22.51,19.17
1978-06-29,25.89,29.51,22.40,19.68
1978-06-30,27.29,28.91,21.31,19.57
1978-07-01,27.16,28.31,21.39,19.41
1978-07-02,25.66,27.76,22.40,20.23
1978-07-03,26.03,28.65,21.37,20.16
1978-07-04,26.35,30.21,22.30,19.85
1978-07-05,26.58,30.68,22.01,17.29
1978-07-06,23.91,28.74,22.09,19.47
1978-07-07,25.92,29.02,21.27,18.63
1978-07-08,25.27,27.92,21.64,18.69
1978-07-09,25.62,27.44,22.31,18.98
1978-07-10,25.37,27.18,22.37,17.07
1978-07-11,22.65,27.05,21.25,16.58
1978-07-12,25.14,27.81,22.21,18.98
1978-07-13,22.51,27.56,20.64,18.60
1978-07-14,24.92,27.96,21.55,21.93
1978-07-15,25.64,31.52,22.15,20.22
1978-07-16,25.47,32.09,22.96,20.08
1978-07-17,25.97,32.28,21.41,18.86
1978-07-18,25.93,29.95,21.18,19.66
1978-07-19,26.42,29.31,22.86,20.16
1978-07-20,26.46,28.76,21.50,18.21
1978-07-21,27.04,29.54,21.94,18.29
1978-07-22,26.59,29.28,21.97,19.07
1978-07-23,25.63,26.51,22.59,19.76
1978-07-24,26.40,30.11,22.82,18.27
1978-07-25,25.01,28.47,23.06,20.44
1978-07-26,25.33,27.70,22.32,16.56
1978-07-27,25.16,26.74,21.90,17.74
1978-07-28,25.76,25.72,24.17,16.82
1978-07-29,26.00,25.10,22.23,17.02
1978-07-30,26.23,26.75,21.18,16.93
1978-07-31,25.90,26.12,22.58,16.40
1978-08-01,23.99,27.22,22.19,18.02
1978-08-02,27.39,29.86,22.46,17.73
1978-08-03,26.95,29.82,23.53,17.08
1978-08-04,25.66,30.41,23.25,19.34
1978-08-05,26.82,29.57,22.11,18.64
1978-08-06,25.92,28.55,21.13,19.18
1978-08-07,24.99,27.42,22.27,18.75
1978-08-08,25.00,27.21,21.98,17.67
1978-08-09,25.65,27.54,21.99,19.05
1978-08-10,25.53,27.91,21.02,18.58
1978-08-11,23.65,26.60,20.87,15.57
1978-08-12,25.96,26.79,21.76,17.11
1978-08-13,26.70,27.18,21.92,16.94
1978-08-14,26.17,25.83,21.64,13.85
1978-08-15,25.19,24.02,21.51,18.11
1978-08-16,25.36,25.95,22.54,19.56
1978-08-17,26.85,27.85,21.76,18.12
1978-08-18,26.33,29.12,20.55,18.70
1978-08-19,25.28,30.23,20.52,18.47
1978-08-20,24.73,27.39,22.19,17.48
1978-08-21,26.31,29.74,21.29,18.56
1978-08-22,26.24,29.20,22.45,18.55
1978-08-23,26.12,29.28,21.00,17.61
1978-08-24,24.90,28.85,21.59,16.36
1978-08-25,24.86,27.36,22.87,18.43
1978-08-26,25.75,27.19,21.90,18.26
1978-08-27,24.05,25.13,20.96,17.90
1978-08-28,23.76,22.59,22.14,20.26
1978-08-29,25.86,25.98,21.90,17.55
1978-08-30,26.37,27.97,22.27,18.40
1978-08-31,25.89,28.98,21.61,19.17
1978-09-01,26.59,30.88,22.72,20.86
1978-09-02,26.68,29.49,20.48,21.22
1978-09-03,26.66,30.10,20.25,20.69
1978-09-04,25.43,30.13,21.24,20.40
1978-09-05,26.41,30.36,22.08,22.29
1978-09-06,26.21,31.11,20.25,19.54
1978-09-07,24.50,30.73,21.99,19.38
1978-09-08,25.58,31.02,19.05,18.19
1978-09-09,23.67,30.52,20.66,20.18
1978-09-10,26.40,31.31,20.77,19.81
1978-09-11,25.27,30.27,19.70,19.38
1978-09-12,24.58,29.52,21.80,17.31
1978-09-13,25.97,29.46,21.03,18.10
1978-09-14,24.55,28.79,21.75,18.38
1978-09-15,25.23,30.46,21.25,21.17
1978-09-16,26.46,30.38,23.00,20.63
1978-09-17,26.33,29.91,20.85,20.58
1978-09-18,26.10,29.40,22.97,20.68
1978-09-19,27.12,30.61,21.03,18.63
1978-09-20,25.65,30.24,22.45,17.94
1978-09-21,26.29,29.61,21.48,20.56
1978-09-22,24.99,28.89,22.05,19.08
1978-09-23,25.50,29.57,22.46,19.72
