date,day_t2m,day_utci,night_t2m,night_utci
2005-01-01,27.48,34.27,24.73,24.51
2005-01-02,27.49,33.32,24.60,24.59
2005-01-03,27.41,33.51,24.71,23.09
2005-01-04,27.84,31.89,25.93,23.27
2005-01-05,27.48,32.12,24.93,23.23
2005-01-06,28.39,31.12,25.42,23.94
2005-01-07,27.80,31.45,25.73,24.30
2005-01-08,27.39,32.12,24.57,22.07
2005-01-09,27.21,32.54,24.36,22.25
2005-01-10,27.35,35.64,23.74,19.97
2005-01-11,27.48,35.54,23.76,19.35
2005-01-12,27.34,34.88,24.14,21.48
2005-01-13,27.88,33.13,25.13,23.75
2005-01-14,27.90,32.69,24.56,23.74
2005-01-15,27.17,31.51,24.64,23.15
2005-01-16,27.53,34.24,24.92,23.14
2005-01-17,27.80,35.82,25.23,24.63
2005-01-18,28.35,36.73,25.29,25.96
2005-01-19,28.42,34.16,25.39,24.61
2005-01-20,27.96,32.22,26.27,23.58
2005-01-21,28.30,32.19,26.28,24.98
2005-01-22,28.43,32.18,25.84,25.95
2005-01-23,28.09,34.43,25.63,24.41
2005-01-24,28.67,35.63,26.23,26.78
2005-01-25,28.89,35.56,26.39,25.97
2005-01-26,28.49,35.90,25.69,25.54
2005-01-27,28.56,34.70,25.65,24.58
2005-01-28,28.75,35.84,25.92,25.20
2005-01-29,28.44,34.32,25.59,27.04
2005-01-30,28.63,33.68,26.36,25.66
2005-01-31,27.71,30.85,26.98,27.05
2005-02-01,27.69,35.31,25.72,24.01
2005-02-02,27.62,32.27,25.90,25.93
2005-02-03,28.06,32.61,26.47,24.43
2005-02-04,28.07,33.90,25.69,26.34
2005-02-05,28.03,35.23,25.40,23.50
2005-02-06,27.91,34.61,24.39,23.14
2005-02-07,27.83,33.78,24.72,24.88
2005-02-08,27.77,32.66,25.23,22.86
2005-02-09,28.16,33.11,25.70,24.00
2005-02-10,29.08,33.62,25.88,23.48
2005-02-11,28.67,34.10,25.60,22.08
2005-02-12,29.26,34.31,25.33,20.66
2005-02-13,29.59,35.72,24.73,20.01
2005-02-14,30.35,37.72,25.38,21.44
2005-02-15,31.26,38.73,25.62,21.72
2005-02-16,30.95,37.26,26.21,24.04
2005-02-17,30.96,37.40,26.21,24.85
2005-02-18,30.38,36.33,26.19,26.23
2005-02-19,29.58,36.25,25.28,23.23
2005-02-20,29.36,36.06,25.65,26.14
2005-02-21,28.92,35.26,26.21,27.58
2005-02-22,28.38,35.22,27.00,29.45
2005-02-23,30.04,37.75,27.08,26.51
2005-02-24,30.12,37.90,26.37,25.07
2005-02-25,30.79,38.05,26.89,25.13
2005-02-26,31.48,38.31,26.74,24.99
2005-02-27,31.18,37.55,26.60,23.29
2005-02-28,30.01,36.99,26.32,25.18
2005-03-01,29.73,36.03,26.27,24.97
2005-03-02,30.07,37.10,26.53,26.65
2005-03-03,29.62,37.15,26.35,27.77
2005-03-04,30.24,36.64,27.40,28.56
2005-03-05,30.34,36.97,27.75,30.37
2005-03-06,30.06,37.12,27.62,29.25
2005-03-07,30.58,36.49,27.96,31.36
2005-03-08,30.79,37.32,27.56,28.36
2005-03-09,29.47,37.53,27.86,29.63
2005-03-10,30.74,39.13,27.90,29.53
2005-03-11,30.83,38.54,27.94,29.98
2005-03-12,31.73,38.85,28.22,28.97
2005-03-13,29.55,36.12,27.97,30.81
2005-03-14,30.03,38.05,27.84,29.90
2005-03-15,30.57,38.54,26.76,28.16
2005-03-16,30.99,37.94,27.07,29.37
2005-03-17,29.55,36.13,26.62,25.12
2005-03-18,30.52,38.34,27.19,27.75
2005-03-19,30.70,38.14,27.40,28.89
2005-03-20,31.06,39.07,28.12,29.31
2005-03-21,31.42,39.16,27.55,28.66
2005-03-22,31.57,38.39,27.75,28.57
2005-03-23,32.13,39.61,28.72,30.18
2005-03-24,31.87,39.03,28.73,29.81
2005-03-25,32.52,39.78,28.58,30.98
2005-03-26,31.84,40.27,29.07,31.60
2005-03-27,31.70,40.50,28.40,30.00
2005-03-28,31.76,39.61,28.19,28.55
2005-03-29,32.10,40.77,28.76,30.09
2005-03-30,32.02,40.50,28.79,29.87
2005-03-31,32.32,40.40,28.69,32.22
2005-04-01,32.12,39.65,28.91,33.42
2005-04-02,32.07,38.90,28.99,32.65
2005-04-03,29.86,38.45,27.71,29.97
2005-04-04,27.59,37.29,26.84,29.28
2005-04-05,27.03,30.65,26.53,28.46
2005-04-06,28.74,34.62,27.67,29.67
2005-04-07,29.87,39.68,27.86,28.62
2005-04-08,30.45,38.03,28.15,28.62
2005-04-09,30.84,38.72,28.34,30.78
2005-04-10,30.76,38.19,28.42,30.66
2005-04-11,30.96,38.29,28.95,31.55
2005-04-12,30.78,37.88,28.85,31.87
2005-04-13,31.06,37.90,28.55,31.50
2005-04-14,31.65,39.80,28.73,29.75
2005-04-15,31.98,39.38,28.96,30.60
2005-04-16,32.35,40.41,28.92,30.36
2005-04-17,32.60,38.59,28.99,28.92
2005-04-18,32.37,38.04,28.94,32.75
2005-04-19,31.80,39.31,29.17,33.29
2005-04-20,30.35,37.90,28.07,31.49
2005-04-21,32.25,39.87,28.93,32.15
2005-04-22,32.37,39.02,29.34,32.89
2005-04-23,32.49,39.73,29.20,32.25
2005-04-24,31.17,38.98,29.23,32.80
2005-04-25,32.17,38.88,29.08,33.04
2005-04-26,32.10,40.30,28.84,31.88
2005-04-27,32.56,40.16,29.56,33.93
2005-04-28,33.40,42.50,30.17,32.82
2005-04-29,33.27,41.86,29.97,32.81
2005-04-30,32.42,39.25,29.27,31.99
2005-05-01,32.69,39.54,29.43,30.89
2005-05-02,31.82,38.69,29.15,32.32
2005-05-03,31.98,41.73,28.13,32.63
2005-05-04,30.75,40.00,28.82,32.84
2005-05-05,32.36,41.94,29.68,35.08
2005-05-06,34.10,42.99,30.41,33.87
2005-05-07,34.46,43.76,30.62,33.93
2005-05-08,35.11,44.36,30.95,32.26
2005-05-09,35.27,43.77,32.65,32.92
