date,day_t2m,day_utci,night_t2m,night_utci
1976-01-01,25.25,27.56,23.30,16.76
1976-01-02,26.29,30.21,21.90,16.55
1976-01-03,26.23,30.93,24.78,15.61
1976-01-04,25.77,29.59,22.23,12.90
1976-01-05,24.71,27.39,22.48,12.47
1976-01-06,23.52,26.97,20.63,12.06
1976-01-07,24.04,27.69,21.53,12.00
1976-01-08,24.06,28.49,22.41,12.55
1976-01-09,25.75,31.58,22.40,13.57
1976-01-10,25.70,32.26,23.81,14.96
1976-01-11,25.03,29.91,22.68,12.69
1976-01-12,25.42,30.26,23.76,13.74
1976-01-13,26.32,31.12,23.62,13.98
1976-01-14,25.86,30.94,22.50,13.74
1976-01-15,26.20,32.32,22.91,14.92
1976-01-16,25.54,32.54,21.04,15.23
1976-01-17,26.21,32.82,25.98,18.89
1976-01-18,25.95,32.67,22.66,19.53
1976-01-19,25.40,32.13,22.77,19.24
1976-01-20,26.24,31.15,24.27,14.40
1976-01-21,24.26,29.11,23.43,12.72
1976-01-22,25.03,27.50,21.30,12.66
1976-01-23,25.28,28.83,22.38,14.77
1976-01-24,25.39,28.79,23.87,14.35
1976-01-25,26.86,31.52,24.76,14.78
1976-01-26,26.83,29.79,22.83,12.79
1976-01-27,26.63,29.09,23.29,12.83
1976-01-28,26.03,28.66,22.91,13.86
1976-01-29,26.48,30.77,23.39,15.08
1976-01-30,24.23,31.79,21.80,17.73
1976-01-31,27.49,33.48,23.60,18.09
1976-02-01,28.00,32.69,23.50,15.50
1976-02-02,29.07,33.66,24.84,16.70
1976-02-03,28.26,35.12,26.70,21.70
1976-02-04,28.80,34.30,28.23,19.43
1976-02-05,28.39,33.57,25.17,17.45
1976-02-06,28.41,34.15,24.94,18.19
1976-02-07,26.59,32.17,25.35,17.39
1976-02-08,27.44,31.35,24.99,14.50
1976-02-09,26.43,30.03,22.42,13.28
1976-02-10,25.88,30.05,22.93,13.25
1976-02-11,26.52,28.41,22.88,13.03
1976-02-12,25.97,28.64,24.49,13.72
1976-02-13,26.84,29.15,23.39,14.60
1976-02-14,27.75,31.22,24.13,14.01
1976-02-15,27.91,32.09,25.84,14.06
1976-02-16,28.20,32.55,24.34,14.27
1976-02-17,28.88,32.23,25.43,13.89
1976-02-18,28.83,32.40,24.20,14.76
1976-02-19,30.07,31.72,24.80,14.85
1976-02-20,29.49,31.47,25.25,14.46
