date,day_t2m,day_utci,night_t2m,night_utci
2010-01-01,23.74,25.87,19.20,17.14
2010-01-02,24.36,27.57,18.86,15.84
2010-01-03,24.07,27.99,18.31,14.72
2010-01-04,25.38,28.07,21.73,15.39
2010-01-05,25.87,28.47,20.32,16.08
2010-01-06,24.29,26.72,18.26,15.66
2010-01-07,25.04,29.25,18.95,16.75
2010-01-08,26.30,28.13,19.55,17.52
2010-01-09,23.69,25.87,19.13,17.55
2010-01-10,23.83,25.75,19.55,17.74
2010-01-11,25.43,28.02,20.31,17.97
2010-01-12,26.74,29.12,21.66,18.75
2010-01-13,25.13,28.52,20.90,19.30
2010-01-14,25.64,26.65,20.20,17.53
2010-01-15,24.02,25.63,18.64,14.71
2010-01-16,24.80,25.17,19.08,15.22
2010-01-17,25.59,25.25,19.22,14.80
2010-01-18,25.50,26.67,20.43,17.12
2010-01-19,24.69,27.11,19.49,17.28
2010-01-20,22.66,26.89,18.57,16.95
2010-01-21,23.93,27.22,19.37,15.13
2010-01-22,25.31,29.83,21.15,15.24
2010-01-23,24.99,28.59,18.40,14.85
2010-01-24,26.06,29.29,19.90,14.82
2010-01-25,25.29,28.66,19.89,15.73
2010-01-26,25.66,29.13,19.40,15.92
2010-01-27,25.36,27.59,19.31,17.60
2010-01-28,24.95,28.24,20.11,16.25
2010-01-29,25.10,27.62,20.67,15.75
2010-01-30,25.66,29.05,20.26,15.80
2010-01-31,26.45,30.15,23.89,18.75
2010-02-01,24.93,29.53,20.81,17.66
2010-02-02,25.62,28.70,20.76,16.13
2010-02-03,26.79,27.90,19.49,15.01
2010-02-04,26.16,27.61,19.28,14.81
2010-02-05,25.81,27.30,19.66,12.82
2010-02-06,24.75,24.27,18.41,10.69
2010-02-07,24.60,26.26,18.98,14.28
2010-02-08,26.58,30.29,20.72,15.01
2010-02-09,28.06,30.84,21.45,16.85
2010-02-10,27.86,30.32,20.06,16.13
2010-02-11,27.50,28.80,20.97,17.70
2010-02-12,27.40,27.98,22.12,18.22
2010-02-13,28.44,28.97,21.91,17.63
2010-02-14,29.11,29.27,23.54,18.30
2010-02-15,29.00,28.55,22.21,17.32
2010-02-16,28.56,27.58,21.85,16.91
2010-02-17,29.27,29.12,22.20,18.09
2010-02-18,29.46,29.69,22.63,18.06
2010-02-19,28.87,29.30,22.47,18.01
2010-02-20,29.45,28.93,22.39,17.37
2010-02-21,29.17,28.30,21.89,19.20
2010-02-22,29.40,29.51,22.82,19.39
2010-02-23,28.51,29.75,24.42,20.05
2010-02-24,27.96,30.35,22.70,20.42
