date,day_t2m,day_utci,night_t2m,night_utci
1950-01-01,10.39,12.39,6.07,-0.52
1950-01-02,7.48,19.32,3.48,-0.95
1950-01-03,10.77,22.44,6.07,-0.17
1950-01-04,10.80,22.16,6.78,0.42
1950-01-05,10.43,20.65,5.96,1.75
1950-01-06,9.32,20.68,5.14,-3.25
1950-01-07,12.05,21.99,5.54,-0.05
1950-01-08,12.57,20.52,7.70,1.84
1950-01-09,12.90,21.91,6.61,1.38
1950-01-10,13.69,22.02,9.73,4.06
1950-01-11,15.42,22.88,10.48,4.63
1950-01-12,15.41,22.75,8.83,2.26
1950-01-13,14.40,20.73,8.36,3.28
1950-01-14,12.91,21.74,8.16,4.79
1950-01-15,12.22,21.91,6.55,0.18
1950-01-16,11.26,14.10,6.25,0.03
1950-01-17,8.58,19.72,5.88,-1.95
1950-01-18,10.06,11.48,6.85,-1.26
1950-01-19,11.62,19.77,8.36,1.01
1950-01-20,9.97,19.78,6.32,0.40
1950-01-21,10.19,22.63,6.67,0.20
1950-01-22,12.72,23.33,8.51,1.05
1950-01-23,13.31,21.53,7.94,1.89
1950-01-24,12.54,21.05,7.60,4.08
1950-01-25,7.04,10.76,5.27,-0.76
1950-01-26,5.13,10.28,4.00,-1.16
1950-01-27,8.27,19.81,4.68,-2.09
1950-01-28,9.23,20.25,5.93,0.76
1950-01-29,11.01,18.82,8.20,0.45
1950-01-30,7.98,18.69,5.63,-1.34
1950-01-31,8.13,18.06,5.87,1.23
1950-02-01,8.20,18.34,2.31,-0.76
1950-02-02,6.39,20.16,2.75,-2.83
1950-02-03,11.25,21.50,6.22,0.01
1950-02-04,12.67,21.03,6.13,3.25
1950-02-05,8.27,12.53,6.16,1.74
1950-02-06,8.41,21.19,5.27,1.92
1950-02-07,10.38,21.27,6.78,2.28
1950-02-08,7.69,9.54,6.11,-1.47
1950-02-09,3.73,6.98,-1.35,-9.52
1950-02-10,3.66,13.96,-1.37,-7.85
1950-02-11,5.06,19.39,1.70,-4.03
1950-02-12,6.40,18.28,2.50,-4.39
1950-02-13,8.73,20.11,4.13,-2.89
1950-02-14,10.70,21.61,4.46,0.75
1950-02-15,8.06,19.74,4.11,0.43
1950-02-16,10.32,20.55,5.66,0.93
1950-02-17,10.29,19.32,4.90,0.34
1950-02-18,10.94,20.60,6.07,-0.62
1950-02-19,10.60,19.29,4.58,1.38
1950-02-20,10.19,20.86,7.32,2.79
1950-02-21,11.55,22.72,7.87,0.43
1950-02-22,12.72,22.46,7.86,-0.11
1950-02-23,14.15,23.78,10.76,4.11
1950-02-24,13.66,23.39,7.99,2.46
1950-02-25,12.62,22.46,9.17,3.86
1950-02-26,14.45,22.33,9.72,5.40
1950-02-27,14.10,22.52,9.76,4.38
1950-02-28,14.40,21.80,10.97,5.29
1950-03-01,16.37,22.88,11.26,6.12
1950-03-02,15.19,22.78,8.91,4.79
1950-03-03,14.91,22.96,10.80,4.28
1950-03-04,14.09,23.52,8.35,1.32
1950-03-05,15.76,22.05,12.00,6.64
1950-03-06,16.00,23.63,12.01,6.75
1950-03-07,16.11,23.47,11.23,7.47
1950-03-08,16.58,23.42,12.10,7.37
1950-03-09,17.90,21.98,13.44,8.27
1950-03-10,17.74,24.00,10.78,8.36
1950-03-11,16.04,23.43,10.24,7.50
1950-03-12,14.63,20.75,10.42,4.71
1950-03-13,15.77,23.43,10.23,5.82
1950-03-14,11.66,18.62,9.16,6.28
1950-03-15,13.67,20.39,7.64,4.87
1950-03-16,15.96,22.81,10.28,4.19
1950-03-17,17.08,23.92,12.18,7.05
1950-03-18,18.29,22.88,12.69,7.71
1950-03-19,17.74,24.32,10.20,8.10
1950-03-20,15.03,22.81,9.23,5.94
1950-03-21,11.28,17.06,8.36,4.93
1950-03-22,9.09,18.58,7.09,0.90
1950-03-23,9.08,19.16,4.15,0.76
1950-03-24,10.59,19.63,5.41,2.98
1950-03-25,11.43,20.44,5.59,1.63
1950-03-26,12.73,21.52,4.94,5.19
1950-03-27,13.61,21.55,6.61,4.86
1950-03-28,14.78,21.80,10.68,8.61
1950-03-29,16.25,21.58,12.32,9.65
1950-03-30,17.26,24.00,12.87,9.92
1950-03-31,18.24,23.90,13.68,10.25
1950-04-01,19.98,25.56,15.86,11.01
1950-04-02,20.26,25.39,14.72,8.88
1950-04-03,15.54,24.23,11.87,11.84
1950-04-04,18.01,23.13,13.77,12.33
1950-04-05,20.55,25.54,15.07,13.90
1950-04-06,20.30,24.84,14.55,12.90
1950-04-07,20.43,24.76,16.25,13.06
1950-04-08,20.03,23.72,15.40,11.42
1950-04-09,20.55,23.99,14.68,10.42
1950-04-10,20.45,25.41,14.96,11.37
1950-04-11,20.30,26.38,15.17,8.72
1950-04-12,20.83,26.34,15.28,13.65
1950-04-13,19.75,25.30,15.18,9.85
1950-04-14,17.53,19.34,15.32,12.88
1950-04-15,21.50,28.30,16.72,11.83
1950-04-16,21.40,26.13,17.11,12.24
1950-04-17,21.11,25.91,16.41,14.93
1950-04-18,22.44,26.84,17.34,14.33
1950-04-19,18.03,24.12,15.28,13.75
1950-04-20,20.18,25.47,16.51,12.32
1950-04-21,21.08,27.11,16.49,15.85
1950-04-22,21.66,26.60,15.67,15.80
1950-04-23,21.77,25.79,18.27,15.64
1950-04-24,21.94,25.39,16.69,15.89
1950-04-25,23.86,26.87,18.73,17.37
1950-04-26,25.27,27.30,20.18,18.19
1950-04-27,25.70,28.74,20.67,17.33
1950-04-28,24.41,27.83,19.70,17.61
1950-04-29,25.22,27.70,18.45,20.37
1950-04-30,23.64,27.91,16.72,19.23
1950-05-01,24.96,27.90,20.10,19.35
