date,day_t2m,day_utci,night_t2m,night_utci
1993-01-01,22.50,23.71,16.51,12.12
1993-01-02,22.61,23.55,15.90,12.14
1993-01-03,23.96,23.49,15.79,12.38
1993-01-04,22.79,23.75,16.51,10.77
1993-01-05,23.67,23.39,16.72,12.22
1993-01-06,24.45,24.38,16.80,10.66
1993-01-07,23.70,25.85,16.89,11.77
1993-01-08,24.54,25.41,16.60,12.41
1993-01-09,24.52,25.21,15.84,14.64
1993-01-10,24.77,25.21,17.77,14.22
1993-01-11,24.30,24.90,17.45,14.13
1993-01-12,25.04,25.66,17.98,14.34
1993-01-13,24.67,25.91,18.27,14.61
1993-01-14,25.38,26.06,18.77,14.03
1993-01-15,24.22,26.85,18.57,12.02
1993-01-16,24.48,25.60,17.69,12.89
1993-01-17,23.11,23.94,17.10,11.60
1993-01-18,24.20,25.69,17.61,11.91
1993-01-19,24.31,24.82,19.40,12.76
1993-01-20,25.80,28.06,23.08,14.04
1993-01-21,24.57,26.15,18.31,14.05
1993-01-22,22.87,25.43,17.27,14.09
1993-01-23,25.16,25.67,18.50,14.09
1993-01-24,23.67,24.35,17.83,14.28
1993-01-25,24.68,24.44,19.01,14.42
1993-01-26,24.99,25.59,19.00,13.82
1993-01-27,26.98,27.10,19.99,13.92
1993-01-28,26.31,27.46,20.04,15.01
1993-01-29,26.47,27.50,21.09,15.11
1993-01-30,25.85,26.22,18.24,13.32
1993-01-31,24.65,23.90,16.86,12.29
1993-02-01,24.84,23.86,17.54,12.06
1993-02-02,22.83,22.93,17.12,10.99
1993-02-03,23.17,22.85,19.57,12.01
1993-02-04,22.68,22.49,17.10,11.61
1993-02-05,24.25,23.80,17.13,11.26
1993-02-06,23.93,24.15,17.78,12.54
1993-02-07,25.47,28.32,24.45,14.11
1993-02-08,26.84,28.37,20.32,14.81
1993-02-09,27.09,28.63,21.63,14.53
1993-02-10,26.42,27.55,19.56,15.44
1993-02-11,26.48,27.36,19.52,15.23
1993-02-12,24.00,25.83,18.08,15.74
1993-02-13,25.57,26.65,19.20,16.28
1993-02-14,26.02,28.73,21.51,17.73
1993-02-15,27.58,29.02,23.17,19.37
1993-02-16,27.90,30.53,22.36,19.35
1993-02-17,28.57,30.89,20.97,18.73
1993-02-18,29.61,31.39,24.37,18.63
1993-02-19,30.37,31.06,21.55,17.57
1993-02-20,29.29,31.24,20.10,17.29
1993-02-21,27.91,31.20,20.26,17.76
1993-02-22,26.66,29.14,20.25,17.93
1993-02-23,24.07,29.18,18.50,18.31
1993-02-24,22.88,26.55,18.97,16.23
1993-02-25,26.24,26.48,20.92,16.93
1993-02-26,26.38,27.40,21.04,17.34
1993-02-27,26.31,28.11,19.98,19.37
1993-02-28,23.75,28.53,18.73,17.98
1993-03-01,23.60,27.90,18.63,17.78
1993-03-02,24.01,27.23,20.15,17.95
1993-03-03,24.54,26.82,18.88,18.31
1993-03-04,25.99,26.87,20.14,17.86
1993-03-05,27.57,27.04,20.80,18.37
1993-03-06,27.07,25.85,19.70,17.34
1993-03-07,26.63,25.27,19.52,18.11
