date,day_t2m,day_utci,night_t2m,night_utci
1962-01-01,25.96,29.81,24.28,21.09
1962-01-02,26.16,28.79,25.27,20.93
1962-01-03,26.05,28.63,24.55,19.58
1962-01-04,25.63,28.50,23.87,19.74
1962-01-05,25.34,27.73,24.61,20.91
1962-01-06,25.74,29.60,23.96,20.38
1962-01-07,25.67,29.23,24.14,22.56
1962-01-08,26.20,31.23,23.99,22.94
1962-01-09,26.42,31.93,24.82,22.72
1962-01-10,25.93,29.72,24.23,22.20
1962-01-11,26.18,31.50,24.67,20.48
1962-01-12,26.75,34.62,24.73,22.04
1962-01-13,27.31,32.33,24.79,21.08
1962-01-14,27.52,31.80,23.97,22.75
1962-01-15,27.00,33.25,24.73,21.70
1962-01-16,26.10,30.54,25.07,22.20
1962-01-17,25.88,27.88,24.79,21.00
1962-01-18,25.76,29.36,24.27,20.44
1962-01-19,25.77,29.99,25.09,22.11
1962-01-20,26.33,31.59,25.21,21.08
1962-01-21,26.64,31.92,25.40,24.87
1962-01-22,27.45,32.44,25.77,24.64
1962-01-23,26.55,32.01,25.71,24.39
1962-01-24,27.04,30.98,25.80,23.75
1962-01-25,27.22,32.60,25.31,23.97
1962-01-26,28.33,37.15,25.76,24.92
1962-01-27,28.27,37.28,26.77,26.93
1962-01-28,26.97,34.73,26.46,24.92
1962-01-29,26.46,32.85,25.82,24.66
1962-01-30,27.17,30.48,25.31,22.19
1962-01-31,26.66,29.13,25.39,21.84
1962-02-01,26.75,31.01,24.98,21.00
1962-02-02,26.79,30.54,25.37,23.86
1962-02-03,26.06,30.65,24.45,24.65
1962-02-04,26.13,32.92,25.40,24.58
1962-02-05,27.38,31.85,25.44,25.26
1962-02-06,27.66,33.53,25.09,25.60
1962-02-07,27.48,34.38,26.19,26.47
1962-02-08,28.11,35.14,25.81,26.77
1962-02-09,27.50,33.77,25.44,24.46
1962-02-10,27.94,32.13,26.39,24.97
1962-02-11,27.83,32.25,25.74,24.03
1962-02-12,28.08,32.27,25.99,23.08
1962-02-13,28.62,34.02,26.04,22.47
1962-02-14,28.71,34.35,26.14,24.14
1962-02-15,28.26,33.38,26.19,26.05
1962-02-16,28.33,33.36,26.52,26.42
1962-02-17,28.33,35.26,26.69,27.33
1962-02-18,29.04,38.47,26.47,26.32
1962-02-19,28.69,36.10,26.68,27.91
1962-02-20,28.35,34.62,27.03,26.49
1962-02-21,26.71,34.92,25.99,26.02
1962-02-22,27.62,32.73,26.70,28.63
1962-02-23,28.03,35.98,27.17,26.47
1962-02-24,28.91,36.54,27.40,27.43
1962-02-25,29.16,35.84,27.12,27.17
1962-02-26,29.77,37.00,27.53,28.01
1962-02-27,29.85,37.83,27.15,26.64
1962-02-28,30.21,37.65,27.36,27.31
1962-03-01,30.43,38.28,27.15,28.37
1962-03-02,28.95,35.94,26.99,28.48
1962-03-03,29.58,36.20,27.21,27.87
1962-03-04,28.43,35.97,26.90,25.84
1962-03-05,29.48,36.85,27.20,25.77
1962-03-06,29.95,36.69,27.35,26.81
1962-03-07,30.23,36.66,27.06,27.43
1962-03-08,29.63,35.82,27.10,28.22
1962-03-09,30.19,36.42,26.98,26.82
1962-03-10,29.61,36.63,26.94,27.09
1962-03-11,29.35,35.57,26.69,25.40
1962-03-12,29.53,35.43,27.75,27.22
1962-03-13,29.73,35.36,27.39,28.51
1962-03-14,30.01,35.98,26.96,25.33
1962-03-15,30.32,37.93,27.35,24.55
1962-03-16,31.24,38.21,27.57,24.84
1962-03-17,31.08,36.89,27.35,26.63
1962-03-18,29.98,35.90,26.80,26.95
1962-03-19,30.88,37.08,27.88,26.32
1962-03-20,31.39,37.93,28.55,28.79
1962-03-21,30.13,37.63,28.34,30.65
1962-03-22,30.57,39.41,28.86,30.11
1962-03-23,30.67,37.92,28.24,29.74
1962-03-24,30.56,38.47,28.68,30.24
1962-03-25,30.93,38.12,28.48,28.10
1962-03-26,31.08,38.31,28.85,27.71
1962-03-27,30.99,38.28,27.56,26.82
1962-03-28,30.69,37.63,28.44,28.70
1962-03-29,31.44,39.44,28.77,29.74
1962-03-30,30.87,40.25,29.26,29.15
1962-03-31,32.10,39.89,28.97,29.34
1962-04-01,31.95,38.78,28.80,31.42
1962-04-02,31.61,38.56,29.80,32.35
1962-04-03,31.79,39.13,30.01,30.98
1962-04-04,31.77,37.50,29.80,30.28
1962-04-05,32.32,39.32,29.51,30.02
1962-04-06,32.80,41.39,29.20,31.24
1962-04-07,32.21,40.44,29.90,32.02
1962-04-08,31.97,40.89,29.03,31.18
1962-04-09,31.66,39.55,29.51,30.26
1962-04-10,31.87,39.50,29.77,31.16
1962-04-11,31.24,38.13,29.85,32.62
1962-04-12,30.96,37.66,29.59,32.98
