date,day_t2m,day_utci,night_t2m,night_utci
1964-01-01,23.69,25.40,19.89,15.17
1964-01-02,24.00,25.78,18.15,15.63
1964-01-03,24.00,26.05,18.41,15.43
1964-01-04,22.82,23.91,17.26,14.28
1964-01-05,22.22,24.08,17.16,12.61
1964-01-06,22.51,23.88,17.12,10.69
1964-01-07,22.24,24.24,16.78,13.36
1964-01-08,23.67,25.10,18.95,12.53
1964-01-09,23.99,25.95,19.06,12.70
1964-01-10,24.38,25.78,19.94,13.08
1964-01-11,24.12,25.42,19.51,12.99
1964-01-12,24.66,26.56,19.03,13.63
1964-01-13,25.23,27.09,20.40,12.97
1964-01-14,25.50,28.64,21.82,14.11
1964-01-15,25.39,28.70,21.66,15.56
1964-01-16,26.19,28.98,20.40,14.96
1964-01-17,25.63,28.30,19.87,14.59
1964-01-18,24.98,27.44,19.67,14.72
1964-01-19,25.26,27.75,20.32,14.45
1964-01-20,24.45,26.86,19.27,13.56
1964-01-21,25.92,28.35,19.21,13.85
1964-01-22,25.36,27.50,19.93,13.92
1964-01-23,26.35,27.10,19.84,15.34
1964-01-24,26.31,27.54,21.71,15.74
1964-01-25,26.93,27.89,21.05,13.53
1964-01-26,27.17,27.57,21.77,13.81
1964-01-27,27.29,27.62,21.73,13.80
1964-01-28,27.09,28.82,20.37,13.43
1964-01-29,26.69,28.94,22.00,16.31
1964-01-30,26.07,27.17,20.30,14.35
1964-01-31,25.44,27.01,21.00,15.45
1964-02-01,26.11,26.96,20.73,15.65
1964-02-02,26.18,25.47,19.74,14.44
1964-02-03,25.97,26.16,20.26,14.23
1964-02-04,25.31,26.34,20.38,14.03
1964-02-05,26.50,26.42,20.79,15.32
1964-02-06,26.56,27.64,21.08,14.85
1964-02-07,26.58,28.06,21.49,16.09
1964-02-08,27.10,28.61,22.08,15.20
1964-02-09,26.41,27.25,20.92,15.28
1964-02-10,26.79,27.78,20.63,15.28
1964-02-11,26.06,26.02,19.90,14.57
1964-02-12,25.58,25.13,19.47,13.58
1964-02-13,25.21,25.46,20.06,13.39
1964-02-14,25.84,25.15,19.89,13.71
1964-02-15,26.48,25.48,20.64,14.49
1964-02-16,27.60,27.70,21.88,14.67
1964-02-17,27.27,26.77,21.93,14.93
1964-02-18,27.66,26.53,22.38,14.53
1964-02-19,27.73,27.17,22.74,16.60
1964-02-20,26.08,26.50,21.93,17.46
1964-02-21,26.22,28.30,23.44,19.01
1964-02-22,28.01,28.59,24.28,19.74
1964-02-23,28.72,29.00,24.34,20.11
1964-02-24,28.12,28.88,24.89,19.89
1964-02-25,27.52,28.89,24.70,20.11
1964-02-26,27.46,28.34,23.92,19.91
1964-02-27,26.33,28.30,22.96,19.26
1964-02-28,27.50,27.77,22.40,19.33
1964-02-29,27.25,26.90,22.60,19.69
1964-03-01,28.12,27.36,23.86,20.47
1964-03-02,28.41,28.14,23.85,19.30
1964-03-03,29.38,30.72,23.96,20.27
