date,day_t2m,day_utci,night_t2m,night_utci
1993-01-01,11.91,15.68,8.32,5.57
1993-01-02,12.76,22.43,7.62,5.78
1993-01-03,12.59,20.55,6.69,1.67
1993-01-04,13.47,20.64,10.09,5.67
1993-01-05,12.20,19.30,7.90,6.82
1993-01-06,5.26,12.51,4.44,2.70
1993-01-07,3.23,14.12,1.20,-1.22
1993-01-08,5.82,17.75,0.83,-6.83
1993-01-09,6.85,18.44,4.23,2.03
1993-01-10,7.22,19.40,5.29,0.66
1993-01-11,8.29,20.73,5.30,1.09
1993-01-12,9.28,20.39,3.99,-1.63
1993-01-13,8.82,19.19,3.85,-3.26
1993-01-14,9.69,19.35,3.99,-5.22
1993-01-15,10.08,17.88,6.21,-0.95
1993-01-16,8.69,13.38,4.04,3.51
1993-01-17,10.50,21.92,3.94,-0.93
1993-01-18,10.48,19.93,3.60,-3.01
1993-01-19,9.89,21.01,5.86,0.64
1993-01-20,9.55,18.59,3.44,-1.52
1993-01-21,7.65,18.28,3.05,-1.54
1993-01-22,9.68,20.01,3.48,-2.74
1993-01-23,10.78,20.46,4.06,-2.94
1993-01-24,10.05,21.08,5.75,-1.58
1993-01-25,11.38,20.38,4.82,-0.35
1993-01-26,11.32,19.26,4.46,-3.21
1993-01-27,14.33,20.59,6.99,-1.97
1993-01-28,14.60,20.96,8.31,1.71
1993-01-29,13.11,21.35,6.57,4.11
1993-01-30,10.23,20.42,4.88,0.66
1993-01-31,12.16,20.56,7.53,2.29
1993-02-01,14.44,21.79,8.57,4.65
1993-02-02,15.72,21.32,9.67,5.22
1993-02-03,14.87,21.71,9.99,4.16
1993-02-04,16.20,22.61,10.59,5.78
1993-02-05,18.41,22.72,12.01,4.61
1993-02-06,19.26,23.63,14.31,9.11
1993-02-07,21.52,25.51,13.37,7.12
1993-02-08,22.72,26.45,14.89,7.01
1993-02-09,20.77,25.39,14.55,10.54
1993-02-10,19.09,24.75,12.92,10.47
1993-02-11,18.34,24.04,14.42,10.22
1993-02-12,19.02,24.22,15.04,8.40
1993-02-13,19.41,22.12,12.27,4.45
1993-02-14,20.69,22.88,13.33,6.05
1993-02-15,18.31,24.30,11.19,5.06
1993-02-16,17.19,23.70,10.61,2.08
1993-02-17,16.19,22.75,9.38,3.58
1993-02-18,13.61,21.17,7.02,0.61
1993-02-19,11.19,18.48,5.91,3.55
1993-02-20,8.71,19.77,5.23,-0.56
1993-02-21,8.54,20.51,3.91,-2.09
1993-02-22,11.38,21.18,6.19,4.29
1993-02-23,11.87,19.15,6.15,1.10
1993-02-24,9.47,18.09,6.20,5.05
1993-02-25,8.93,13.26,5.76,4.00
1993-02-26,7.98,18.07,6.08,2.88
1993-02-27,11.34,19.14,7.05,4.64
1993-02-28,11.63,19.71,5.86,0.82
1993-03-01,13.91,20.92,7.93,4.09
1993-03-02,14.00,22.93,9.80,5.04
1993-03-03,14.65,22.45,10.47,6.35
1993-03-04,17.14,22.19,11.00,4.99
1993-03-05,18.01,23.16,11.60,5.62
1993-03-06,16.41,22.37,11.86,5.91
1993-03-07,19.17,22.41,13.83,7.97
1993-03-08,20.18,24.95,15.62,10.09
1993-03-09,18.85,24.65,14.30,10.60
1993-03-10,18.05,24.87,12.06,7.98
1993-03-11,15.71,21.04,11.73,6.38
1993-03-12,13.85,19.81,11.40,4.84
1993-03-13,17.26,24.74,12.61,6.89
1993-03-14,11.85,20.24,8.65,6.68
1993-03-15,14.80,19.92,11.97,7.84
1993-03-16,15.90,22.38,9.90,5.69
1993-03-17,16.00,19.27,8.43,5.47
1993-03-18,14.86,19.10,8.82,4.88
1993-03-19,11.93,18.88,8.64,4.42
1993-03-20,15.67,19.32,11.05,7.40
1993-03-21,12.61,17.49,9.36,6.79
1993-03-22,15.11,21.57,9.86,5.33
1993-03-23,14.28,18.39,10.69,2.24
1993-03-24,14.14,14.78,11.53,4.03
1993-03-25,13.27,18.12,7.45,5.86
1993-03-26,12.72,19.06,4.51,0.22
1993-03-27,12.28,21.31,7.22,5.18
1993-03-28,14.42,21.78,9.64,7.81
1993-03-29,15.48,22.65,10.95,6.46
1993-03-30,16.62,22.44,12.99,5.91
1993-03-31,16.22,22.31,8.34,7.37
1993-04-01,17.72,22.24,10.44,9.36
1993-04-02,16.59,23.47,11.04,6.29
1993-04-03,18.42,24.58,14.05,11.99
1993-04-04,19.14,24.87,14.51,10.73
1993-04-05,20.03,24.20,14.47,9.75
1993-04-06,21.30,26.11,16.76,11.89
1993-04-07,19.15,23.79,13.46,11.56
1993-04-08,18.45,25.27,12.38,13.72
1993-04-09,21.02,24.95,16.54,12.70
1993-04-10,21.36,23.62,15.77,12.20
1993-04-11,20.10,25.55,13.79,14.59
1993-04-12,19.13,24.75,12.75,14.78
1993-04-13,19.77,24.49,13.66,13.65
1993-04-14,17.79,26.18,14.96,16.47
1993-04-15,19.96,25.05,15.31,15.79
1993-04-16,21.96,23.91,15.24,16.13
1993-04-17,22.55,24.14,17.16,17.24
1993-04-18,23.85,25.95,19.43,16.98
1993-04-19,25.08,27.68,19.68,17.26
1993-04-20,25.42,28.67,18.53,17.01
1993-04-21,25.81,28.19,20.47,18.73
1993-04-22,26.15,28.66,21.22,18.35
1993-04-23,26.13,29.14,19.95,18.40
1993-04-24,25.41,28.86,20.25,19.76
1993-04-25,26.35,28.87,22.73,21.15
1993-04-26,27.25,28.90,22.52,21.19
1993-04-27,28.09,28.53,23.34,22.25
1993-04-28,28.35,29.49,23.57,22.32
1993-04-29,28.54,29.11,25.95,23.56
1993-04-30,28.04,29.20,23.78,22.85
1993-05-01,28.83,29.42,23.76,22.74
1993-05-02,28.74,30.48,23.38,21.99
1993-05-03,27.85,29.03,23.05,22.92
1993-05-04,29.17,29.93,25.12,23.31
1993-05-05,29.17,29.25,25.05,23.23
1993-05-06,29.96,30.11,26.33,23.17
1993-05-07,29.70,30.36,24.06,22.36
1993-05-08,26.60,31.03,20.16,20.90
1993-05-09,23.88,28.35,19.18,20.68
1993-05-10,24.30,29.37,19.10,20.40
1993-05-11,22.51,28.00,18.48,20.74
1993-05-12,24.59,27.45,20.93,22.07
1993-05-13,25.88,27.57,21.50,21.13
1993-05-14,27.38,29.22,22.89,21.80
1993-05-15,26.66,29.71,22.04,23.12
1993-05-16,26.78,29.02,22.32,21.14
1993-05-17,22.46,26.53,16.33,18.96
1993-05-18,23.02,27.02,20.14,21.44
1993-05-19,24.55,27.71,21.26,20.41
1993-05-20,24.81,28.01,21.56,22.31
1993-05-21,26.48,28.85,23.43,24.43
1993-05-22,28.46,29.95,24.51,24.51
1993-05-23,28.70,30.14,23.39,24.37
1993-05-24,29.46,29.73,24.33,25.48
1993-05-25,30.31,31.82,25.50,24.10
1993-05-26,28.62,31.96,24.80,26.33
1993-05-27,29.74,29.77,25.04,26.13
1993-05-28,27.03,30.14,23.59,25.86
1993-05-29,25.38,29.71,21.08,23.92
1993-05-30,24.16,28.59,21.89,26.00
1993-05-31,23.70,30.67,20.00,23.11
1993-06-01,25.29,29.69,21.71,24.29
1993-06-02,27.09,27.69,22.65,25.69
1993-06-03,28.86,29.81,23.65,25.74
1993-06-04,29.34,29.67,24.92,25.18
1993-06-05,29.92,30.06,25.12,25.36
1993-06-06,30.26,30.87,26.66,26.20
1993-06-07,31.58,32.72,26.91,26.72
1993-06-08,30.41,31.75,27.54,26.55
1993-06-09,29.36,31.28,25.71,26.68
1993-06-10,29.15,30.39,25.47,27.23
1993-06-11,30.08,31.43,27.69,27.49
1993-06-12,29.92,32.33,26.28,25.68
1993-06-13,27.30,31.23,21.95,22.52
1993-06-14,25.53,30.64,21.05,22.61
1993-06-15,23.31,30.78,21.58,25.43
1993-06-16,26.50,30.01,22.03,25.98
1993-06-17,27.08,28.32,21.77,25.38
1993-06-18,24.05,29.72,20.95,25.86
1993-06-19,25.63,28.61,22.02,25.03
1993-06-20,25.69,29.63,22.54,26.46
1993-06-21,27.46,31.47,23.75,24.56
1993-06-22,27.60,30.65,24.47,24.99
1993-06-23,25.90,31.83,23.69,23.39
1993-06-24,21.32,31.52,21.64,24.37
1993-06-25,25.18,30.22,20.97,25.07
1993-06-26,23.68,29.92,22.38,25.66
1993-06-27,24.47,29.15,21.23,24.43
1993-06-28,26.05,29.04,22.95,25.67
1993-06-29,26.30,28.34,23.22,26.04
1993-06-30,26.54,28.90,22.12,25.26
1993-07-01,25.85,30.89,22.98,26.66
1993-07-02,28.45,31.13,22.87,26.69
1993-07-03,26.26,30.98,22.09,23.91
1993-07-04,24.29,29.39,21.96,24.45
1993-07-05,26.44,29.81,22.86,26.61
1993-07-06,28.30,30.85,23.92,25.05
1993-07-07,25.18,29.91,21.81,23.12
1993-07-08,24.66,31.30,21.92,24.42
1993-07-09,23.76,30.41,20.03,21.90
1993-07-10,23.38,24.97,20.48,20.15
1993-07-11,21.99,28.25,21.03,21.89
1993-07-12,24.44,27.95,22.14,24.80
1993-07-13,25.37,32.59,23.05,26.54
1993-07-14,25.26,30.49,21.31,24.06
1993-07-15,23.51,29.04,22.66,24.12
1993-07-16,24.01,29.58,21.17,22.52
1993-07-17,21.38,26.54,20.02,21.67
1993-07-18,23.97,30.11,21.54,23.15
1993-07-19,25.17,30.81,22.94,24.88
1993-07-20,26.67,31.30,22.45,25.57
1993-07-21,25.41,29.16,20.12,22.29
1993-07-22,20.46,26.90,19.74,22.66
1993-07-23,24.05,30.79,19.58,24.69
1993-07-24,24.16,29.59,21.40,23.77
1993-07-25,25.48,29.96,21.56,24.72
1993-07-26,25.58,30.22,22.18,24.97
1993-07-27,26.01,29.98,22.12,25.06
1993-07-28,26.11,30.14,22.49,24.23
1993-07-29,25.45,29.66,22.98,23.75
1993-07-30,26.58,29.14,22.30,24.43
1993-07-31,25.71,29.46,22.64,24.88
1993-08-01,26.87,30.73,22.52,24.65
1993-08-02,25.62,30.13,21.48,24.33
1993-08-03,24.80,30.44,22.01,25.27
1993-08-04,24.98,30.25,22.94,25.22
1993-08-05,25.13,31.31,22.04,24.06
1993-08-06,24.33,30.66,22.02,22.81
1993-08-07,22.89,30.07,21.37,23.32
1993-08-08,25.93,29.46,22.55,24.11
1993-08-09,26.76,30.18,21.33,23.07
1993-08-10,26.22,30.02,21.10,22.51
1993-08-11,27.69,31.19,21.01,23.63
1993-08-12,26.82,30.98,21.49,23.31
1993-08-13,26.65,29.60,24.04,24.34
1993-08-14,26.17,29.17,23.04,25.36
1993-08-15,25.84,29.35,22.68,22.81
1993-08-16,26.29,29.42,22.70,24.79
1993-08-17,25.23,29.72,22.49,22.26
1993-08-18,26.24,30.51,22.35,22.67
1993-08-19,26.40,30.00,22.52,23.24
1993-08-20,26.75,30.65,21.94,21.72
1993-08-21,25.63,29.28,21.62,23.35
1993-08-22,26.50,29.38,21.94,24.12
1993-08-23,25.17,28.48,21.30,22.66
1993-08-24,23.95,27.83,20.28,20.46
1993-08-25,24.78,29.60,20.73,23.90
1993-08-26,25.14,28.70,20.99,23.32
1993-08-27,25.84,28.95,21.81,22.65
1993-08-28,24.91,28.88,20.85,24.15
1993-08-29,23.17,29.00,20.94,21.80
1993-08-30,22.70,26.73,20.23,21.51
1993-08-31,22.25,27.77,20.50,22.91
1993-09-01,22.28,28.48,19.45,23.14
1993-09-02,21.51,27.86,18.81,21.50
1993-09-03,21.05,30.62,18.60,21.55
1993-09-04,20.77,27.59,17.60,19.34
1993-09-05,20.61,27.70,17.90,18.79
1993-09-06,21.72,27.87,19.29,21.33
1993-09-07,24.83,29.40,19.24,20.08
1993-09-08,20.98,29.80,19.08,19.02
1993-09-09,23.40,29.84,19.90,22.27
1993-09-10,21.19,29.92,18.93,20.87
1993-09-11,22.53,29.19,20.56,21.86
1993-09-12,20.29,26.78,17.70,20.14
1993-09-13,21.53,28.59,18.37,19.01
1993-09-14,23.77,29.07,19.78,21.49
1993-09-15,24.40,28.89,20.39,21.99
1993-09-16,24.25,28.46,19.66,22.99
1993-09-17,24.14,29.75,21.83,22.28
1993-09-18,25.14,30.42,21.26,22.94
1993-09-19,24.48,30.09,20.27,20.53
1993-09-20,24.54,30.19,20.91,21.18
1993-09-21,24.95,29.68,20.12,21.95
1993-09-22,23.96,27.90,19.80,21.81
1993-09-23,22.64,28.99,18.83,18.16
1993-09-24,23.39,28.25,18.48,19.85
1993-09-25,21.98,29.43,19.40,18.80
1993-09-26,21.56,28.54,18.31,18.77
1993-09-27,23.20,27.71,19.15,19.35
1993-09-28,22.32,27.01,18.86,16.79
1993-09-29,23.58,27.13,19.15,17.08
1993-09-30,23.85,27.15,19.72,16.92
1993-10-01,23.85,27.14,17.39,16.45
1993-10-02,22.76,26.96,18.50,15.97
1993-10-03,23.26,27.46,18.06,17.50
1993-10-04,23.80,27.21,19.11,16.17
1993-10-05,23.05,27.24,18.12,15.34
1993-10-06,23.42,26.72,20.39,16.49
1993-10-07,23.77,27.00,17.81,15.59
1993-10-08,24.43,26.87,18.54,16.17
1993-10-09,24.42,26.72,18.06,14.79
1993-10-10,24.59,27.55,19.45,15.07
1993-10-11,23.89,26.45,17.33,12.79
1993-10-12,23.91,27.46,16.45,13.48
1993-10-13,23.90,27.72,19.00,13.17
1993-10-14,23.62,27.29,16.07,13.08
1993-10-15,23.22,27.30,16.11,13.00
1993-10-16,22.90,27.32,15.50,13.78
1993-10-17,23.51,26.98,16.25,12.65
1993-10-18,22.44,26.99,15.19,11.44
1993-10-19,21.46,26.42,18.61,11.13
1993-10-20,20.23,24.78,13.34,9.75
1993-10-21,20.26,24.36,13.49,11.12
1993-10-22,19.66,24.54,14.33,9.07
1993-10-23,20.32,25.06,13.52,9.98
1993-10-24,20.29,24.74,14.35,9.25
1993-10-25,20.59,24.69,14.82,11.14
1993-10-26,20.04,23.19,14.47,10.44
1993-10-27,20.18,23.34,12.90,9.78
1993-10-28,20.47,23.58,13.22,9.33
1993-10-29,19.41,24.15,13.27,8.71
1993-10-30,19.53,24.81,15.36,9.13
1993-10-31,19.46,25.19,12.81,10.05
1993-11-01,19.74,25.86,13.27,10.45
1993-11-02,19.68,25.40,12.95,11.34
1993-11-03,19.35,24.74,12.68,11.03
1993-11-04,19.89,24.38,12.90,10.66
1993-11-05,20.52,25.45,15.89,12.11
1993-11-06,17.78,22.90,12.86,6.00
1993-11-07,20.44,26.02,11.17,8.13
1993-11-08,14.50,18.05,10.86,6.27
