date,day_t2m,day_utci,night_t2m,night_utci
1952-01-01,23.71,30.07,20.77,17.46
1952-01-02,25.92,29.85,21.14,17.49
1952-01-03,25.77,27.54,21.65,17.80
1952-01-04,25.37,28.15,20.60,19.17
1952-01-05,24.90,28.01,21.95,19.01
1952-01-06,23.97,28.44,19.78,18.42
1952-01-07,22.54,26.49,19.90,18.05
1952-01-08,25.56,28.58,22.60,18.02
1952-01-09,25.23,29.84,22.23,18.06
1952-01-10,25.53,29.66,21.35,19.07
1952-01-11,24.42,29.14,21.01,18.75
1952-01-12,26.23,29.97,22.81,17.35
1952-01-13,24.83,27.53,21.52,16.09
1952-01-14,25.00,28.50,21.48,16.17
1952-01-15,25.70,27.62,20.66,16.99
1952-01-16,26.34,26.80,23.29,16.30
1952-01-17,27.35,26.95,22.68,15.73
1952-01-18,26.79,29.27,21.84,15.29
1952-01-19,24.68,26.93,21.00,14.02
1952-01-20,24.14,27.29,21.03,14.42
1952-01-21,26.77,28.85,23.37,16.41
1952-01-22,26.10,29.77,22.40,16.75
1952-01-23,27.34,30.73,23.05,18.64
1952-01-24,24.31,30.34,19.85,18.91
1952-01-25,25.90,29.49,21.23,18.12
1952-01-26,23.24,28.39,18.82,16.96
1952-01-27,25.76,29.62,20.77,18.23
1952-01-28,26.34,30.79,21.44,18.65
1952-01-29,26.32,29.85,20.37,19.55
1952-01-30,26.85,28.37,21.56,17.36
1952-01-31,26.64,29.22,20.66,18.29
1952-02-01,24.96,29.34,19.10,17.74
1952-02-02,26.23,31.27,20.82,17.89
1952-02-03,26.94,30.30,21.49,18.70
1952-02-04,28.11,31.33,21.39,18.75
1952-02-05,28.17,29.45,22.26,18.24
1952-02-06,26.96,30.82,20.92,16.84
1952-02-07,25.80,30.56,21.04,18.66
1952-02-08,26.52,29.41,21.85,18.30
1952-02-09,26.26,29.42,20.48,18.16
1952-02-10,26.22,30.38,21.42,18.29
1952-02-11,28.51,29.85,23.11,16.06
1952-02-12,27.51,29.51,21.53,17.88
1952-02-13,28.11,29.78,23.72,18.10
1952-02-14,27.96,29.04,23.38,17.47
1952-02-15,28.32,30.31,20.89,17.81
1952-02-16,29.23,31.46,23.88,18.71
1952-02-17,29.93,29.63,23.96,19.65
1952-02-18,27.13,29.23,20.54,18.94
1952-02-19,27.77,28.86,22.59,18.08
1952-02-20,28.96,30.56,25.57,19.37
1952-02-21,29.66,31.42,25.85,19.49
1952-02-22,28.00,30.33,21.24,19.92
1952-02-23,29.77,32.38,25.54,19.41
1952-02-24,24.12,27.91,20.27,18.56
1952-02-25,27.31,30.38,24.39,19.63
1952-02-26,26.50,29.13,24.22,20.04
1952-02-27,29.26,29.36,25.57,19.08
1952-02-28,25.99,29.22,21.12,18.00
1952-02-29,27.51,29.83,21.45,18.33
1952-03-01,29.31,30.66,21.98,18.71
1952-03-02,29.23,29.46,18.80,17.94
1952-03-03,27.20,27.86,21.91,20.35
1952-03-04,28.33,30.23,22.59,20.69
1952-03-05,28.47,30.57,24.82,19.00
1952-03-06,28.39,31.10,24.54,19.91
1952-03-07,28.71,31.30,24.70,20.27
1952-03-08,30.51,31.78,22.69,19.01
1952-03-09,31.25,31.12,22.99,21.59
1952-03-10,30.77,32.52,26.80,21.77
1952-03-11,31.56,32.13,24.82,20.24
1952-03-12,28.72,32.48,24.45,20.73
1952-03-13,27.53,31.83,22.53,20.94
1952-03-14,29.62,32.03,24.42,22.31
1952-03-15,30.74,32.25,24.74,21.28
1952-03-16,32.27,32.04,25.55,20.43
1952-03-17,31.52,33.21,25.46,21.99
1952-03-18,29.80,32.40,25.25,23.07
1952-03-19,29.78,31.85,24.55,23.08
1952-03-20,28.66,31.53,21.81,22.90
1952-03-21,28.19,31.14,23.69,21.85
1952-03-22,28.43,30.84,21.52,21.41
1952-03-23,27.41,31.07,21.48,21.85
