date,day_t2m,day_utci,night_t2m,night_utci
1995-01-01,26.34,31.24,21.29,9.11
1995-01-02,26.13,30.92,20.33,7.75
1995-01-03,25.04,30.58,23.30,13.84
1995-01-04,24.67,28.29,21.73,10.40
1995-01-05,25.95,28.74,22.85,11.69
1995-01-06,27.34,30.77,24.24,15.26
1995-01-07,25.87,30.57,21.01,17.22
1995-01-08,21.77,25.58,20.10,10.78
1995-01-09,23.14,29.07,22.06,10.25
1995-01-10,23.09,27.29,20.36,9.72
1995-01-11,23.76,28.05,21.13,10.87
1995-01-12,22.81,26.66,19.84,7.49
1995-01-13,23.44,28.55,20.49,8.72
1995-01-14,25.01,31.25,20.79,11.19
1995-01-15,24.07,28.15,21.45,13.27
1995-01-16,24.63,27.87,22.71,10.82
1995-01-17,24.26,25.53,22.06,9.90
1995-01-18,23.97,27.67,21.61,10.23
1995-01-19,25.25,31.53,22.00,9.54
1995-01-20,25.98,30.79,22.57,10.36
1995-01-21,26.95,32.31,23.22,11.70
1995-01-22,27.63,31.26,23.48,11.14
1995-01-23,27.00,31.92,25.90,16.22
1995-01-24,27.21,32.74,25.47,15.48
1995-01-25,27.76,34.12,25.36,18.14
1995-01-26,28.88,34.14,25.87,17.06
1995-01-27,29.39,34.31,25.77,15.74
1995-01-28,29.73,34.67,26.34,15.97
1995-01-29,29.82,34.37,26.02,14.88
1995-01-30,29.19,34.35,26.36,15.05
1995-01-31,29.83,34.49,28.82,20.10
1995-02-01,29.90,34.69,26.04,14.87
1995-02-02,29.90,34.52,25.44,14.68
1995-02-03,29.07,33.02,25.04,13.04
1995-02-04,29.39,33.50,26.38,15.70
1995-02-05,29.24,31.19,25.95,14.17
1995-02-06,29.33,31.73,26.25,15.01
1995-02-07,30.31,34.10,26.32,14.76
1995-02-08,31.45,35.87,28.27,19.44
1995-02-09,32.21,35.81,28.31,18.16
1995-02-10,32.19,36.24,28.23,17.63
1995-02-11,30.52,35.05,28.52,21.19
1995-02-12,29.07,33.88,27.42,17.51
1995-02-13,28.11,31.43,25.74,15.40
1995-02-14,26.63,30.35,24.57,16.40
1995-02-15,26.97,32.02,25.01,13.34
1995-02-16,28.17,32.73,24.67,15.74
1995-02-17,28.29,32.17,28.14,17.72
1995-02-18,29.02,33.83,29.10,20.42
1995-02-19,29.80,32.45,26.71,14.51
1995-02-20,29.91,33.60,25.69,14.14
1995-02-21,29.79,33.83,25.98,16.34
1995-02-22,27.19,29.03,24.69,14.79
1995-02-23,26.92,31.14,24.74,14.82
1995-02-24,28.55,31.18,23.96,12.18
1995-02-25,30.21,34.41,26.43,15.73
1995-02-26,31.15,34.71,28.12,17.09
1995-02-27,27.93,31.54,25.26,13.93
1995-02-28,29.11,34.10,27.94,19.78
1995-03-01,29.85,34.86,26.76,18.56
1995-03-02,30.57,34.48,27.17,18.25
1995-03-03,30.33,32.67,27.27,18.34
1995-03-04,29.96,32.19,27.50,17.43
1995-03-05,29.63,32.88,26.86,19.30
1995-03-06,28.23,33.05,26.07,17.75
1995-03-07,29.68,34.50,28.31,19.15
1995-03-08,30.49,35.00,27.42,17.04
1995-03-09,30.75,33.15,27.82,15.46
1995-03-10,29.54,30.14,27.44,14.19
1995-03-11,29.73,32.13,26.78,15.30
1995-03-12,31.46,33.56,29.40,18.10
1995-03-13,32.70,37.07,30.69,21.68
1995-03-14,34.18,37.45,30.94,20.49
1995-03-15,32.03,36.65,31.26,23.48
1995-03-16,32.18,37.59,31.56,23.95
1995-03-17,32.41,36.26,29.34,19.52
1995-03-18,32.71,37.40,31.83,21.22
1995-03-19,33.77,38.29,30.18,21.79
1995-03-20,34.44,38.16,30.12,20.32
1995-03-21,36.06,39.91,31.28,25.92
1995-03-22,37.03,41.25,32.52,26.27
1995-03-23,36.89,41.33,33.40,23.18
1995-03-24,36.04,39.94,33.56,24.35
1995-03-25,33.85,38.17,32.27,23.67
1995-03-26,33.15,36.87,32.25,24.80
1995-03-27,34.00,38.42,33.09,23.95
1995-03-28,35.54,38.67,33.95,24.56
1995-03-29,34.61,37.16,28.67,22.34
1995-03-30,32.30,36.33,30.79,19.41
1995-03-31,32.48,37.70,31.94,24.51
1995-04-01,33.79,37.95,30.69,22.41
1995-04-02,35.22,39.13,32.18,22.02
1995-04-03,36.76,39.53,33.67,23.37
1995-04-04,36.68,40.39,33.63,21.41
1995-04-05,37.65,40.55,33.20,25.75
1995-04-06,37.56,40.12,35.11,24.77
1995-04-07,37.01,39.08,29.27,22.08
1995-04-08,36.53,39.39,35.20,25.67
1995-04-09,36.07,40.07,34.87,27.05
1995-04-10,34.94,39.64,33.17,24.56
1995-04-11,36.95,41.00,32.93,23.62
1995-04-12,37.87,41.25,33.27,23.60
1995-04-13,37.96,41.56,33.32,23.45
1995-04-14,35.42,38.70,34.09,22.79
1995-04-15,36.13,40.13,34.03,25.94
1995-04-16,35.61,40.02,34.38,26.75
1995-04-17,34.51,40.24,32.57,26.14
1995-04-18,37.91,42.04,35.99,28.25
1995-04-19,38.69,42.92,35.76,28.59
1995-04-20,38.82,42.72,36.62,27.20
1995-04-21,38.69,42.80,36.50,27.22
1995-04-22,38.66,42.73,38.14,28.37
1995-04-23,38.48,41.63,34.57,27.46
1995-04-24,39.12,43.81,37.04,28.29
1995-04-25,38.39,41.19,33.93,25.44
1995-04-26,38.71,43.01,37.15,29.97
1995-04-27,39.98,44.21,38.30,31.15
1995-04-28,40.57,45.03,37.25,31.53
1995-04-29,40.31,44.30,37.22,30.80
1995-04-30,39.62,43.18,35.60,27.42
1995-05-01,39.45,43.25,36.56,29.88
1995-05-02,39.52,43.82,36.84,29.58
1995-05-03,40.42,44.28,38.36,30.74
1995-05-04,40.85,44.41,38.66,28.33
1995-05-05,41.02,44.36,37.78,33.51
1995-05-06,42.41,45.53,40.65,33.07
1995-05-07,43.05,46.46,39.33,34.65
1995-05-08,42.64,46.06,38.74,32.02
1995-05-09,42.80,45.76,38.30,31.02
1995-05-10,42.39,47.01,40.97,34.27
1995-05-11,41.17,46.26,39.85,35.16
1995-05-12,41.62,46.43,39.26,34.22
1995-05-13,42.19,47.28,40.25,34.72
1995-05-14,41.58,46.41,36.84,32.16
1995-05-15,39.45,45.39,34.81,30.43
1995-05-16,38.93,42.60,35.21,30.78
1995-05-17,38.03,41.12,36.48,30.74
1995-05-18,39.10,42.06,32.36,31.81
1995-05-19,37.85,41.08,31.80,29.15
1995-05-20,37.07,41.07,32.45,29.37
1995-05-21,37.40,41.80,33.32,29.61
1995-05-22,38.44,41.39,32.35,27.91
1995-05-23,38.00,42.23,32.79,29.89
1995-05-24,38.30,43.46,35.28,32.17
1995-05-25,40.53,43.71,34.60,30.84
1995-05-26,41.49,45.45,36.92,35.51
1995-05-27,41.91,46.22,35.52,33.07
1995-05-28,43.65,46.41,36.72,35.74
1995-05-29,43.06,47.08,37.63,34.33
1995-05-30,43.41,46.38,36.18,32.38
1995-05-31,42.46,45.92,36.63,34.27
1995-06-01,42.33,45.58,37.06,33.74
1995-06-02,43.27,46.68,39.70,35.65
1995-06-03,43.60,47.63,37.22,34.99
1995-06-04,43.76,47.46,37.45,36.06
1995-06-05,43.26,46.87,39.69,34.64
1995-06-06,41.80,46.51,36.72,34.71
1995-06-07,42.17,46.28,35.66,34.72
1995-06-08,41.89,45.66,36.20,34.03
1995-06-09,40.39,44.30,33.04,31.34
1995-06-10,38.82,42.94,32.93,31.66
1995-06-11,39.46,44.16,33.84,32.57
