date,day_t2m,day_utci,night_t2m,night_utci
2016-01-01,31.13,34.17,24.71,14.40
2016-01-02,30.91,34.24,25.16,15.82
2016-01-03,30.59,34.76,25.66,15.95
2016-01-04,30.66,34.92,25.05,15.62
2016-01-05,30.14,34.69,25.04,15.77
2016-01-06,30.18,34.87,25.95,17.57
2016-01-07,29.93,33.09,26.59,18.17
2016-01-08,29.45,32.57,25.34,15.67
2016-01-09,28.46,33.21,23.55,13.81
2016-01-10,29.02,33.27,23.11,12.83
2016-01-11,29.31,33.66,25.06,15.52
2016-01-12,28.41,32.88,24.65,16.27
2016-01-13,28.46,33.60,24.76,15.36
2016-01-14,27.74,32.26,24.63,15.13
2016-01-15,27.21,31.67,22.76,12.27
2016-01-16,27.92,33.51,23.94,15.19
2016-01-17,27.79,32.90,24.13,14.68
2016-01-18,27.58,31.29,23.45,13.06
2016-01-19,26.83,29.58,23.10,11.90
2016-01-20,26.18,30.75,22.35,12.31
2016-01-21,26.35,28.63,21.49,9.90
2016-01-22,26.55,30.02,22.21,10.77
2016-01-23,27.63,31.09,21.65,9.09
2016-01-24,27.54,31.47,20.89,9.00
2016-01-25,27.95,31.75,22.38,12.69
2016-01-26,27.94,31.07,23.26,12.91
2016-01-27,27.19,32.60,25.59,20.30
2016-01-28,28.78,34.39,25.27,18.02
2016-01-29,30.73,35.57,25.57,16.93
2016-01-30,28.66,33.70,25.51,16.53
2016-01-31,29.57,34.68,25.85,16.37
2016-02-01,29.35,34.33,25.55,16.73
2016-02-02,28.83,31.35,23.26,11.24
2016-02-03,28.55,31.10,24.14,13.70
2016-02-04,28.70,32.04,23.86,13.08
2016-02-05,29.17,33.54,23.53,13.57
2016-02-06,28.58,32.00,24.27,15.43
2016-02-07,28.81,33.07,22.92,12.06
2016-02-08,29.87,31.65,24.02,12.81
2016-02-09,29.86,34.22,24.36,17.83
2016-02-10,28.77,31.14,24.15,12.90
2016-02-11,29.14,33.29,25.98,18.36
2016-02-12,26.94,31.32,25.30,12.67
2016-02-13,27.37,30.00,22.82,10.27
2016-02-14,27.55,31.15,23.91,13.39
2016-02-15,28.50,33.45,24.86,14.30
2016-02-16,30.07,35.96,27.71,22.08
2016-02-17,30.94,37.28,28.87,24.83
2016-02-18,32.46,37.82,29.17,24.01
2016-02-19,30.91,36.98,30.04,26.09
2016-02-20,30.58,33.42,27.45,19.98
2016-02-21,29.98,34.20,26.15,15.42
2016-02-22,31.35,35.13,25.87,15.53
