date,day_t2m,day_utci,night_t2m,night_utci
1994-01-01,23.36,29.55,15.47,12.27
1994-01-02,23.16,30.19,17.50,13.20
1994-01-03,23.57,30.03,16.48,10.59
1994-01-04,23.73,26.74,16.17,8.24
1994-01-05,23.25,26.73,14.30,9.34
1994-01-06,23.99,30.38,15.61,10.98
1994-01-07,24.50,29.76,16.35,11.19
1994-01-08,25.00,31.27,16.20,12.30
1994-01-09,23.67,26.93,13.51,7.90
1994-01-10,21.12,27.42,14.41,10.93
1994-01-11,15.00,18.97,14.75,9.91
1994-01-12,16.69,16.96,16.19,13.79
1994-01-13,18.56,24.39,16.33,13.15
1994-01-14,18.42,25.90,15.27,12.22
1994-01-15,16.27,20.89,13.68,4.50
1994-01-16,17.40,22.45,11.19,4.65
1994-01-17,17.68,22.53,13.12,7.82
1994-01-18,17.55,25.58,14.66,8.61
1994-01-19,17.71,27.93,12.11,6.03
1994-01-20,19.45,25.43,13.16,6.82
1994-01-21,20.89,21.49,14.22,3.88
1994-01-22,20.57,23.52,11.91,4.17
1994-01-23,21.18,25.64,13.91,6.09
1994-01-24,22.13,23.19,15.49,5.87
1994-01-25,22.03,22.39,16.99,5.95
1994-01-26,25.78,26.97,17.29,11.35
1994-01-27,28.66,32.43,20.05,14.65
1994-01-28,26.57,29.39,19.52,14.74
1994-01-29,21.70,22.36,16.52,7.29
1994-01-30,21.00,22.45,14.93,5.79
1994-01-31,21.01,23.49,16.90,6.14
1994-02-01,21.10,25.11,14.94,7.32
1994-02-02,21.99,28.34,16.89,8.49
1994-02-03,23.47,25.05,15.88,9.72
1994-02-04,21.79,23.39,16.03,8.19
1994-02-05,23.02,27.56,19.26,13.10
1994-02-06,24.81,30.23,18.79,13.22
1994-02-07,26.67,28.38,19.47,16.40
1994-02-08,17.63,21.32,16.29,14.88
1994-02-09,19.48,21.96,15.89,5.77
1994-02-10,22.50,26.28,14.93,6.14
1994-02-11,24.00,28.18,18.14,10.63
1994-02-12,23.03,28.16,16.10,7.82
1994-02-13,24.07,28.51,15.50,8.49
1994-02-14,24.58,30.90,18.88,10.78
1994-02-15,23.86,28.64,18.06,13.58
1994-02-16,23.09,27.34,19.12,13.46
1994-02-17,24.18,28.82,19.57,11.49
1994-02-18,25.46,25.72,17.92,9.11
1994-02-19,26.83,29.90,18.06,10.88
1994-02-20,26.54,26.68,21.67,16.37
1994-02-21,21.54,22.71,17.63,8.46
1994-02-22,21.36,23.39,15.24,7.39
