date,day_t2m,day_utci,night_t2m,night_utci
1957-01-01,21.69,22.68,17.47,13.15
1957-01-02,21.29,22.94,16.52,12.58
1957-01-03,19.47,24.38,16.23,12.43
1957-01-04,21.75,23.95,16.32,13.61
1957-01-05,18.25,21.13,17.06,12.54
1957-01-06,20.62,21.29,16.10,12.64
1957-01-07,19.12,22.67,15.77,11.68
1957-01-08,22.40,23.61,17.41,10.42
1957-01-09,13.14,11.06,12.23,7.82
1957-01-10,16.35,21.46,14.29,14.45
1957-01-11,17.11,20.87,15.34,11.77
1957-01-12,17.67,22.76,13.06,10.63
1957-01-13,16.18,21.10,13.25,11.43
1957-01-14,16.52,22.12,14.48,10.17
1957-01-15,16.54,22.61,14.94,10.15
1957-01-16,18.20,22.64,14.67,10.86
1957-01-17,19.36,24.59,15.97,14.02
1957-01-18,22.31,26.24,17.83,14.25
1957-01-19,20.23,23.23,16.76,14.04
1957-01-20,18.30,22.71,16.49,14.45
1957-01-21,18.95,19.89,17.21,16.53
1957-01-22,21.20,24.76,17.25,13.84
1957-01-23,22.81,26.99,17.64,16.21
1957-01-24,22.44,26.46,18.30,17.06
1957-01-25,19.26,22.89,18.68,15.32
1957-01-26,19.61,24.12,18.47,16.42
1957-01-27,19.64,24.17,18.26,15.21
1957-01-28,20.32,23.49,18.38,15.84
1957-01-29,22.01,22.97,17.37,12.82
1957-01-30,21.93,23.93,18.30,14.91
1957-01-31,19.34,23.09,17.56,13.09
1957-02-01,19.86,24.42,17.20,14.35
1957-02-02,18.77,21.02,17.38,14.04
1957-02-03,15.82,18.99,15.47,12.44
1957-02-04,15.33,16.60,14.05,11.42
1957-02-05,17.17,16.11,14.78,14.07
1957-02-06,20.04,23.23,15.74,13.26
1957-02-07,19.97,22.74,17.72,12.64
1957-02-08,21.89,23.35,18.00,13.74
1957-02-09,23.70,24.80,18.42,15.62
1957-02-10,21.24,24.40,16.62,12.66
1957-02-11,21.85,23.29,16.82,12.79
1957-02-12,20.74,23.50,16.63,12.93
1957-02-13,22.18,23.14,15.75,13.03
1957-02-14,21.38,22.02,17.22,13.46
1957-02-15,20.52,20.77,16.62,14.48
1957-02-16,22.59,22.36,16.80,15.19
1957-02-17,22.80,23.44,18.12,14.93
1957-02-18,20.93,23.95,18.29,16.78
1957-02-19,22.58,23.98,15.59,16.03
1957-02-20,25.71,24.69,15.87,17.04
1957-02-21,26.17,25.50,19.53,16.24
1957-02-22,26.39,25.75,19.11,16.02
1957-02-23,27.25,25.92,17.45,16.35
1957-02-24,27.64,25.78,19.49,16.34
1957-02-25,25.31,26.36,19.49,15.51
1957-02-26,25.31,25.11,20.25,15.00
1957-02-27,24.08,25.24,18.52,16.61
1957-02-28,23.51,24.18,18.88,17.98
1957-03-01,23.94,24.85,20.04,17.11
1957-03-02,28.25,25.63,20.32,14.37
1957-03-03,27.73,26.05,19.08,15.22
1957-03-04,26.48,26.38,19.17,16.06
1957-03-05,27.65,27.14,21.20,19.98
1957-03-06,23.92,24.27,21.71,20.09
1957-03-07,25.74,25.82,21.29,19.49
1957-03-08,26.64,25.43,20.49,20.61
1957-03-09,26.38,25.67,21.90,20.77
1957-03-10,28.79,27.02,24.42,16.94
1957-03-11,27.84,27.41,21.92,21.43
1957-03-12,27.77,26.89,21.09,20.87
1957-03-13,26.88,26.14,20.09,20.47
1957-03-14,27.85,26.48,22.58,21.40
1957-03-15,28.24,26.88,21.34,21.51
1957-03-16,30.22,28.43,23.78,22.63
1957-03-17,31.92,29.14,22.42,23.90
1957-03-18,33.46,29.78,25.85,24.65
1957-03-19,34.00,30.60,26.54,25.42
1957-03-20,34.36,31.27,26.28,25.92
1957-03-21,33.02,31.87,29.06,25.94
1957-03-22,34.71,31.57,27.58,24.17
1957-03-23,36.34,31.81,27.24,24.24
1957-03-24,34.80,31.34,28.38,24.99
1957-03-25,35.04,30.82,26.55,17.46
1957-03-26,31.25,29.76,24.13,24.84
1957-03-27,31.58,29.64,24.08,23.54
1957-03-28,32.35,29.50,25.32,24.78
1957-03-29,33.58,29.40,23.83,24.49
1957-03-30,30.85,28.51,24.50,20.64
1957-03-31,30.12,27.82,23.61,24.64
1957-04-01,31.34,28.71,24.88,24.36
1957-04-02,31.13,30.06,26.18,25.30
1957-04-03,32.35,29.35,25.34,26.13
1957-04-04,33.65,30.92,26.30,27.58
1957-04-05,35.23,32.82,28.15,28.26
1957-04-06,36.10,33.19,28.58,28.51
1957-04-07,34.13,31.90,25.44,27.33
1957-04-08,35.56,30.78,29.36,27.48
1957-04-09,35.88,31.92,29.17,27.74
1957-04-10,35.95,32.18,29.18,28.27
1957-04-11,36.71,32.80,30.06,28.99
1957-04-12,37.04,33.72,28.86,29.86
1957-04-13,38.33,34.06,29.88,29.42
1957-04-14,37.66,34.22,29.13,30.02
1957-04-15,37.84,35.05,30.09,29.60
1957-04-16,38.02,35.15,31.17,30.17
1957-04-17,37.92,35.10,30.90,29.61
1957-04-18,35.96,33.97,31.87,28.91
1957-04-19,35.92,33.02,29.17,28.84
1957-04-20,38.95,34.76,29.41,29.85
1957-04-21,40.24,35.98,31.54,29.41
1957-04-22,38.04,33.91,30.92,28.92
1957-04-23,36.78,33.24,32.16,28.66
1957-04-24,37.14,33.94,29.55,29.70
1957-04-25,37.10,33.82,30.58,30.19
1957-04-26,37.34,34.25,31.51,30.44
1957-04-27,38.53,36.13,32.13,30.18
1957-04-28,37.99,34.68,31.93,29.48
1957-04-29,37.94,34.26,31.57,30.30
1957-04-30,38.27,34.31,29.22,29.76
1957-05-01,36.96,34.14,30.32,30.09
1957-05-02,33.68,33.55,26.02,26.03
1957-05-03,27.54,30.99,22.85,22.39
1957-05-04,25.65,26.89,23.30,24.86
1957-05-05,27.51,29.23,25.64,27.91
1957-05-06,31.46,33.41,27.85,31.11
1957-05-07,35.45,33.58,27.61,30.15
1957-05-08,36.99,33.28,29.72,29.88
1957-05-09,35.95,33.52,28.93,29.15
1957-05-10,33.42,33.16,27.58,29.91
1957-05-11,32.68,33.08,27.86,30.40
1957-05-12,32.03,33.83,30.03,31.15
1957-05-13,38.31,37.74,34.50,31.70
1957-05-14,39.39,36.81,32.08,32.32
1957-05-15,40.45,36.86,33.81,31.38
1957-05-16,38.13,36.44,29.10,31.13
1957-05-17,35.38,34.55,28.48,31.02
1957-05-18,34.55,34.79,27.37,31.13
1957-05-19,32.85,33.35,26.49,31.03
1957-05-20,35.88,33.63,28.17,31.22
1957-05-21,37.62,33.97,32.73,31.38
1957-05-22,36.38,34.70,29.30,31.43
1957-05-23,33.73,34.46,29.73,31.80
1957-05-24,36.22,35.80,30.70,32.85
1957-05-25,38.80,36.83,30.05,33.47
1957-05-26,39.57,38.17,34.62,31.82
1957-05-27,39.12,37.99,33.04,32.93
1957-05-28,37.21,36.76,29.51,31.17
1957-05-29,32.34,33.66,27.41,27.86
1957-05-30,29.62,32.24,25.24,28.97
1957-05-31,32.17,32.72,26.84,23.27
1957-06-01,30.11,29.59,25.33,26.43
1957-06-02,30.44,32.27,26.68,28.10
1957-06-03,33.92,33.98,29.19,29.52
1957-06-04,29.30,33.97,26.97,29.87
1957-06-05,30.55,33.67,27.10,30.26
1957-06-06,31.14,33.51,26.61,31.49
1957-06-07,29.95,32.68,25.49,29.88
1957-06-08,29.01,32.50,27.20,28.95
1957-06-09,29.96,32.21,28.32,30.74
1957-06-10,31.42,33.40,26.52,28.49
1957-06-11,30.59,32.72,26.55,26.83
1957-06-12,27.65,32.39,26.35,28.91
1957-06-13,30.36,33.56,26.91,29.87
1957-06-14,30.92,32.62,27.55,32.48
1957-06-15,31.54,34.16,27.08,29.88
1957-06-16,29.50,34.86,25.66,28.40
1957-06-17,31.08,34.54,26.96,28.02
1957-06-18,30.84,33.96,27.52,27.18
1957-06-19,30.76,32.94,26.45,25.97
1957-06-20,28.08,33.88,26.18,25.82
1957-06-21,29.10,33.88,25.06,25.25
1957-06-22,29.78,33.96,26.98,23.88
1957-06-23,27.11,32.90,25.66,27.00
1957-06-24,28.48,33.10,26.54,26.54
1957-06-25,28.90,32.34,25.29,27.01
1957-06-26,28.06,31.16,25.23,26.07
1957-06-27,27.24,30.97,25.70,30.67
1957-06-28,28.25,32.56,26.01,24.46
1957-06-29,25.90,29.15,25.17,27.22
1957-06-30,28.40,31.61,26.19,30.14
1957-07-01,27.49,32.64,26.53,29.11
1957-07-02,27.66,32.32,27.48,28.13
1957-07-03,29.77,32.12,28.34,27.99
1957-07-04,28.99,32.95,27.03,29.53
1957-07-05,29.41,33.99,27.94,26.96
1957-07-06,27.94,32.10,27.04,26.74
1957-07-07,27.01,31.55,26.56,25.69
1957-07-08,27.35,30.60,26.74,25.79
1957-07-09,26.17,30.55,25.16,25.33
1957-07-10,24.73,28.79,24.67,25.53
1957-07-11,26.45,27.94,26.00,26.67
1957-07-12,27.46,30.75,25.20,24.33
1957-07-13,27.42,29.35,27.11,27.27
1957-07-14,28.68,33.19,28.45,27.20
1957-07-15,27.70,32.42,27.17,25.71
1957-07-16,27.16,30.76,26.65,26.75
1957-07-17,27.40,30.72,26.09,25.36
1957-07-18,27.33,33.20,25.99,28.27
1957-07-19,27.94,32.60,26.71,27.34
1957-07-20,27.47,30.07,27.08,25.53
1957-07-21,25.65,28.75,24.90,23.80
1957-07-22,24.28,27.76,24.38,23.92
1957-07-23,25.93,28.58,25.22,26.47
1957-07-24,28.14,31.71,25.50,23.52
1957-07-25,26.54,30.74,26.08,28.98
1957-07-26,27.92,32.02,27.16,25.73
1957-07-27,27.15,31.07,26.13,25.21
1957-07-28,25.17,28.48,25.42,25.06
1957-07-29,25.30,29.72,25.29,26.24
1957-07-30,25.22,28.98,25.26,24.42
1957-07-31,24.87,28.15,24.08,24.46
1957-08-01,25.84,29.44,25.62,27.02
1957-08-02,28.67,32.63,25.73,26.69
1957-08-03,26.85,32.38,25.44,24.57
1957-08-04,24.41,29.67,24.18,24.51
1957-08-05,25.23,27.26,24.28,24.00
1957-08-06,24.77,25.92,24.73,22.96
1957-08-07,25.19,26.57,24.50,26.40
1957-08-08,27.50,31.76,26.60,27.29
1957-08-09,26.65,31.10,25.52,24.01
1957-08-10,25.72,29.72,25.09,24.39
1957-08-11,24.20,25.53,22.97,24.97
1957-08-12,26.56,31.20,25.71,29.04
1957-08-13,29.25,33.48,26.08,28.61
1957-08-14,28.68,33.18,25.82,27.67
1957-08-15,29.08,34.08,26.87,25.10
1957-08-16,26.92,31.05,26.22,26.59
1957-08-17,26.55,31.21,25.34,26.43
1957-08-18,28.35,32.85,27.78,33.40
1957-08-19,32.69,37.01,29.52,34.14
1957-08-20,33.73,36.81,30.34,34.11
1957-08-21,33.21,35.76,29.24,27.86
1957-08-22,30.25,33.00,27.06,27.09
