date,day_t2m,day_utci,night_t2m,night_utci
2005-01-01,25.73,35.94,21.24,25.66
2005-01-02,26.42,35.15,22.00,25.73
2005-01-03,27.05,34.94,23.19,24.58
2005-01-04,27.64,35.36,23.98,24.45
2005-01-05,27.34,34.02,21.53,24.37
2005-01-06,27.31,34.45,20.89,23.05
2005-01-07,26.81,34.83,21.58,21.78
2005-01-08,26.32,34.71,22.26,22.56
2005-01-09,26.81,34.83,21.51,22.76
2005-01-10,26.12,33.03,20.97,23.08
2005-01-11,27.73,34.19,22.33,23.52
2005-01-12,28.88,35.94,24.14,23.18
2005-01-13,27.90,34.51,23.92,22.43
2005-01-14,27.70,34.74,23.31,22.03
2005-01-15,28.45,35.38,24.18,22.56
2005-01-16,28.00,34.79,22.58,22.80
2005-01-17,28.81,35.24,23.04,24.04
2005-01-18,27.02,35.12,22.72,24.82
2005-01-19,29.15,35.95,24.31,26.42
2005-01-20,29.56,38.31,24.05,25.37
2005-01-21,26.42,36.32,21.94,27.60
2005-01-22,27.50,36.49,22.83,26.98
2005-01-23,27.83,37.77,23.14,26.24
2005-01-24,28.35,36.92,22.81,26.30
2005-01-25,28.83,36.12,25.09,25.45
2005-01-26,28.34,35.89,23.55,24.74
2005-01-27,26.91,35.49,22.01,24.65
2005-01-28,26.44,34.49,23.19,25.32
2005-01-29,25.66,34.02,20.70,24.08
2005-01-30,25.39,34.53,21.92,24.50
2005-01-31,25.77,33.94,22.09,25.37
2005-02-01,26.04,34.69,21.36,24.15
2005-02-02,26.89,35.34,22.88,26.52
2005-02-03,26.29,34.84,24.00,25.88
2005-02-04,28.94,35.41,23.71,24.39
2005-02-05,27.81,35.08,23.67,25.94
2005-02-06,28.46,34.98,24.58,24.87
2005-02-07,29.59,35.39,23.23,24.34
2005-02-08,29.71,35.65,22.31,23.78
2005-02-09,29.74,36.43,24.04,24.75
2005-02-10,29.14,35.56,24.42,24.65
2005-02-11,30.59,36.97,24.64,23.78
2005-02-12,30.52,37.25,23.44,24.34
2005-02-13,30.23,37.60,23.59,19.95
2005-02-14,32.96,36.75,27.05,22.30
2005-02-15,31.97,34.36,25.80,23.72
2005-02-16,32.56,35.18,24.77,24.80
2005-02-17,33.37,37.48,23.93,25.14
2005-02-18,32.85,36.52,26.24,25.07
2005-02-19,32.15,36.80,26.63,24.88
2005-02-20,33.01,37.13,24.94,24.59
2005-02-21,30.54,35.70,23.30,25.68
2005-02-22,29.25,37.34,24.50,26.40
2005-02-23,30.00,38.76,26.03,27.21
2005-02-24,29.31,37.45,26.19,26.66
2005-02-25,32.21,38.01,25.49,25.66
2005-02-26,32.88,39.06,27.27,25.20
2005-02-27,33.05,38.09,27.34,24.09
2005-02-28,32.44,38.32,27.67,24.18
2005-03-01,33.00,37.69,26.16,24.93
2005-03-02,32.44,38.19,24.77,26.05
2005-03-03,32.96,38.77,25.50,27.25
2005-03-04,31.62,36.71,25.63,26.85
2005-03-05,32.30,37.07,24.91,26.78
2005-03-06,30.08,37.54,26.04,27.92
2005-03-07,30.57,37.55,24.96,26.74
2005-03-08,31.22,37.10,25.32,26.52
2005-03-09,31.01,37.87,25.50,26.50
2005-03-10,31.69,37.05,24.18,26.58
2005-03-11,30.15,36.96,24.60,27.32
2005-03-12,30.30,37.44,22.72,27.43
2005-03-13,30.21,37.30,23.85,26.88
2005-03-14,29.09,36.95,24.05,27.12
2005-03-15,29.55,37.66,24.34,28.23
2005-03-16,31.34,35.57,26.73,26.95
2005-03-17,32.87,38.48,27.32,26.05
2005-03-18,33.17,38.83,27.63,26.39
2005-03-19,33.72,39.54,25.62,27.48
2005-03-20,32.85,37.36,25.60,28.50
2005-03-21,32.15,37.14,24.86,29.24
2005-03-22,34.10,38.49,25.37,28.87
2005-03-23,30.94,37.55,24.47,28.22
2005-03-24,31.53,38.58,24.44,28.47
2005-03-25,29.81,38.32,23.66,28.15
2005-03-26,29.46,37.32,24.26,29.54
2005-03-27,32.18,41.39,25.36,27.86
2005-03-28,29.36,38.30,23.95,28.37
2005-03-29,27.10,37.17,22.74,28.34
2005-03-30,29.05,38.03,24.13,27.07
2005-03-31,25.32,35.10,22.37,26.76
2005-04-01,28.41,36.29,22.79,28.26
2005-04-02,32.18,38.67,24.54,27.79
2005-04-03,27.03,34.98,21.52,26.90
2005-04-04,25.38,33.82,22.80,26.28
2005-04-05,24.46,32.82,22.66,28.08
2005-04-06,27.74,35.74,22.64,27.70
2005-04-07,26.59,34.54,22.46,26.29
2005-04-08,25.79,36.11,22.36,25.89
2005-04-09,27.54,36.18,22.97,28.56
2005-04-10,27.32,36.15,22.91,28.84
2005-04-11,28.11,35.95,22.89,27.79
2005-04-12,27.26,35.09,22.23,27.65
2005-04-13,29.23,35.68,22.46,29.23
2005-04-14,29.15,37.15,23.51,28.27
2005-04-15,29.60,36.47,24.02,29.18
2005-04-16,30.27,36.67,23.98,30.19
2005-04-17,30.70,36.08,24.12,28.89
2005-04-18,31.64,37.20,23.74,27.12
2005-04-19,30.91,36.77,23.21,26.50
2005-04-20,28.79,36.86,21.91,26.01
2005-04-21,29.85,36.63,22.80,27.58
2005-04-22,30.04,36.88,24.17,29.46
2005-04-23,28.85,36.98,23.92,28.47
2005-04-24,28.14,36.92,24.03,29.27
2005-04-25,29.11,37.51,23.40,28.54
2005-04-26,30.20,37.18,24.77,30.06
2005-04-27,29.06,37.08,24.64,30.02
2005-04-28,30.23,38.39,24.66,31.18
2005-04-29,30.42,38.73,25.10,29.82
2005-04-30,28.44,38.12,22.60,29.88
2005-05-01,28.24,36.02,24.17,31.05
2005-05-02,28.26,36.92,21.49,24.65
2005-05-03,26.26,35.85,23.49,29.45
2005-05-04,26.88,35.64,21.79,27.93
2005-05-05,26.16,35.20,22.42,29.01
2005-05-06,27.18,36.24,23.14,29.61
2005-05-07,27.04,37.37,22.80,29.70
2005-05-08,26.64,35.89,22.52,29.16
2005-05-09,27.21,35.61,23.09,28.76
2005-05-10,26.41,35.51,22.57,29.12
2005-05-11,27.76,36.66,23.66,30.10
2005-05-12,27.17,36.44,22.74,29.90
2005-05-13,27.11,37.37,22.84,29.13
2005-05-14,27.94,37.23,24.19,28.54
2005-05-15,27.65,37.28,23.28,29.92
2005-05-16,27.70,36.71,22.86,29.54
2005-05-17,27.81,35.54,22.99,28.00
2005-05-18,27.52,35.58,24.07,31.11
2005-05-19,27.86,37.24,24.18,30.87
2005-05-20,28.99,38.00,24.85,29.87
2005-05-21,27.97,37.86,24.48,31.21
2005-05-22,28.05,36.84,23.91,29.07
2005-05-23,27.92,37.88,24.83,28.54
2005-05-24,26.80,36.73,24.47,28.45
2005-05-25,28.27,36.98,23.46,30.57
2005-05-26,28.05,37.36,23.25,29.86
2005-05-27,24.34,35.36,22.12,28.95
2005-05-28,27.17,35.75,21.79,28.15
2005-05-29,27.37,35.48,22.49,26.14
2005-05-30,24.34,33.00,21.25,27.76
2005-05-31,25.97,35.26,21.94,26.28
2005-06-01,26.83,34.10,22.79,26.88
2005-06-02,26.38,35.95,22.63,28.00
2005-06-03,26.52,34.76,22.61,28.85
2005-06-04,26.94,36.00,23.62,29.03
2005-06-05,26.57,36.40,21.93,26.57
2005-06-06,25.01,33.50,23.19,27.91
2005-06-07,25.70,35.34,22.66,27.99
2005-06-08,26.83,35.37,23.52,27.08
2005-06-09,23.77,32.27,21.86,26.03
2005-06-10,23.30,31.47,23.15,26.16
2005-06-11,24.44,33.90,22.20,26.65
2005-06-12,26.58,34.38,22.78,26.88
2005-06-13,26.47,33.88,22.23,28.36
2005-06-14,26.41,34.97,22.14,27.29
2005-06-15,25.40,35.23,22.06,26.78
2005-06-16,25.61,34.28,21.63,25.18
