date,day_t2m,day_utci,night_t2m,night_utci
2003-01-01,18.64,26.18,13.96,5.60
2003-01-02,16.48,23.25,12.78,3.30
2003-01-03,17.78,25.42,12.92,1.71
2003-01-04,17.12,24.62,13.06,4.43
2003-01-05,20.43,28.10,14.92,5.18
2003-01-06,24.54,28.11,16.56,9.29
2003-01-07,21.34,27.91,15.84,5.19
2003-01-08,20.08,28.22,14.34,5.64
2003-01-09,20.51,26.68,15.68,5.07
2003-01-10,19.37,25.49,13.76,4.74
2003-01-11,20.63,29.09,15.00,5.77
2003-01-12,22.29,30.70,19.39,7.93
2003-01-13,21.43,27.00,16.38,5.39
2003-01-14,22.65,29.50,16.95,5.67
2003-01-15,23.24,27.33,16.54,5.64
2003-01-16,22.99,28.96,17.47,6.54
2003-01-17,23.58,28.44,16.75,6.39
2003-01-18,22.80,28.80,15.71,6.37
2003-01-19,22.98,30.56,16.78,7.69
2003-01-20,24.34,31.54,16.66,8.98
2003-01-21,25.98,31.48,19.34,10.02
2003-01-22,26.35,32.02,19.10,10.03
2003-01-23,26.72,31.83,19.98,12.06
2003-01-24,27.65,31.08,20.92,12.23
2003-01-25,28.24,33.66,20.70,13.53
2003-01-26,26.27,26.35,19.81,15.11
2003-01-27,26.50,32.40,20.73,12.03
2003-01-28,24.29,31.40,20.22,12.13
2003-01-29,22.97,31.48,19.65,11.98
2003-01-30,26.33,29.34,22.71,14.77
2003-01-31,22.73,23.37,16.09,10.16
2003-02-01,20.32,27.81,15.66,7.38
2003-02-02,19.92,24.63,15.32,4.99
2003-02-03,20.62,26.56,16.40,5.04
2003-02-04,21.50,29.53,18.97,6.57
2003-02-05,22.77,30.33,19.81,9.23
2003-02-06,26.22,30.87,19.96,10.87
2003-02-07,28.21,31.65,20.65,12.31
2003-02-08,26.12,31.48,20.77,9.93
2003-02-09,24.06,31.27,19.29,11.91
2003-02-10,24.33,31.78,20.36,9.88
2003-02-11,24.44,30.99,18.59,8.59
2003-02-12,24.58,30.31,19.09,10.60
2003-02-13,26.87,32.37,19.71,12.62
2003-02-14,29.33,33.39,25.26,14.36
2003-02-15,29.84,34.05,20.86,13.66
2003-02-16,29.08,30.03,25.82,19.81
2003-02-17,26.32,28.88,22.43,16.82
2003-02-18,24.23,23.28,17.83,8.63
2003-02-19,21.64,20.29,17.77,6.36
2003-02-20,22.68,30.38,18.51,8.64
2003-02-21,24.23,31.52,20.61,10.29
2003-02-22,28.11,32.96,21.43,15.34
2003-02-23,28.97,34.36,22.97,16.07
2003-02-24,29.13,35.32,24.52,17.78
2003-02-25,29.92,35.78,24.80,18.16
2003-02-26,31.96,36.35,27.06,19.56
2003-02-27,30.48,35.77,25.35,20.47
2003-02-28,32.87,37.28,25.29,19.70
2003-03-01,33.26,35.64,27.48,20.21
2003-03-02,30.45,30.06,26.33,16.51
2003-03-03,21.99,21.36,17.76,3.24
2003-03-04,21.56,24.46,16.57,6.23
2003-03-05,24.82,30.34,18.04,9.13
2003-03-06,27.83,33.32,21.63,11.87
2003-03-07,28.48,32.66,23.56,12.47
2003-03-08,29.93,34.52,22.32,14.29
2003-03-09,30.70,33.53,25.31,17.40
2003-03-10,31.27,33.61,24.36,15.79
2003-03-11,27.03,32.66,23.52,14.97
2003-03-12,28.25,33.64,23.37,13.81
2003-03-13,29.76,35.03,24.40,16.97
2003-03-14,31.02,37.08,25.33,19.88
2003-03-15,32.44,37.53,27.68,20.37
2003-03-16,33.59,34.78,26.60,17.19
2003-03-17,32.60,36.88,27.10,18.21
2003-03-18,33.04,36.72,27.59,21.84
2003-03-19,31.37,37.74,28.47,21.46
2003-03-20,32.89,37.61,27.88,19.54
2003-03-21,35.78,39.39,26.70,20.62
2003-03-22,37.66,40.47,29.24,22.83
2003-03-23,35.83,40.18,28.23,21.24
2003-03-24,35.17,40.97,28.92,21.77
2003-03-25,34.82,40.06,28.78,22.45
2003-03-26,34.70,39.02,29.67,21.26
2003-03-27,34.91,39.57,29.41,22.71
2003-03-28,36.74,39.57,30.78,22.85
2003-03-29,35.75,38.79,31.80,22.79
2003-03-30,35.07,37.06,29.51,23.99
2003-03-31,35.32,39.22,31.40,23.73
2003-04-01,37.20,39.29,31.94,22.76
2003-04-02,37.94,40.87,32.59,24.95
2003-04-03,37.67,41.06,32.03,24.46
2003-04-04,36.26,38.64,29.42,21.81
2003-04-05,35.16,39.62,30.22,25.27
2003-04-06,35.51,40.50,30.74,24.22
2003-04-07,36.48,40.37,31.24,22.73
