date,day_t2m,day_utci,night_t2m,night_utci
2006-01-01,28.10,34.14,22.74,16.91
2006-01-02,25.42,29.32,19.68,13.44
2006-01-03,23.34,28.11,17.43,10.28
2006-01-04,24.98,29.29,19.22,13.75
2006-01-05,25.46,30.57,19.87,15.25
2006-01-06,25.09,30.84,19.56,15.85
2006-01-07,25.77,29.43,20.36,14.57
2006-01-08,26.75,29.88,20.12,13.63
2006-01-09,27.76,32.27,19.11,12.96
2006-01-10,28.42,31.17,20.21,13.48
2006-01-11,28.45,31.64,20.54,11.29
2006-01-12,28.00,31.28,21.04,12.91
2006-01-13,27.95,32.69,20.89,13.41
2006-01-14,29.24,34.30,20.33,14.71
2006-01-15,30.92,35.53,24.22,16.77
2006-01-16,31.15,36.15,24.26,18.64
2006-01-17,28.11,31.60,23.92,16.19
2006-01-18,27.42,31.67,22.22,17.05
2006-01-19,27.50,31.29,21.85,15.34
2006-01-20,27.12,31.36,22.46,14.72
2006-01-21,25.81,30.39,19.39,11.83
2006-01-22,25.05,27.93,18.88,7.92
2006-01-23,24.81,29.88,19.46,11.62
2006-01-24,25.68,28.93,18.52,10.81
2006-01-25,25.45,29.92,21.84,11.42
2006-01-26,26.66,30.39,19.54,12.55
2006-01-27,28.03,32.02,21.59,12.62
2006-01-28,29.55,34.02,21.48,13.45
2006-01-29,29.73,34.38,22.20,13.87
2006-01-30,31.40,35.49,21.63,15.85
2006-01-31,32.35,36.44,23.48,17.76
2006-02-01,32.42,36.80,24.06,18.94
2006-02-02,32.12,36.71,24.43,18.03
2006-02-03,32.76,36.81,25.03,18.07
2006-02-04,32.81,36.82,26.44,20.15
2006-02-05,32.33,36.36,25.48,19.14
2006-02-06,31.39,35.66,27.52,16.97
2006-02-07,29.86,34.56,24.82,19.57
2006-02-08,30.21,35.60,26.33,21.33
2006-02-09,30.84,35.95,24.14,16.09
2006-02-10,32.19,36.27,25.10,18.60
2006-02-11,32.26,36.18,22.30,15.97
2006-02-12,32.81,36.70,23.91,16.84
2006-02-13,32.98,36.19,25.82,21.10
2006-02-14,32.68,36.39,27.52,16.68
2006-02-15,31.76,33.87,27.93,17.77
2006-02-16,31.32,35.47,26.52,20.98
2006-02-17,30.27,35.30,29.07,22.33
2006-02-18,31.94,36.96,25.65,20.28
2006-02-19,33.26,38.31,26.89,20.08
2006-02-20,33.22,37.59,28.33,18.69
2006-02-21,34.67,38.11,26.80,17.87
2006-02-22,34.84,38.63,30.00,24.92
2006-02-23,34.07,38.56,28.81,25.15
2006-02-24,35.01,38.92,30.09,25.77
2006-02-25,35.19,39.48,29.56,23.43
2006-02-26,33.72,37.35,28.13,21.70
2006-02-27,33.21,36.86,26.66,19.84
2006-02-28,32.93,35.98,26.70,18.82
2006-03-01,33.63,36.57,25.25,17.29
2006-03-02,33.87,36.71,26.52,16.01
2006-03-03,33.78,38.81,29.48,22.34
2006-03-04,33.87,37.03,26.63,19.10
2006-03-05,32.55,35.93,26.94,21.28
2006-03-06,32.42,36.45,28.65,23.01
2006-03-07,32.39,36.88,26.97,20.06
