date,day_t2m,day_utci,night_t2m,night_utci
1985-01-01,26.77,28.08,23.83,12.64
1985-01-02,26.65,27.76,22.62,14.09
1985-01-03,28.81,32.72,23.77,19.81
1985-01-04,29.18,32.72,23.14,19.85
1985-01-05,28.08,30.89,22.42,16.67
1985-01-06,28.07,29.02,22.29,16.39
1985-01-07,27.82,28.66,21.98,15.85
1985-01-08,27.75,29.58,23.96,15.14
1985-01-09,27.44,31.34,22.52,14.67
1985-01-10,27.35,29.63,22.46,15.00
1985-01-11,27.74,28.72,22.37,13.97
1985-01-12,27.36,28.31,21.13,12.99
1985-01-13,27.53,30.25,21.46,15.64
1985-01-14,28.82,31.80,21.98,19.53
1985-01-15,28.90,32.26,24.68,17.96
1985-01-16,30.71,35.25,26.41,19.56
1985-01-17,31.23,33.00,25.03,21.70
1985-01-18,30.39,33.79,23.11,20.64
1985-01-19,27.48,29.90,21.31,16.29
1985-01-20,27.19,30.43,22.36,15.85
1985-01-21,27.58,30.35,23.44,16.01
1985-01-22,29.45,33.62,25.35,21.09
1985-01-23,30.72,34.08,24.55,21.14
1985-01-24,30.56,35.32,25.36,20.22
1985-01-25,31.63,34.18,25.32,18.94
1985-01-26,30.87,33.59,24.18,17.89
1985-01-27,30.20,32.06,23.83,17.50
1985-01-28,29.34,32.20,23.77,17.96
1985-01-29,29.18,31.92,22.72,19.13
1985-01-30,29.72,32.98,24.15,20.01
1985-01-31,29.99,33.13,25.44,18.56
1985-02-01,30.38,32.66,22.99,16.43
1985-02-02,32.70,34.27,24.38,19.23
1985-02-03,31.70,34.34,24.73,19.33
1985-02-04,31.28,32.95,23.27,18.55
1985-02-05,29.52,31.93,23.71,19.76
1985-02-06,29.15,33.69,24.06,19.30
1985-02-07,29.29,32.18,23.93,19.33
1985-02-08,26.88,32.34,22.57,17.37
1985-02-09,28.53,30.20,23.49,19.18
1985-02-10,28.36,31.27,22.84,15.39
1985-02-11,28.70,29.73,23.09,17.41
1985-02-12,29.55,32.73,24.26,19.98
1985-02-13,28.07,32.23,23.65,18.51
1985-02-14,29.88,31.09,23.34,14.97
1985-02-15,29.82,32.49,23.82,16.11
1985-02-16,31.80,32.94,24.21,18.89
1985-02-17,32.11,34.66,24.55,18.99
1985-02-18,31.82,31.11,26.36,18.12
1985-02-19,30.05,30.35,24.38,17.49
1985-02-20,29.25,30.62,26.15,17.91
1985-02-21,33.13,34.39,28.00,19.67
1985-02-22,32.07,34.35,27.78,19.65
1985-02-23,33.58,34.09,27.12,19.46
1985-02-24,32.84,32.14,26.83,17.78
1985-02-25,33.82,33.49,25.97,18.59
1985-02-26,33.69,35.34,27.56,19.65
1985-02-27,32.99,33.68,27.15,19.67
1985-02-28,32.19,32.45,25.86,18.69
1985-03-01,33.74,33.03,26.92,20.36
1985-03-02,33.53,33.29,27.52,20.33
1985-03-03,33.59,33.41,26.85,20.18
1985-03-04,33.24,33.95,25.89,19.74
1985-03-05,35.39,34.72,28.78,21.40
1985-03-06,35.06,34.44,27.26,20.69
1985-03-07,31.91,33.37,25.33,22.81
1985-03-08,35.45,36.10,29.55,24.37
1985-03-09,37.27,37.51,31.24,23.56
1985-03-10,37.52,37.05,32.06,23.37
1985-03-11,36.82,38.05,31.58,23.62
1985-03-12,37.66,39.21,30.32,24.63
1985-03-13,36.88,38.03,30.56,24.80
1985-03-14,35.71,36.18,31.66,23.38
1985-03-15,35.74,36.69,27.38,24.88
1985-03-16,33.22,35.44,27.44,25.56
1985-03-17,31.03,33.42,25.81,25.92
1985-03-18,30.11,32.82,26.37,24.74
1985-03-19,32.71,35.03,27.35,23.83
1985-03-20,34.06,36.40,28.06,24.89
1985-03-21,34.30,35.52,29.50,24.18
1985-03-22,34.89,35.28,29.94,25.96
1985-03-23,31.60,33.77,27.49,25.93
1985-03-24,30.62,34.16,27.78,26.11
1985-03-25,32.25,34.31,26.22,25.96
1985-03-26,32.84,33.70,27.14,25.12
1985-03-27,35.08,35.36,28.25,27.71
1985-03-28,33.43,37.15,27.95,29.05
1985-03-29,32.32,37.30,28.16,30.03
1985-03-30,32.56,37.13,28.91,29.64
1985-03-31,31.97,36.72,28.09,29.89
1985-04-01,31.89,36.67,27.25,26.97
1985-04-02,32.92,36.79,28.91,26.57
1985-04-03,32.64,34.99,28.49,26.70
1985-04-04,32.90,34.54,27.21,26.43
1985-04-05,31.62,35.04,27.26,25.77
1985-04-06,32.53,34.64,28.00,27.35
1985-04-07,31.44,34.44,27.64,28.90
1985-04-08,31.17,34.77,27.94,29.35
1985-04-09,32.28,34.82,27.51,30.63
1985-04-10,33.14,35.37,28.35,29.32
1985-04-11,33.61,33.74,28.16,29.21
1985-04-12,33.46,35.38,27.24,29.47
1985-04-13,31.77,34.75,27.76,28.85
1985-04-14,32.09,33.44,27.46,26.63
1985-04-15,31.74,34.28,26.92,27.25
1985-04-16,32.56,33.26,27.12,27.39
1985-04-17,32.57,35.17,27.51,28.86
1985-04-18,32.65,34.11,27.79,29.49
1985-04-19,32.49,35.28,28.59,30.56
1985-04-20,35.94,36.06,33.44,27.96
1985-04-21,37.22,36.92,34.54,28.82
1985-04-22,38.49,37.90,33.39,30.57
1985-04-23,33.65,36.51,29.42,31.20
1985-04-24,32.80,36.11,29.34,30.63
1985-04-25,34.43,36.09,29.29,29.86
1985-04-26,33.44,34.91,28.40,29.13
1985-04-27,32.78,35.70,29.88,29.54
1985-04-28,34.44,37.02,30.28,31.11
1985-04-29,36.62,37.52,29.42,30.84
1985-04-30,33.69,35.46,28.83,29.05
1985-05-01,31.78,33.18,28.23,28.55
1985-05-02,31.72,32.64,28.43,29.81
1985-05-03,31.63,33.30,28.98,29.47
1985-05-04,31.53,34.16,29.01,29.77
1985-05-05,31.79,35.08,29.70,29.84
1985-05-06,32.63,35.97,28.59,31.10
1985-05-07,33.61,35.91,28.50,30.91
1985-05-08,33.39,37.34,30.01,32.52
1985-05-09,34.68,36.93,30.23,31.94
1985-05-10,33.26,35.17,30.23,31.29
1985-05-11,32.22,35.50,29.29,32.69
1985-05-12,34.74,37.47,29.46,31.88
1985-05-13,33.77,35.88,29.52,29.21
1985-05-14,32.87,34.18,29.92,29.36
1985-05-15,33.32,35.12,29.36,31.03
1985-05-16,34.45,37.49,30.37,32.59
1985-05-17,33.89,37.26,32.10,31.60
1985-05-18,34.29,36.22,29.72,31.76
1985-05-19,33.65,36.66,29.74,31.11
1985-05-20,32.35,35.60,31.16,29.58
1985-05-21,32.72,35.25,29.55,29.98
1985-05-22,32.60,34.73,29.50,31.06
1985-05-23,33.41,34.55,30.07,30.21
1985-05-24,32.43,34.09,32.72,30.08
1985-05-25,32.90,34.12,29.93,29.82
1985-05-26,32.27,35.17,30.40,31.74
1985-05-27,33.45,36.41,30.71,29.40
1985-05-28,34.70,33.74,31.00,29.12
1985-05-29,33.93,34.70,29.67,26.24
1985-05-30,31.28,32.57,29.51,27.25
1985-05-31,32.08,32.65,29.94,29.14
1985-06-01,32.23,32.97,29.88,27.66
1985-06-02,31.92,32.87,29.13,29.84
1985-06-03,32.30,34.15,29.27,31.11
1985-06-04,32.38,35.25,29.38,30.37
1985-06-05,31.96,35.01,30.46,29.64
1985-06-06,30.74,33.82,27.94,27.86
1985-06-07,29.62,31.17,27.07,26.06
1985-06-08,28.94,31.39,27.24,27.34
1985-06-09,29.48,32.01,28.35,27.94
1985-06-10,31.09,32.72,27.68,26.85
1985-06-11,29.66,32.62,27.63,28.79
1985-06-12,30.05,33.74,28.02,29.79
1985-06-13,31.44,34.87,29.25,30.54
1985-06-14,31.49,33.65,28.02,27.18
1985-06-15,29.67,33.37,27.93,29.88
1985-06-16,29.06,32.11,27.56,29.36
1985-06-17,29.63,32.25,28.37,27.59
1985-06-18,31.30,31.78,28.86,28.83
1985-06-19,30.77,32.06,29.06,28.88
1985-06-20,29.36,32.90,28.48,26.79
1985-06-21,30.67,32.95,27.96,26.68
1985-06-22,30.83,31.94,28.28,27.30
1985-06-23,30.76,33.69,28.61,29.50
1985-06-24,30.72,34.35,28.52,28.21
1985-06-25,29.85,32.17,28.41,27.03
1985-06-26,29.18,32.16,27.85,26.55
1985-06-27,29.23,31.32,27.54,26.79
1985-06-28,29.63,31.33,28.00,26.20
1985-06-29,29.60,30.38,28.27,25.57
1985-06-30,30.25,30.90,28.28,25.83
1985-07-01,29.79,30.53,28.06,25.65
1985-07-02,29.16,31.50,27.76,27.25
1985-07-03,29.56,30.89,27.86,26.58
1985-07-04,29.64,31.32,28.17,26.11
1985-07-05,29.53,30.98,27.55,24.83
1985-07-06,28.30,27.83,26.74,23.61
1985-07-07,28.82,30.16,27.50,26.39
1985-07-08,29.29,30.13,28.45,25.63
1985-07-09,29.60,29.81,27.94,25.81
1985-07-10,29.97,30.75,27.68,26.80
1985-07-11,29.90,30.71,27.85,26.79
1985-07-12,29.23,32.11,27.63,25.82
1985-07-13,27.82,31.53,26.71,25.20
1985-07-14,26.71,29.08,26.42,25.65
