date,day_t2m,day_utci,night_t2m,night_utci
2006-01-01,13.24,17.71,6.82,1.90
2006-01-02,7.94,7.82,6.24,1.98
2006-01-03,6.04,16.13,5.90,1.82
2006-01-04,10.12,20.09,3.56,-1.98
2006-01-05,12.56,22.14,4.63,-2.16
2006-01-06,12.65,21.89,4.42,-2.86
2006-01-07,12.67,23.00,6.84,-1.84
2006-01-08,14.78,23.87,6.27,-1.74
2006-01-09,13.78,21.83,7.43,-0.83
2006-01-10,14.25,17.83,6.72,0.23
2006-01-11,15.52,24.01,8.47,0.86
2006-01-12,15.22,22.91,9.13,0.05
2006-01-13,14.10,21.70,9.20,2.42
2006-01-14,13.68,20.26,9.47,5.68
2006-01-15,10.13,8.83,8.38,2.70
2006-01-16,9.86,7.87,7.10,-0.24
2006-01-17,11.04,10.04,8.81,3.86
2006-01-18,12.61,15.09,6.98,4.65
2006-01-19,13.47,20.69,10.05,3.22
2006-01-20,13.55,20.66,7.75,2.44
2006-01-21,11.53,18.95,7.65,1.91
2006-01-22,12.01,19.10,6.48,1.59
2006-01-23,10.53,18.25,5.92,-0.34
2006-01-24,11.86,19.18,7.12,1.03
2006-01-25,11.33,19.69,9.50,2.09
2006-01-26,13.14,20.81,7.29,0.38
2006-01-27,15.41,21.98,10.89,5.99
2006-01-28,14.79,22.60,12.57,2.99
2006-01-29,18.29,24.73,13.01,6.11
2006-01-30,19.93,26.61,14.15,7.39
2006-01-31,20.21,24.78,13.36,6.90
2006-02-01,17.26,23.25,13.49,8.06
2006-02-02,18.37,25.46,13.44,8.32
2006-02-03,17.43,22.80,11.83,5.37
2006-02-04,18.78,24.62,12.47,3.87
2006-02-05,19.61,25.43,15.85,7.46
2006-02-06,18.24,24.12,12.77,8.95
2006-02-07,17.06,22.06,12.86,7.04
2006-02-08,17.07,23.02,14.47,7.84
2006-02-09,16.86,22.94,16.20,6.93
2006-02-10,16.51,22.83,15.21,6.70
2006-02-11,19.26,25.10,14.75,9.17
2006-02-12,18.90,24.26,16.11,10.48
2006-02-13,19.35,24.40,15.98,11.12
2006-02-14,16.96,23.51,12.96,11.16
2006-02-15,13.71,20.32,9.68,3.06
2006-02-16,17.41,22.54,14.19,7.59
2006-02-17,19.72,22.77,13.51,7.36
2006-02-18,19.90,25.43,15.32,11.42
2006-02-19,21.55,25.90,17.05,11.57
2006-02-20,21.61,26.80,16.19,11.65
2006-02-21,20.06,25.60,16.49,11.09
2006-02-22,21.39,26.14,14.84,11.22
2006-02-23,20.68,24.12,16.65,10.12
2006-02-24,21.65,24.84,17.36,10.56
2006-02-25,21.43,25.17,15.28,10.69
2006-02-26,15.46,23.00,11.09,8.06
2006-02-27,17.98,23.16,12.98,6.61
2006-02-28,18.76,23.51,14.37,6.81
2006-03-01,20.21,24.76,14.07,7.40
2006-03-02,18.62,24.65,13.14,7.95
2006-03-03,18.94,24.28,16.47,7.65
2006-03-04,17.88,23.27,13.01,5.22
2006-03-05,19.33,23.51,15.69,7.69
2006-03-06,17.63,23.90,11.06,3.69
2006-03-07,19.16,25.61,12.21,5.42
2006-03-08,21.03,25.08,13.61,7.35
2006-03-09,17.95,24.19,12.47,8.18
2006-03-10,13.15,20.16,10.13,8.34
2006-03-11,12.43,19.80,10.72,8.58
2006-03-12,16.10,20.66,12.01,8.38
2006-03-13,16.50,23.67,10.45,9.77
2006-03-14,11.13,17.38,8.88,6.46
2006-03-15,14.38,20.36,8.87,3.88
2006-03-16,16.34,22.06,11.59,5.75
2006-03-17,16.82,20.62,13.18,4.90
2006-03-18,19.09,22.80,16.93,7.76
2006-03-19,20.75,23.35,15.67,10.00
2006-03-20,15.39,19.79,12.03,8.23
2006-03-21,19.66,23.91,14.81,7.26
2006-03-22,20.58,22.72,14.42,9.60
2006-03-23,21.65,23.89,16.54,9.68
2006-03-24,18.47,22.30,13.63,6.87
2006-03-25,20.44,23.51,13.13,7.65
2006-03-26,16.56,22.81,11.22,9.54
2006-03-27,18.26,23.74,9.75,7.14
2006-03-28,17.29,24.05,11.27,8.63
2006-03-29,21.59,25.63,16.11,9.55
2006-03-30,21.81,24.54,17.90,11.32
2006-03-31,21.22,26.69,18.09,13.18
2006-04-01,24.04,26.61,15.97,11.82
2006-04-02,21.43,26.68,16.39,10.06
2006-04-03,21.69,25.96,18.31,15.04
2006-04-04,22.80,23.69,17.58,14.30
2006-04-05,23.69,23.94,19.46,12.32
2006-04-06,24.65,25.05,20.65,12.24
2006-04-07,25.12,26.61,20.11,13.34
2006-04-08,25.70,29.41,21.56,15.39
2006-04-09,22.06,23.77,16.78,13.24
2006-04-10,20.92,26.19,15.34,15.25
2006-04-11,21.28,26.21,17.68,15.27
2006-04-12,21.33,24.55,17.93,11.81
2006-04-13,21.57,25.66,18.23,12.61
2006-04-14,23.40,26.83,19.73,12.39
2006-04-15,21.64,25.73,17.20,10.81
2006-04-16,19.96,21.52,15.20,9.14
2006-04-17,18.93,22.85,12.74,10.05
2006-04-18,18.52,20.95,15.57,15.90
2006-04-19,19.04,23.66,16.03,16.87
2006-04-20,21.10,24.00,17.73,14.42
2006-04-21,22.29,24.95,17.85,18.79
2006-04-22,23.87,24.90,21.51,16.16
2006-04-23,23.17,26.38,17.18,16.67
2006-04-24,24.91,27.47,22.92,15.33
2006-04-25,26.38,28.15,23.85,18.19
2006-04-26,27.10,28.31,24.84,17.33
2006-04-27,28.84,29.43,24.77,18.74
2006-04-28,27.66,30.28,24.14,19.87
2006-04-29,27.43,29.51,24.85,18.28
2006-04-30,27.05,30.09,20.33,22.21
2006-05-01,27.36,29.54,20.09,20.84
2006-05-02,24.00,29.86,17.97,21.44
2006-05-03,24.93,28.36,19.40,19.98
2006-05-04,26.41,28.47,23.45,21.31
2006-05-05,28.62,29.60,24.77,22.17
2006-05-06,30.02,30.39,26.02,23.19
2006-05-07,29.89,31.37,25.88,23.94
2006-05-08,28.63,31.71,22.92,23.69
2006-05-09,27.33,30.81,24.10,24.41
2006-05-10,27.35,29.28,23.06,23.35
2006-05-11,26.78,30.02,24.81,23.89
2006-05-12,28.33,29.31,25.84,24.61
2006-05-13,29.94,31.92,24.33,25.12
2006-05-14,27.46,30.46,23.16,25.45
2006-05-15,26.87,29.53,22.68,25.17
2006-05-16,25.46,30.26,22.98,25.55
2006-05-17,23.19,30.27,20.13,24.08
2006-05-18,25.08,29.51,22.75,24.70
2006-05-19,23.42,28.57,17.74,25.05
2006-05-20,21.83,28.34,18.89,25.41
2006-05-21,22.69,27.28,21.51,25.09
2006-05-22,21.84,28.10,18.80,23.96
2006-05-23,23.52,28.81,20.68,23.72
2006-05-24,24.76,28.44,22.48,25.18
2006-05-25,25.98,29.66,24.90,23.79
2006-05-26,26.79,29.21,25.32,26.09
2006-05-27,26.81,29.88,24.58,27.31
2006-05-28,27.35,30.20,23.25,26.96
2006-05-29,25.08,30.45,21.07,25.55
2006-05-30,26.43,30.28,24.51,25.92
2006-05-31,27.73,30.98,21.80,25.43
2006-06-01,28.09,30.49,24.43,24.40
2006-06-02,25.09,31.53,21.70,26.24
2006-06-03,22.65,27.83,20.26,24.33
2006-06-04,24.89,27.59,21.10,25.15
2006-06-05,25.81,28.25,22.15,25.88
2006-06-06,26.93,29.26,23.92,24.88
2006-06-07,27.80,28.77,24.31,24.73
2006-06-08,28.77,29.14,24.46,25.22
2006-06-09,28.40,28.90,25.28,24.39
2006-06-10,29.52,29.61,25.69,24.28
2006-06-11,29.08,30.75,25.69,24.57
2006-06-12,27.62,29.75,23.80,23.75
2006-06-13,24.67,27.83,22.44,24.27
2006-06-14,25.96,29.09,20.49,23.36
2006-06-15,26.01,28.02,19.88,24.99
2006-06-16,25.23,28.94,17.44,20.71
2006-06-17,22.94,30.79,19.58,21.27
2006-06-18,24.60,28.53,20.41,19.06
2006-06-19,22.30,27.20,19.33,22.59
2006-06-20,24.92,29.67,21.24,23.91
2006-06-21,27.54,30.07,24.13,25.34
2006-06-22,28.08,29.58,22.76,25.75
2006-06-23,25.80,30.50,23.00,25.97
2006-06-24,26.89,30.76,21.66,26.18
2006-06-25,23.96,30.66,22.92,25.40
2006-06-26,26.33,30.79,22.56,24.98
2006-06-27,25.17,30.49,21.26,24.68
2006-06-28,26.95,31.56,22.83,24.20
2006-06-29,24.50,30.20,20.25,22.38
2006-06-30,25.26,30.80,21.47,25.82
2006-07-01,27.18,30.56,23.32,25.53
2006-07-02,26.81,30.18,23.18,24.99
2006-07-03,26.08,32.46,22.62,27.10
2006-07-04,26.21,31.03,23.10,26.52
2006-07-05,25.81,30.95,23.04,25.27
2006-07-06,26.46,31.47,23.80,24.81
2006-07-07,25.95,29.85,23.98,25.09
2006-07-08,25.84,30.23,24.70,24.23
2006-07-09,21.76,26.31,19.63,22.75
2006-07-10,23.65,31.04,21.94,23.54
2006-07-11,23.16,30.09,21.73,25.68
2006-07-12,23.76,31.27,21.59,25.84
2006-07-13,26.49,32.75,20.12,22.98
2006-07-14,25.93,30.26,22.96,26.39
2006-07-15,26.28,30.67,23.52,26.15
2006-07-16,26.85,30.77,22.93,25.17
2006-07-17,26.25,31.20,22.96,26.07
2006-07-18,24.29,32.32,21.46,23.78
2006-07-19,22.60,29.78,21.00,25.89
2006-07-20,23.77,31.10,21.24,24.84
2006-07-21,25.25,31.04,22.08,23.88
2006-07-22,25.10,30.79,22.96,22.55
2006-07-23,21.01,24.33,20.52,21.98
2006-07-24,22.60,27.99,21.67,23.75
2006-07-25,23.39,29.27,20.57,21.94
2006-07-26,20.34,24.71,20.29,23.78
2006-07-27,23.47,29.88,20.82,22.58
2006-07-28,24.36,31.15,21.26,21.85
2006-07-29,24.12,30.61,22.35,25.79
2006-07-30,25.44,30.08,22.93,24.54
2006-07-31,24.63,30.61,22.51,25.11
2006-08-01,26.81,33.07,22.03,25.02
2006-08-02,23.97,29.24,21.41,22.41
2006-08-03,23.01,30.38,21.23,21.49
2006-08-04,23.42,28.89,21.29,21.19
2006-08-05,23.13,29.31,20.91,21.63
2006-08-06,21.96,27.75,20.13,21.38
2006-08-07,22.34,28.23,19.12,21.58
2006-08-08,23.48,28.96,20.60,21.06
2006-08-09,24.28,28.75,20.71,23.55
2006-08-10,26.38,31.62,23.43,26.09
2006-08-11,26.91,31.60,23.20,26.31
2006-08-12,26.23,32.09,23.49,24.61
2006-08-13,26.11,30.90,22.51,24.70
2006-08-14,25.64,30.51,19.87,21.72
2006-08-15,25.33,31.10,21.78,24.24
2006-08-16,25.81,30.65,22.83,24.08
2006-08-17,26.83,30.80,23.64,25.59
2006-08-18,26.14,29.89,21.90,24.52
