date,day_t2m,day_utci,night_t2m,night_utci
2024-01-01,28.18,32.50,26.01,24.27
2024-01-02,27.90,31.13,26.19,24.58
2024-01-03,28.45,31.28,26.90,24.87
2024-01-04,27.48,30.85,26.46,25.72
2024-01-05,28.48,31.66,26.72,24.43
2024-01-06,27.68,32.35,26.83,24.71
2024-01-07,26.24,27.54,26.02,24.46
2024-01-08,26.78,27.89,26.51,25.45
2024-01-09,28.31,31.49,26.69,24.88
2024-01-10,28.74,33.45,26.87,25.84
2024-01-11,28.62,33.11,26.89,25.48
2024-01-12,28.55,33.92,27.22,25.86
2024-01-13,28.51,33.46,26.58,24.64
2024-01-14,28.57,35.90,26.37,25.22
2024-01-15,28.31,34.85,25.52,24.69
2024-01-16,28.25,34.47,24.94,24.27
2024-01-17,28.86,36.04,26.35,23.91
2024-01-18,28.90,36.36,26.71,25.71
2024-01-19,28.65,35.90,26.35,26.80
2024-01-20,28.92,34.58,26.70,26.66
2024-01-21,28.74,35.52,25.96,26.02
2024-01-22,28.40,34.38,25.95,27.40
2024-01-23,28.72,34.33,26.11,25.93
2024-01-24,28.98,34.07,26.49,26.18
2024-01-25,28.96,34.92,26.77,26.72
2024-01-26,28.94,34.05,26.58,26.80
2024-01-27,29.35,33.41,26.92,26.55
2024-01-28,28.93,33.50,26.70,23.89
2024-01-29,28.26,32.04,26.10,22.31
2024-01-30,28.58,35.81,26.77,25.19
2024-01-31,29.66,37.05,27.26,26.74
2024-02-01,28.84,36.05,27.78,28.56
2024-02-02,29.85,35.50,27.49,28.24
2024-02-03,29.34,36.74,26.71,27.17
2024-02-04,29.57,36.73,26.76,26.14
2024-02-05,29.12,36.00,27.00,23.70
2024-02-06,28.90,35.58,26.52,23.33
2024-02-07,29.52,36.90,26.67,23.62
2024-02-08,29.54,37.13,27.05,27.33
2024-02-09,29.58,36.74,27.41,28.06
2024-02-10,29.90,35.84,27.31,26.14
2024-02-11,29.15,34.34,26.98,26.31
2024-02-12,29.38,34.01,27.24,26.16
2024-02-13,29.82,34.00,27.86,27.43
2024-02-14,30.11,35.37,27.58,26.56
2024-02-15,29.59,34.52,27.65,27.07
2024-02-16,30.11,35.07,27.72,26.79
2024-02-17,30.23,35.71,27.18,25.18
2024-02-18,29.94,36.65,27.25,28.02
2024-02-19,30.39,36.65,28.09,28.18
2024-02-20,30.19,36.91,27.97,27.40
2024-02-21,31.00,37.66,27.94,28.56
2024-02-22,30.81,37.44,28.76,29.62
2024-02-23,30.94,36.97,29.00,28.97
2024-02-24,30.66,36.29,28.76,29.57
2024-02-25,29.69,36.46,28.22,27.89
2024-02-26,30.21,34.30,28.42,27.35
2024-02-27,30.43,35.59,28.24,27.16
2024-02-28,30.78,36.40,28.51,27.02
2024-02-29,31.02,37.37,28.48,29.26
2024-03-01,31.29,38.11,28.24,27.48
2024-03-02,30.71,38.87,28.36,29.84
2024-03-03,30.88,37.70,28.02,27.95
2024-03-04,30.12,37.39,27.82,28.45
2024-03-05,30.29,36.99,27.89,29.03
2024-03-06,30.89,38.72,28.23,27.61
2024-03-07,32.04,38.08,28.47,28.45
2024-03-08,31.36,37.75,29.16,29.37
2024-03-09,31.25,39.03,29.08,30.63
2024-03-10,31.74,38.24,29.06,30.67
2024-03-11,31.45,38.43,28.62,29.23
2024-03-12,32.15,38.21,28.65,27.13
2024-03-13,31.95,38.19,29.11,29.00
2024-03-14,31.72,39.96,28.92,28.73
2024-03-15,31.33,38.13,28.96,29.17
2024-03-16,31.48,39.11,29.18,29.83
2024-03-17,30.66,37.01,28.32,29.39
2024-03-18,31.17,38.41,28.82,31.17
2024-03-19,31.22,38.37,28.66,30.58
2024-03-20,30.96,37.68,29.25,30.69
2024-03-21,31.41,37.29,29.42,31.59
2024-03-22,31.41,38.28,28.96,30.72
2024-03-23,31.78,39.29,29.07,30.19
