date,day_t2m,day_utci,night_t2m,night_utci
2015-01-01,18.63,18.06,16.19,7.76
2015-01-02,19.90,24.00,17.00,10.38
2015-01-03,18.96,26.90,14.83,9.43
2015-01-04,20.91,27.16,16.27,8.39
2015-01-05,24.49,27.70,17.28,8.35
2015-01-06,26.04,27.76,19.23,10.13
2015-01-07,24.53,28.70,18.08,9.65
2015-01-08,23.97,31.01,17.70,8.50
2015-01-09,24.74,31.60,18.72,9.64
2015-01-10,26.69,29.63,19.80,10.77
2015-01-11,26.90,30.19,19.22,10.42
2015-01-12,25.74,32.72,19.21,10.10
2015-01-13,25.46,30.37,19.06,11.18
2015-01-14,21.37,24.25,17.83,5.90
2015-01-15,19.38,28.29,14.45,6.63
2015-01-16,18.96,28.80,15.76,7.06
2015-01-17,20.69,27.17,17.18,7.16
2015-01-18,21.84,27.93,16.74,7.78
2015-01-19,21.85,24.48,17.36,6.66
2015-01-20,21.67,24.65,18.00,10.10
2015-01-21,22.93,27.96,20.25,17.16
2015-01-22,20.07,29.51,16.83,11.80
2015-01-23,18.46,26.52,17.48,8.02
2015-01-24,18.90,28.75,16.24,7.48
2015-01-25,18.49,27.56,16.76,14.46
2015-01-26,18.10,26.92,16.33,9.86
2015-01-27,18.70,27.77,15.03,6.43
2015-01-28,17.81,26.33,14.32,3.75
2015-01-29,20.81,28.40,16.44,5.31
2015-01-30,21.19,29.10,15.25,6.45
2015-01-31,24.39,30.32,16.47,8.35
2015-02-01,26.36,29.52,21.01,11.58
2015-02-02,26.07,31.15,23.23,15.62
2015-02-03,24.53,27.51,19.76,9.04
2015-02-04,23.84,28.30,18.32,7.43
2015-02-05,23.84,30.40,17.54,7.66
2015-02-06,25.49,29.66,20.92,12.87
2015-02-07,25.34,29.69,19.63,11.39
2015-02-08,26.25,31.63,17.80,13.22
2015-02-09,23.42,29.54,20.75,12.73
2015-02-10,24.52,31.20,20.59,11.81
2015-02-11,25.27,31.97,21.06,11.05
2015-02-12,24.56,28.63,18.81,9.34
2015-02-13,28.87,31.51,22.28,13.70
2015-02-14,31.01,31.86,25.43,15.61
2015-02-15,31.07,36.16,24.46,19.05
2015-02-16,32.42,35.33,26.92,16.94
2015-02-17,30.29,32.93,25.39,17.80
2015-02-18,30.56,35.67,27.13,18.03
2015-02-19,32.35,35.46,25.33,18.89
2015-02-20,32.21,35.29,26.50,17.37
2015-02-21,32.65,36.01,27.53,18.74
2015-02-22,32.34,36.24,27.42,20.27
2015-02-23,32.73,38.23,26.68,22.12
2015-02-24,31.90,35.05,28.08,20.22
2015-02-25,28.10,28.31,23.96,11.95
2015-02-26,25.46,30.53,21.03,9.62
2015-02-27,26.26,32.06,20.90,11.51
2015-02-28,26.08,27.82,20.04,17.07
2015-03-01,22.64,24.28,17.27,12.03
2015-03-02,22.63,25.59,19.66,11.49
2015-03-03,23.99,27.85,20.81,12.21
2015-03-04,25.72,29.05,20.75,10.03
2015-03-05,26.79,30.37,21.96,15.43
2015-03-06,28.36,32.29,24.54,16.69
2015-03-07,28.17,30.96,24.74,17.38
2015-03-08,28.03,31.39,23.92,12.97
2015-03-09,24.72,29.45,21.08,9.70
2015-03-10,26.07,31.97,22.34,10.87
2015-03-11,29.11,35.32,25.62,17.92
2015-03-12,30.70,34.82,22.67,18.10
2015-03-13,30.39,35.87,25.43,17.00
2015-03-14,24.71,30.39,18.12,12.51
2015-03-15,22.96,27.67,18.55,15.25
2015-03-16,26.71,31.57,22.80,14.76
2015-03-17,26.83,30.48,23.18,14.01
2015-03-18,28.36,30.80,22.31,14.65
2015-03-19,30.99,35.73,24.07,19.22
2015-03-20,33.69,37.84,29.62,22.50
2015-03-21,34.76,39.67,28.85,23.28
2015-03-22,34.32,38.91,29.54,23.10
2015-03-23,35.62,38.41,28.39,23.60
2015-03-24,37.89,41.33,29.59,24.23
2015-03-25,37.45,42.43,30.14,25.14
2015-03-26,35.95,41.73,30.10,25.69
2015-03-27,36.36,41.04,31.91,25.15
2015-03-28,37.96,42.84,33.96,27.59
2015-03-29,34.89,39.48,32.25,22.58
2015-03-30,34.15,37.07,30.09,21.54
2015-03-31,34.00,37.92,29.39,23.00
2015-04-01,35.95,39.96,32.37,24.13
2015-04-02,35.40,38.75,33.09,25.03
2015-04-03,34.45,36.67,33.19,23.50
2015-04-04,29.87,32.71,27.99,22.27
2015-04-05,30.85,36.70,28.02,22.06
2015-04-06,32.25,37.49,28.96,22.83
2015-04-07,32.39,37.70,29.90,22.65
2015-04-08,33.09,39.06,29.37,21.81
2015-04-09,34.27,39.36,29.64,22.33
2015-04-10,36.04,40.59,30.43,23.84
2015-04-11,35.09,40.20,25.23,22.85
2015-04-12,27.15,31.43,23.09,21.97
2015-04-13,29.27,32.63,25.60,19.98
2015-04-14,29.89,32.94,27.24,23.20
2015-04-15,32.21,37.52,30.17,24.30
2015-04-16,34.36,39.83,30.61,26.17
2015-04-17,39.23,42.39,34.95,29.31
2015-04-18,40.49,44.27,36.52,30.36
2015-04-19,41.71,46.05,37.10,30.03
2015-04-20,40.39,43.88,35.94,28.32
2015-04-21,39.52,42.99,35.06,28.41
2015-04-22,39.62,42.65,35.52,27.21
2015-04-23,39.41,42.13,33.66,27.13
2015-04-24,39.80,42.91,33.61,27.21
2015-04-25,40.50,43.16,34.94,28.17
2015-04-26,40.42,44.21,35.81,30.00
2015-04-27,41.77,45.81,38.72,31.17
2015-04-28,40.99,44.75,37.30,29.83
2015-04-29,40.51,44.21,36.46,28.79
2015-04-30,42.01,44.79,36.69,30.12
2015-05-01,39.36,42.37,34.87,27.91
2015-05-02,39.46,42.94,33.98,27.70
2015-05-03,41.03,44.40,34.95,28.72
2015-05-04,41.69,44.64,35.25,29.82
2015-05-05,41.93,44.61,35.36,28.85
2015-05-06,41.76,44.47,35.90,29.46
2015-05-07,41.72,44.72,37.53,30.51
2015-05-08,39.17,43.40,36.16,29.43
2015-05-09,40.58,43.01,36.70,29.68
2015-05-10,39.65,42.78,35.33,30.71
2015-05-11,38.23,42.58,32.91,33.01
2015-05-12,39.39,42.12,34.29,31.05
2015-05-13,38.48,42.65,33.03,30.37
2015-05-14,38.06,41.03,32.92,31.38
2015-05-15,39.15,42.91,35.37,30.46
2015-05-16,41.79,45.16,37.05,31.67
2015-05-17,42.97,45.88,37.88,32.11
2015-05-18,43.48,46.51,38.51,32.99
2015-05-19,41.79,46.86,35.22,34.60
2015-05-20,41.29,45.92,38.32,35.10
2015-05-21,42.16,45.54,36.65,33.12
2015-05-22,42.42,45.64,37.71,31.70
2015-05-23,42.01,45.82,40.08,33.80
2015-05-24,40.72,44.73,38.55,33.05
2015-05-25,41.79,45.65,38.58,33.78
2015-05-26,41.98,44.70,38.21,32.67
2015-05-27,42.49,46.13,39.00,34.15
2015-05-28,42.49,45.58,39.00,33.23
2015-05-29,41.47,44.77,38.45,33.33
2015-05-30,41.84,45.09,38.55,33.10
2015-05-31,42.28,45.14,37.33,32.14
2015-06-01,41.06,45.84,37.43,33.78
2015-06-02,41.09,42.75,34.61,30.65
2015-06-03,34.50,40.24,26.98,29.18
2015-06-04,35.47,40.56,33.06,29.74
2015-06-05,38.74,41.60,35.05,30.77
2015-06-06,39.92,41.82,36.56,30.69
2015-06-07,41.98,44.33,36.81,31.79
2015-06-08,41.70,45.17,38.45,33.51
2015-06-09,37.56,39.32,34.40,30.52
2015-06-10,37.10,41.48,34.01,32.33
2015-06-11,37.42,42.69,31.89,31.84
2015-06-12,37.81,41.04,34.99,33.13
2015-06-13,38.09,42.06,32.72,32.86
