date,day_t2m,day_utci,night_t2m,night_utci
1988-01-01,25.77,31.65,17.18,12.59
1988-01-02,24.48,29.87,17.05,11.91
1988-01-03,23.61,30.47,17.31,12.03
1988-01-04,24.05,31.65,17.51,11.30
1988-01-05,24.20,29.82,17.90,12.33
1988-01-06,25.08,27.89,17.46,9.58
1988-01-07,24.16,30.52,16.44,9.80
1988-01-08,23.83,31.01,18.64,10.52
1988-01-09,24.30,30.71,19.37,13.16
1988-01-10,25.46,30.17,19.11,11.11
1988-01-11,25.80,29.29,20.20,17.81
1988-01-12,21.23,29.80,18.19,13.27
1988-01-13,21.78,28.38,18.46,13.18
1988-01-14,22.40,29.08,17.44,10.42
1988-01-15,22.59,30.65,17.17,11.35
1988-01-16,21.74,29.10,14.97,8.99
1988-01-17,22.58,30.62,15.17,8.64
1988-01-18,23.87,31.19,17.36,9.52
1988-01-19,24.01,31.28,17.15,9.56
1988-01-20,26.23,29.99,20.15,10.04
1988-01-21,25.97,27.33,21.11,11.74
1988-01-22,23.39,29.95,16.62,7.72
1988-01-23,23.78,29.93,16.64,7.22
1988-01-24,22.31,29.43,15.21,5.26
1988-01-25,21.62,28.34,13.84,5.14
1988-01-26,22.41,27.95,13.81,6.24
1988-01-27,23.90,26.65,16.89,8.23
1988-01-28,24.84,30.08,22.91,7.92
1988-01-29,24.05,30.28,21.64,9.82
1988-01-30,26.37,31.09,23.98,11.22
1988-01-31,25.99,31.82,22.52,11.50
1988-02-01,25.50,32.28,20.12,10.70
1988-02-02,25.42,30.69,18.31,10.09
1988-02-03,27.24,30.73,17.73,10.95
1988-02-04,28.38,33.25,21.60,11.84
1988-02-05,29.54,33.85,18.53,11.20
1988-02-06,30.03,33.44,22.28,12.75
1988-02-07,28.85,33.59,23.52,13.38
1988-02-08,28.07,31.19,21.25,13.44
1988-02-09,27.57,33.55,21.25,12.12
1988-02-10,27.74,31.49,22.72,13.77
1988-02-11,28.68,33.11,23.92,15.39
1988-02-12,27.10,33.54,23.14,15.32
1988-02-13,27.96,32.48,24.56,17.59
1988-02-14,25.79,32.49,20.58,12.71
1988-02-15,24.19,31.68,21.98,15.12
1988-02-16,25.30,32.13,20.37,12.26
1988-02-17,25.76,32.10,20.24,12.14
1988-02-18,27.10,33.31,20.37,13.39
1988-02-19,27.68,34.48,20.75,15.73
1988-02-20,30.04,33.63,24.24,16.95
1988-02-21,30.53,33.44,25.14,16.61
1988-02-22,28.71,33.15,24.28,13.75
1988-02-23,26.36,32.91,22.26,13.73
1988-02-24,26.36,31.39,20.04,12.22
1988-02-25,28.47,32.44,20.63,12.19
1988-02-26,31.13,34.85,21.85,14.86
1988-02-27,31.02,32.26,26.44,18.24
1988-02-28,28.10,31.12,23.90,16.68
