Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2000-01-01,34.4013,16.7176,30.7945,18.0088
2000-01-02,34.4806,14.7832,29.9899,17.7561
2000-01-03,33.7902,15.0839,29.7266,18.1989
2000-01-04,33.6465,15.1971,30.2575,18.2321
2000-01-05,33.4261,13.1112,30.6941,17.3986
2000-01-06,32.0842,12.5735,28.7456,16.0529
2000-01-07,32.8422,11.2436,29.6756,15.6532
2000-01-08,33.6061,10.2881,30.8984,15.3978
2000-01-09,34.5117,13.4382,31.5045,17.0073
2000-01-10,34.7060,16.0580,31.6736,17.8885
2000-01-11,32.7468,18.4365,30.5392,19.3096
2000-01-12,30.2546,15.3800,27.3997,18.1864
2000-01-13,31.0519,14.2447,28.6624,17.8279
2000-01-14,31.3669,12.8478,28.8506,16.9272
2000-01-15,27.6174,9.9525,28.3652,14.9758
2000-01-16,32.0366,9.2083,29.5110,14.5426
2000-01-17,37.1473,15.3496,32.8848,19.1643
2000-01-18,37.3947,17.5559,34.4868,20.4211
2000-01-19,34.2522,16.0496,32.9701,19.2108
2000-01-20,32.8803,15.4118,30.8355,18.6966
2000-01-21,31.3340,16.6236,27.9305,17.5501
2000-01-22,31.6313,16.2186,28.4548,17.8148
2000-01-23,32.2790,15.2031,28.2016,19.3174
2000-01-24,32.9441,14.5436,29.6950,18.5821
2000-01-25,34.6336,15.0361,31.6256,17.8371
2000-01-26,34.8050,14.8903,32.7371,17.7554
2000-01-27,33.3183,13.7005,30.9147,17.6864
2000-01-28,35.8050,13.7296,31.7479,19.7247
2000-01-29,33.8453,15.5304,31.1781,19.3324
2000-01-30,33.9646,15.9244,32.9300,18.9037
2000-01-31,31.4983,16.4366,30.7774,18.2592
2000-02-01,30.3849,18.9417,26.9948,17.4928
2000-02-02,30.6501,19.3335,27.0879,19.0662
2000-02-03,30.8824,15.5107,27.2376,19.2418
2000-02-04,30.5442,15.0683,28.5793,18.6861
2000-02-05,29.6174,18.0892,27.0395,17.6904
2000-02-06,32.0253,16.7527,26.8917,17.5530
2000-02-07,31.4203,15.0852,27.9862,18.7191
2000-02-08,30.2132,12.0454,28.2018,17.0342
2000-02-09,31.6594,11.1912,29.3430,16.9487
2000-02-10,31.7949,14.5916,29.6085,17.8231
2000-02-11,29.1372,14.8137,26.8847,16.4677
2000-02-12,30.6203,11.4255,27.2306,17.1995
2000-02-13,30.5121,10.8400,28.5873,16.2520
2000-02-14,33.8717,13.3957,30.6692,19.0655
2000-02-15,36.4476,16.5049,33.1212,20.9820
2000-02-16,32.7596,13.0159,32.1365,17.9283
2000-02-17,28.8372,12.1260,30.5635,17.0483
2000-02-18,31.9694,11.5956,30.5855,16.6507
2000-02-19,30.8158,13.8897,28.5710,18.0122
2000-02-20,29.4340,17.5609,25.9655,18.2183
2000-02-21,31.1779,17.5791,27.0045,18.3073
2000-02-22,32.4081,18.9959,28.5262,18.9222
2000-02-23,31.7834,19.0934,29.0488,18.9767
2000-02-24,34.0011,20.5252,29.8944,20.3302
2000-02-25,33.9486,19.9393,30.0158,20.0452
2000-02-26,33.2343,16.5275,31.5870,20.5127
2000-02-27,35.6404,16.1561,33.1429,19.7467
2000-02-28,36.4192,17.1960,33.9247,20.7589
2000-02-29,36.7943,15.8241,35.7061,20.4272
2000-03-01,34.7141,18.3484,34.3069,19.8642
2000-03-02,33.6411,19.5435,32.8915,19.7623
2000-03-03,32.5904,19.5070,31.2765,19.8837
2000-03-04,32.7516,19.2216,30.8365,20.4802
2000-03-05,30.6449,17.1150,29.5935,19.3152
2000-03-06,30.2267,17.0652,29.0703,19.4704
2000-03-07,28.2164,15.5639,27.2018,19.3082
2000-03-08,31.1806,15.0062,30.5642,19.2169
2000-03-09,32.5506,15.3353,31.3411,19.4370
2000-03-10,32.4643,18.1274,30.9755,19.4347
2000-03-11,32.0232,18.7960,30.8539,19.4589
2000-03-12,32.4002,20.8204,30.2638,20.4115
2000-03-13,29.9301,20.8647,28.3147,20.0384
2000-03-14,32.2675,19.1336,29.5484,20.2081
2000-03-15,32.4393,19.1725,30.4344,20.3051
2000-03-16,31.6828,18.9242,29.9402,19.8216
2000-03-17,31.1330,17.8738,31.0743,20.5627
2000-03-18,33.0288,19.6798,31.2401,20.9596
2000-03-19,34.1899,16.1674,34.0418,19.7549
2000-03-20,34.9313,15.3983,35.2624,19.2965
2000-03-21,34.1622,17.6409,34.6918,20.8567
2000-03-22,33.5719,19.4588,32.2848,19.5620
2000-03-23,35.6222,15.8149,34.8789,20.2201
2000-03-24,38.3516,15.2967,36.1164,21.1543
2000-03-25,36.7571,18.0862,38.1291,22.3802
2000-03-26,37.1466,20.7582,36.6046,22.2709
2000-03-27,36.7865,20.1974,36.9485,21.4509
2000-03-28,39.2158,20.5040,39.0393,23.2069
2000-03-29,37.5307,25.0335,34.7528,23.0623
2000-03-30,35.8142,24.8864,34.7474,23.2987
2000-03-31,36.6580,22.1051,34.4871,24.1577
2000-04-01,38.8282,21.2829,38.5597,24.0877
2000-04-02,37.7021,21.7950,36.8590,23.8934
2000-04-03,34.0273,22.9176,31.8929,24.3158
2000-04-04,33.5184,26.1457,32.4908,25.7851
2000-04-05,35.6699,25.5267,32.8952,25.8268
2000-04-06,36.1479,26.0815,33.7989,25.3192
2000-04-07,36.6243,26.7821,33.9706,26.1659
2000-04-08,35.7919,26.7656,33.4572,25.7377
2000-04-09,37.1891,26.5533,34.7342,24.7587
2000-04-10,36.6061,25.5401,33.8454,24.2245
2000-04-11,36.3161,24.7032,34.5385,24.0183
2000-04-12,35.2398,26.1938,32.0292,24.6599
2000-04-13,33.2469,24.8428,31.9516,25.8139
2000-04-14,34.3123,25.6111,31.4105,26.0427
2000-04-15,35.2417,24.4810,32.2735,25.2573
2000-04-16,35.5121,24.4090,32.6289,25.2887
2000-04-17,35.8004,23.8694,31.7284,25.2829
2000-04-18,35.3483,25.4420,33.2588,25.5736
2000-04-19,36.0909,26.0865,34.1527,25.1529
2000-04-20,36.8716,25.2550,35.5916,25.4435
2000-04-21,36.1636,24.8632,34.4840,26.2249
2000-04-22,34.7628,25.8698,31.6041,25.5581
2000-04-23,35.5210,25.3529,32.6033,25.7156
2000-04-24,35.2535,25.8256,33.0705,25.4529
2000-04-25,34.4110,26.4951,32.4552,25.5957
2000-04-26,34.6431,26.0168,32.4904,26.5610
2000-04-27,34.3801,25.1935,33.2321,25.5937
2000-04-28,35.1382,26.0739,32.7789,24.5816
2000-04-29,35.3435,25.5856,33.1235,24.6721
2000-04-30,35.3318,24.9542,34.0439,25.4583
2000-05-01,35.7794,24.9964,33.3164,24.0616
2000-05-02,35.2017,25.3887,32.9152,24.1041
2000-05-03,34.8562,25.2003,31.8815,25.8839
2000-05-04,36.5395,26.1179,32.3646,26.6117
2000-05-05,36.9685,26.8830,34.4077,26.7517
2000-05-06,35.3521,27.1589,31.9984,26.9567
2000-05-07,34.5977,25.9053,32.4473,26.2880
2000-05-08,33.9507,26.0729,31.4837,26.1985
2000-05-09,36.0117,26.4678,32.6504,26.6265
2000-05-10,34.8307,26.1367,31.2574,26.6150
2000-05-11,33.6978,26.3420,32.0946,26.8327
2000-05-12,33.3676,26.6665,31.5713,26.6303
2000-05-13,33.7141,26.9267,32.8128,26.6603
2000-05-14,33.8840,23.7561,32.3741,26.5441
2000-05-15,31.9001,23.5435,32.2279,26.5950
2000-05-16,31.1139,22.8648,31.8444,26.0919
2000-05-17,31.3795,22.4250,30.0330,25.4613
2000-05-18,31.9960,24.5116,28.3040,26.0399
2000-05-19,32.1623,26.0926,32.0624,27.1886
2000-05-20,33.0945,25.9112,31.8812,26.9115
2000-05-21,34.1897,27.9779,32.1419,26.8504
2000-05-22,34.2617,28.0311,31.7341,27.0424
2000-05-23,35.6435,28.0643,32.2568,27.1418
2000-05-24,33.4564,27.1661,32.0992,26.9721
2000-05-25,33.2937,26.8256,32.4814,27.4301
2000-05-26,33.9642,28.1065,32.3838,27.3930
2000-05-27,34.6335,24.9004,31.7319,26.0500
2000-05-28,32.9283,25.2900,31.0502,26.2644
2000-05-29,32.8116,23.7855,31.3712,26.4831
2000-05-30,33.7770,24.4100,30.8067,26.9384
2000-05-31,35.5430,25.8089,32.0517,26.1322
2000-06-01,34.9366,26.0586,30.9940,26.3734
2000-06-02,35.0394,27.5699,31.2609,26.1951
2000-06-03,35.6564,27.5815,31.9977,25.1411
2000-06-04,36.1528,28.7769,30.5609,25.2415
2000-06-05,34.0491,26.7992,31.2292,25.1392
2000-06-06,37.1564,27.5315,31.8495,25.2144
2000-06-07,33.4437,27.3820,30.2851,26.1832
2000-06-08,31.9411,25.8751,28.0362,25.3777
2000-06-09,32.2598,27.0298,28.8116,24.9843
2000-06-10,34.4393,27.0124,30.5316,26.6489
2000-06-11,33.4024,25.0490,30.7956,27.3878
2000-06-12,31.7945,23.7945,31.3097,27.1151
2000-06-13,32.0366,23.7306,30.0742,26.8360
2000-06-14,32.6035,24.0988,30.8141,27.2137
2000-06-15,32.9164,25.2463,30.9571,27.4350
2000-06-16,32.3834,25.1019,30.9024,27.3419
2000-06-17,32.6392,25.1950,30.5915,27.1615
2000-06-18,33.4626,25.7618,31.2057,26.9066
2000-06-19,33.0355,27.0785,31.1546,27.1372
2000-06-20,32.6145,27.5354,30.8521,27.6520
2000-06-21,32.2002,27.4640,30.6472,26.9484
2000-06-22,33.4501,24.7157,30.3575,26.5992
2000-06-23,32.5373,26.1040,29.2783,25.9329
2000-06-24,32.9693,24.9536,30.0966,26.1086
2000-06-25,32.9142,26.1917,28.8152,25.8551
2000-06-26,32.8239,25.2581,28.6003,26.1294
2000-06-27,31.1544,24.2153,29.0818,25.7197
2000-06-28,32.3781,23.9235,29.1440,25.0114
2000-06-29,35.5042,26.3981,29.6428,25.1070
2000-06-30,31.7118,22.9666,26.8977,24.9897
2000-07-01,28.0697,22.9037,28.3845,25.6848
2000-07-02,30.4984,23.2607,29.5269,25.2508
2000-07-03,32.3907,25.0081,27.9196,25.2058
2000-07-04,31.5611,25.1536,28.3665,24.9029
2000-07-05,32.8518,25.6891,29.4254,25.5995
2000-07-06,31.7806,24.7925,28.9190,25.7209
2000-07-07,33.0304,24.6780,29.4968,25.9621
2000-07-08,29.9733,22.4466,29.2787,25.2552
2000-07-09,26.8835,22.2597,27.5350,25.5208
2000-07-10,26.5848,22.3646,27.1862,25.3484
2000-07-11,26.3623,23.2761,26.8171,25.6355
2000-07-12,26.4758,23.2346,27.6172,25.7176
2000-07-13,28.2851,22.3012,27.9394,25.8777
2000-07-14,27.8128,22.0479,28.4708,25.7747
2000-07-15,25.7386,22.6436,27.8663,25.9110
2000-07-16,28.7007,22.6661,28.1819,25.9225
2000-07-17,29.1466,22.2396,28.7270,25.5780
2000-07-18,30.3646,22.5502,27.8009,25.5247
2000-07-19,30.7886,22.3513,28.3473,25.9061
2000-07-20,30.6285,22.2553,28.5926,25.2151
2000-07-21,30.3178,22.8484,29.4492,25.2302
2000-07-22,31.6198,22.8272,29.9916,25.5477
2000-07-23,32.2400,23.8445,29.9340,25.2667
2000-07-24,32.2434,24.9586,28.9060,25.3152
2000-07-25,33.2052,24.8387,30.3087,25.4838
2000-07-26,32.8388,24.9632,29.9231,24.9795
2000-07-27,31.5250,24.6487,30.0079,25.2857
2000-07-28,31.5007,25.3861,30.3188,25.9789
2000-07-29,33.4843,25.6021,30.2302,25.6662
2000-07-30,32.3008,25.0098,30.5039,25.5691
2000-07-31,32.3887,24.7595,29.7905,25.5165
2000-08-01,31.4880,24.5763,29.1797,25.8168
2000-08-02,31.8272,24.9495,29.7180,25.6561
2000-08-03,31.9387,25.7037,30.5030,25.5116
2000-08-04,35.9836,26.9055,30.8130,24.9263
2000-08-05,34.7340,26.1721,30.4441,25.1681
2000-08-06,33.5742,26.5330,30.3167,25.8365
2000-08-07,32.5070,25.6675,30.4124,25.3467
2000-08-08,35.0484,26.2076,30.1978,25.6391
2000-08-09,31.2850,24.3954,28.1408,25.7492
2000-08-10,28.2091,22.9459,26.6218,24.9669
2000-08-11,27.8713,22.3903,26.8225,25.3712
2000-08-12,30.7255,23.0524,28.7738,25.4091
2000-08-13,32.2604,25.3410,28.4100,25.3083
2000-08-14,33.6087,25.0423,29.7134,25.2426
2000-08-15,33.3941,23.7552,29.0362,25.4711
2000-08-16,32.6320,23.8209,29.6847,25.4546
2000-08-17,30.8687,24.3185,29.0459,25.8881
2000-08-18,31.3123,23.2699,29.1761,26.4061
2000-08-19,31.8911,23.6084,29.5288,26.2343
2000-08-20,28.0683,23.3839,27.5359,25.8072
2000-08-21,29.4872,23.4374,27.9687,25.7154
2000-08-22,30.7118,26.5896,27.8389,25.0868
2000-08-23,34.8326,25.8685,30.5180,25.8098
2000-08-24,33.1882,25.3660,28.5086,25.6819
2000-08-25,33.8724,21.7232,29.7447,25.6623
2000-08-26,29.5789,22.3597,28.9087,25.7194
2000-08-27,29.8588,23.2754,27.4366,25.3828
2000-08-28,29.6843,23.6900,28.3894,25.0929
2000-08-29,27.4897,23.5133,27.2631,24.9822
2000-08-30,30.5860,22.6652,28.3360,25.4484
2000-08-31,29.2619,21.0403,28.2847,24.7255
2000-09-01,28.9686,21.8776,28.2696,25.1455
2000-09-02,30.6980,23.4789,28.2213,25.2420
2000-09-03,31.2045,23.5063,28.5085,25.2481
2000-09-04,31.8055,24.0495,28.9540,25.2458
2000-09-05,31.2982,24.2133,28.2441,25.0843
2000-09-06,30.5822,25.4489,27.5682,24.8448
2000-09-07,30.5423,25.3517,29.2053,24.7589
2000-09-08,34.5652,26.2230,29.9903,24.7228
2000-09-09,32.0801,24.4980,29.2193,25.3110
2000-09-10,32.1368,24.9070,29.5005,24.9644
2000-09-11,32.1676,25.5919,29.9643,24.7304
2000-09-12,34.5654,24.9272,30.7846,23.3783
2000-09-13,35.4598,25.7281,31.1510,24.0448
2000-09-14,34.0997,26.1555,31.4951,24.5681
2000-09-15,35.1881,25.9246,30.3417,25.0653
2000-09-16,32.9153,25.1663,30.1642,24.3462
2000-09-17,34.4915,24.4406,30.6076,24.1969
2000-09-18,32.4256,24.0498,29.4084,23.9800
2000-09-19,35.1361,24.8462,30.5730,23.6847
2000-09-20,35.8836,25.9853,31.1745,23.9574
2000-09-21,36.4857,26.5553,31.5038,25.9798
2000-09-22,37.4687,27.2541,32.5162,25.6075
2000-09-23,38.4864,29.7217,32.6190,26.0392
2000-09-24,39.2155,29.4308,32.8773,25.8654
2000-09-25,38.9299,27.9768,31.6578,24.5539
2000-09-26,38.5217,28.4373,31.6035,25.9575
2000-09-27,39.6283,27.4006,32.1666,25.5003
2000-09-28,37.8023,24.8643,31.6799,25.2410
2000-09-29,38.0408,25.5533,31.4184,25.1624
2000-09-30,36.8336,27.9376,31.9145,25.7739
2000-10-01,38.0970,24.4753,32.2099,24.9554
2000-10-02,38.2974,26.6161,31.7961,24.8549
2000-10-03,38.9644,28.9004,32.8666,25.2784
2000-10-04,38.0699,27.2864,32.2328,25.3659
2000-10-05,38.4439,27.7163,32.3257,26.2980
2000-10-06,37.7646,27.1258,31.6601,25.9242
2000-10-07,37.7346,27.0546,31.3332,25.0185
2000-10-08,37.6792,26.8250,30.8367,24.6912
2000-10-09,36.9205,26.6582,29.6809,24.6086
2000-10-10,37.9091,27.9159,31.3498,24.6515
2000-10-11,36.9315,25.9499,30.8708,24.3926
2000-10-12,34.3998,26.8015,29.5987,24.1924
2000-10-13,36.4573,27.1813,30.6281,24.8001
2000-10-14,37.4376,27.5965,31.6884,24.4770
2000-10-15,37.4737,26.8495,32.5841,24.8407
2000-10-16,37.1814,24.3894,34.1221,21.7495
2000-10-17,37.6013,22.9193,34.3889,20.6634
2000-10-18,37.2160,22.3347,33.9653,20.3883
2000-10-19,36.8855,27.0691,32.3166,23.7381
2000-10-20,37.5414,27.4803,31.3730,24.4937
2000-10-21,38.1995,29.2572,32.3943,25.0855
2000-10-22,37.6082,28.3321,32.0611,24.9778
2000-10-23,36.6621,27.5761,31.8123,24.3987
2000-10-24,37.1046,25.5833,32.0154,24.3700
2000-10-25,36.2792,24.7138,32.7409,22.4882
2000-10-26,36.6843,24.2701,33.4090,21.5978
2000-10-27,37.6507,24.2590,34.0792,21.5150
2000-10-28,37.2133,25.1321,34.4069,21.9220
2000-10-29,36.6528,24.7881,32.5849,21.1499
2000-10-30,36.1619,23.7550,32.7721,21.1353
2000-10-31,36.7941,21.0802,34.1509,20.7556
2000-11-01,37.5715,20.3097,33.8442,21.0210
2000-11-02,36.2378,19.4901,33.9395,22.4066
2000-11-03,37.3600,20.8441,33.3834,22.4372
2000-11-04,35.5508,25.8856,32.7498,23.1830
2000-11-05,36.8592,26.8155,33.0732,23.3657
2000-11-06,37.4272,23.6834,34.5054,22.4397
2000-11-07,38.0930,23.4378,33.0716,21.2723
2000-11-08,37.8920,25.3357,33.3237,22.2199
2000-11-09,37.6035,22.0207,33.4173,20.8551
2000-11-10,36.9460,19.2717,33.6652,19.7390
2000-11-11,35.5755,17.3130,33.3402,19.6942
2000-11-12,35.8761,18.7725,32.4686,19.6664
2000-11-13,37.0256,21.2717,33.8078,20.2926
2000-11-14,36.5513,20.0906,33.0504,20.2911
2000-11-15,35.7851,19.6873,32.8433,20.2834
2000-11-16,35.9879,19.3740,32.5138,19.4291
2000-11-17,34.9281,16.9818,32.3915,17.6597
2000-11-18,35.0154,16.2829,32.5569,17.3892
2000-11-19,34.7473,19.8178,31.9492,18.2361
2000-11-20,34.6309,18.5707,31.2599,18.0341
2000-11-21,33.9797,18.5092,31.7796,17.8313
2000-11-22,35.7835,19.2204,33.0993,18.9598
2000-11-23,36.9337,18.5939,34.2832,19.1538
2000-11-24,35.5294,17.9363,33.4036,19.8120
2000-11-25,35.3371,17.3364,32.8678,19.9064
2000-11-26,33.5276,16.8634,33.1543,18.5615
2000-11-27,32.9307,16.9168,31.8692,19.6138
2000-11-28,31.3933,15.2597,30.9850,18.1263
2000-11-29,33.8039,15.3713,30.8353,18.0458
2000-11-30,34.0665,15.7068,31.6523,18.2872
2000-12-01,33.8478,14.9929,31.2637,19.1466
2000-12-02,33.8948,14.3738,31.2679,20.6904
2000-12-03,33.7488,15.5338,31.6966,19.0011
2000-12-04,35.8598,16.0633,33.3443,16.8441
2000-12-05,33.9237,14.5225,32.9174,15.7491
2000-12-06,34.5905,13.7095,32.0310,15.3353
2000-12-07,34.7315,13.2381,32.7492,15.4380
2000-12-08,35.0061,12.5847,32.6886,15.0301
2000-12-09,34.5152,12.4503,32.6247,15.0125
2000-12-10,32.6631,14.4767,30.5556,15.9507
2000-12-11,34.4709,14.1224,32.4780,14.8903
2000-12-12,33.0573,14.4975,32.0711,16.2902
2000-12-13,34.2817,14.4566,32.2063,15.8392
2000-12-14,34.4831,14.1587,32.2724,15.2263
2000-12-15,34.3643,14.4176,31.3660,15.7018
2000-12-16,33.0504,14.4610,32.3872,15.2113
2000-12-17,33.6732,14.6886,31.4373,15.2768
2000-12-18,33.5745,13.6994,31.4684,16.1557
2000-12-19,33.5131,13.4865,30.2994,15.2266
2000-12-20,34.5588,12.7382,31.0468,15.3310
2000-12-21,35.2369,12.3742,32.4389,15.9269
2000-12-22,35.2131,13.9957,33.0886,15.7606
2000-12-23,34.9634,14.1683,32.9150,15.9497
2000-12-24,34.6404,13.2724,32.8254,15.7352
2000-12-25,32.9299,13.8583,31.1052,15.0563
2000-12-26,34.0596,12.8240,32.2898,14.9078
2000-12-27,34.0915,13.1123,31.6849,15.3144
2000-12-28,34.7381,12.6631,32.2577,14.7079
2000-12-29,33.8064,12.0729,30.8964,15.9971
2000-12-30,32.0687,14.1881,28.0268,20.3344
2000-12-31,24.8702,13.0509,21.6108,16.1514
2001-01-01,27.9951,9.6487,24.9371,15.7618
2001-01-02,29.9636,9.4524,25.6523,15.7599
2001-01-03,31.5422,12.1429,27.4471,16.0839
2001-01-04,31.9324,11.9886,29.4247,17.2683
2001-01-05,33.5520,13.3704,30.2068,17.2516
2001-01-06,33.8318,16.1000,30.5115,18.0614
2001-01-07,30.8096,14.3840,27.6601,16.9694
2001-01-08,29.2692,10.9408,27.5527,13.9403
2001-01-09,30.9266,10.6751,26.6858,14.0848
2001-01-10,31.6047,16.1548,28.1280,16.0007
2001-01-11,31.9471,17.3212,27.5645,17.0622
2001-01-12,31.7557,12.9003,28.4930,18.1556
2001-01-13,31.8223,12.0638,29.8695,17.9634
2001-01-14,33.2392,15.7122,30.6421,17.7221
2001-01-15,32.2725,17.1998,29.5606,17.9209
2001-01-16,32.8304,15.7160,29.4128,17.6162
2001-01-17,35.3357,17.3622,32.1856,19.3445
2001-01-18,34.1143,18.5309,32.4321,21.2270
2001-01-19,35.7061,17.9189,31.4546,20.2569
2001-01-20,36.0693,17.6641,33.1252,19.8338
2001-01-21,32.4737,15.9164,31.1322,19.7425
2001-01-22,29.4017,11.9894,28.7344,17.0628
2001-01-23,30.3956,10.8969,28.9066,17.1404
2001-01-24,32.8049,12.2349,30.4138,16.1574
2001-01-25,32.7146,12.8951,31.4204,16.1641
2001-01-26,34.5216,13.2099,32.1139,16.1712
2001-01-27,32.6858,13.2247,31.8655,15.9303
2001-01-28,33.0298,16.6469,31.0228,17.4064
2001-01-29,34.1238,16.8876,32.1517,17.4667
2001-01-30,32.5014,15.2819,29.9592,17.3344
2001-01-31,31.6683,13.5714,30.4243,19.0403
2001-02-01,28.4213,13.5807,29.3631,19.3474
2001-02-02,33.1503,16.1545,31.5693,18.8074
2001-02-03,31.5450,14.9596,31.1131,17.4541
2001-02-04,31.1850,12.3127,30.9243,15.0116
2001-02-05,30.1375,11.6560,29.1904,15.0320
2001-02-06,29.2571,10.6725,29.3907,13.9314
2001-02-07,32.3772,10.2630,31.5910,13.9002
2001-02-08,36.0996,12.2971,34.1287,15.4060
2001-02-09,32.8905,12.1089,33.4424,14.3097
2001-02-10,31.5910,11.7242,31.9040,14.3691
2001-02-11,31.3654,13.6577,29.7669,15.3322
2001-02-12,32.5702,14.5158,31.1728,16.2003
2001-02-13,32.6725,17.1079,31.5152,16.9240
2001-02-14,31.0546,15.7390,28.6116,17.5584
2001-02-15,30.8631,12.1962,29.3893,17.2454
2001-02-16,31.4413,12.2153,29.6435,16.2343
2001-02-17,32.0990,15.9456,29.5875,17.4343
2001-02-18,32.8326,15.1344,31.1775,16.0937
2001-02-19,33.0190,15.5675,31.7267,16.1072
2001-02-20,32.9796,17.2972,31.8747,18.4315
2001-02-21,33.4749,15.8199,32.7384,18.3128
2001-02-22,32.8478,15.3214,32.2738,17.4252
2001-02-23,32.7015,15.3053,32.4866,17.1222
2001-02-24,32.6738,16.6428,32.8829,17.3896
2001-02-25,30.3553,18.7161,28.5761,18.8097
2001-02-26,33.5666,19.8678,29.2894,19.2376
2001-02-27,32.7194,18.7925,30.2458,19.0543
2001-02-28,32.6475,17.6348,30.9052,18.5798
2001-03-01,32.6361,17.5739,32.6864,19.2121
2001-03-02,33.9999,18.2076,32.6386,18.7996
2001-03-03,33.3403,20.8119,31.2050,19.9112
2001-03-04,32.5584,21.6628,29.5752,19.9822
2001-03-05,34.1878,19.8503,31.3505,19.5943
2001-03-06,33.8751,19.7997,32.0865,17.9781
2001-03-07,32.6003,18.8702,30.5707,18.4205
2001-03-08,32.5058,18.8251,32.2606,18.8067
2001-03-09,32.9746,19.8091,30.3286,19.1173
2001-03-10,30.8802,20.1480,28.8371,20.8637
2001-03-11,32.1240,20.0594,29.1144,21.2856
2001-03-12,31.6100,20.7637,29.9796,21.1441
2001-03-13,32.6382,20.4273,29.8623,20.0457
2001-03-14,32.6458,20.3839,30.5490,19.5541
2001-03-15,34.5094,21.2325,32.4073,21.3587
2001-03-16,34.5331,22.1325,31.8875,20.5241
2001-03-17,34.3257,21.0484,32.6826,20.9515
2001-03-18,34.9181,22.2372,33.6267,21.3650
2001-03-19,35.4719,22.7544,32.8644,22.7937
2001-03-20,34.6143,23.2377,31.4154,23.2533
2001-03-21,34.3752,22.3768,30.7564,22.5593
2001-03-22,33.7284,21.6482,30.8253,22.0690
2001-03-23,34.4856,21.7641,30.6436,22.0342
2001-03-24,33.6959,22.4161,31.2301,22.2083
2001-03-25,34.9131,21.7003,32.1331,21.7165
2001-03-26,34.4139,20.9377,33.2801,21.6479
2001-03-27,34.8868,22.1132,32.3141,22.6551
2001-03-28,32.7957,21.7020,30.8177,22.6535
2001-03-29,31.3318,19.6443,30.2606,20.1231
2001-03-30,31.6457,18.7915,31.2301,20.1369
2001-03-31,33.8824,18.5657,32.7538,20.9812
2001-04-01,34.6589,18.4180,34.3479,20.7516
2001-04-02,35.9829,19.8672,36.2057,22.0640
2001-04-03,34.7171,22.0852,32.7556,21.7685
2001-04-04,34.3954,23.9750,33.4120,22.1495
2001-04-05,35.2852,24.1375,34.3074,22.4430
2001-04-06,37.6295,23.8900,37.3252,23.1103
2001-04-07,38.7585,22.1125,38.1421,23.7829
2001-04-08,38.1564,21.8694,37.7813,24.8166
2001-04-09,36.8396,22.9247,33.2019,23.7475
2001-04-10,37.0165,23.1636,36.5407,23.6456
2001-04-11,36.4223,23.3862,35.1961,24.0428
2001-04-12,37.6335,23.6512,36.4382,24.4533
2001-04-13,35.3926,25.7708,33.7251,24.4009
2001-04-14,35.4354,24.4888,33.1043,24.9766
2001-04-15,35.5869,24.5164,32.4597,24.6165
2001-04-16,34.2141,22.9333,32.9330,24.9385
2001-04-17,34.3171,24.2336,31.9598,24.7799
2001-04-18,35.3959,24.4495,31.8377,24.7175
2001-04-19,34.5641,24.5170,32.5023,24.8608
2001-04-20,35.2541,24.3786,33.6083,24.5678
2001-04-21,37.3237,24.4914,35.6393,23.8898
2001-04-22,37.6760,24.4178,37.4306,24.5285
2001-04-23,37.5140,25.4918,36.6811,24.4873
2001-04-24,36.6303,26.9124,33.9490,24.8797
2001-04-25,36.2838,26.8445,32.9017,26.6422
2001-04-26,35.8109,26.3482,32.3732,26.0395
2001-04-27,36.9511,24.4757,34.7351,25.8592
2001-04-28,36.9467,24.8112,35.4190,25.6442
2001-04-29,36.6962,24.9404,34.4008,24.5759
2001-04-30,36.1265,25.4537,33.1494,25.7084
2001-05-01,37.5422,26.1136,34.9916,26.2066
2001-05-02,36.7254,27.6983,33.4134,27.2029
2001-05-03,34.8288,26.6720,32.4676,26.0396
2001-05-04,34.5483,26.5856,32.6210,26.2923
2001-05-05,34.6281,26.9120,32.6479,26.1735
2001-05-06,34.2243,26.7767,32.4478,26.6181
2001-05-07,34.8739,26.3614,31.5609,27.1866
2001-05-08,34.5833,26.7589,31.7193,26.9467
2001-05-09,34.9689,26.5871,32.8671,27.0458
2001-05-10,35.2356,27.1619,32.9893,27.8174
2001-05-11,35.5142,26.4548,33.3081,27.2279
2001-05-12,35.7332,26.9304,33.2571,27.7610
2001-05-13,34.3908,26.6415,32.7328,27.9096
2001-05-14,34.4648,27.3108,33.4024,27.8626
2001-05-15,33.0647,26.8966,32.2745,27.2575
2001-05-16,33.9728,26.5650,32.4139,27.5699
2001-05-17,33.4879,26.9759,31.8629,26.8906
2001-05-18,33.6562,27.2274,32.3237,26.7869
2001-05-19,35.3852,27.6280,32.5069,27.3110
2001-05-20,37.1613,27.8016,33.2134,26.8135
2001-05-21,36.7360,27.5580,33.2207,27.1938
2001-05-22,38.5070,28.7849,33.0549,27.0860
2001-05-23,38.4906,25.5536,34.8899,27.4030
2001-05-24,34.0727,23.9575,34.2079,27.6026
2001-05-25,32.5347,23.9301,31.9707,26.9447
2001-05-26,31.9894,23.5070,31.9223,27.1566
2001-05-27,32.6071,21.8722,32.3045,26.8737
2001-05-28,31.4091,21.8032,30.7154,26.1475
2001-05-29,31.7553,22.8968,30.6380,26.2554
2001-05-30,32.1922,25.0064,31.5529,26.3938
