Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2004-09-21,38.9950,26.7771,31.4601,26.2826
2004-09-22,38.2877,27.1163,31.5626,26.4206
2004-09-23,37.9090,26.6232,31.9942,26.4765
2004-09-24,38.8708,26.3228,32.0085,25.9981
2004-09-25,38.0781,27.0201,31.9079,26.2366
2004-09-26,39.8802,26.5893,32.1107,26.1227
2004-09-27,40.5305,26.2688,31.3821,25.7805
2004-09-28,39.5813,26.3267,30.6806,25.6518
2004-09-29,38.6421,27.0605,31.3304,25.8529
2004-09-30,39.3531,27.1711,32.2312,26.0734
2004-10-01,40.7667,26.4399,32.3261,25.7574
2004-10-02,37.6290,26.1385,32.8819,25.8188
2004-10-03,36.0515,23.8848,30.3696,25.3049
2004-10-04,31.8055,23.7805,27.6339,24.7413
2004-10-05,31.3581,24.0122,27.3866,24.4450
2004-10-06,29.6319,21.7762,26.8272,25.1090
2004-10-07,29.3813,21.6702,27.1678,24.7954
2004-10-08,34.6209,21.6579,30.1439,24.1877
2004-10-09,38.1303,24.2773,31.5305,24.4219
2004-10-10,38.1953,24.1633,32.1799,24.4838
2004-10-11,38.5945,24.9425,31.6341,25.0937
2004-10-12,37.8530,23.9958,31.6778,25.0375
2004-10-13,37.7173,24.4272,31.3591,24.7418
2004-10-14,37.9353,22.4013,29.2798,24.0233
2004-10-15,32.6904,22.0477,29.6659,23.4085
2004-10-16,35.3795,19.1393,30.4998,22.8139
2004-10-17,34.5002,18.0468,30.4007,22.0289
2004-10-18,34.2906,17.9310,30.2990,21.6796
2004-10-19,35.6065,19.8782,30.6629,21.8181
2004-10-20,36.4742,19.6781,31.3408,22.4054
2004-10-21,35.6326,20.0420,31.4691,22.2585
2004-10-22,35.2139,19.7627,31.4550,22.0351
2004-10-23,34.7938,19.0738,31.1477,21.7141
2004-10-24,34.8619,19.1808,31.5974,21.5445
2004-10-25,35.2323,19.2253,31.1008,21.6852
2004-10-26,35.3994,19.3398,31.1400,21.9819
2004-10-27,36.5361,20.3306,31.0283,22.4345
2004-10-28,36.5004,19.9932,31.2821,22.4240
2004-10-29,36.0475,20.0292,30.9712,22.5755
2004-10-30,33.4764,20.0476,29.2547,22.9321
2004-10-31,33.0096,15.3832,30.5500,19.6069
2004-11-01,32.0453,13.9864,30.2278,18.8112
2004-11-02,31.2029,13.8076,29.4026,18.3145
2004-11-03,33.2194,12.5819,29.8701,18.1353
2004-11-04,33.2134,12.0752,29.5164,17.9832
2004-11-05,33.4083,14.0846,29.2951,18.0847
2004-11-06,33.9094,14.8643,29.9287,18.4890
2004-11-07,34.2606,14.7440,30.2235,18.8638
2004-11-08,34.7985,14.4136,30.7297,18.7324
2004-11-09,35.3371,14.1410,30.6787,19.4010
2004-11-10,35.0766,16.4865,30.3183,19.9066
2004-11-11,35.1551,15.5400,29.8987,18.6373
2004-11-12,34.7577,15.0384,30.0924,18.6172
2004-11-13,33.9339,14.6997,30.4442,17.9238
2004-11-14,33.2247,10.1720,30.7237,16.7079
2004-11-15,34.1249,10.9792,31.0737,16.2301
2004-11-16,33.6421,11.3734,30.4729,16.2761
2004-11-17,33.6293,11.1075,29.5620,16.2031
2004-11-18,34.3571,13.0950,29.4767,17.1597
2004-11-19,34.3674,13.3207,29.7668,17.0802
2004-11-20,34.7989,14.7317,29.8465,17.2956
2004-11-21,34.6006,14.5241,29.7612,17.8493
2004-11-22,34.0867,14.9355,29.5203,18.6776
2004-11-23,34.2859,16.8322,29.7011,19.3894
2004-11-24,34.1254,16.6278,29.7474,19.5594
2004-11-25,32.9555,16.3726,28.4215,19.2946
2004-11-26,33.1349,15.0178,28.7242,18.0687
2004-11-27,33.4642,13.6038,29.1679,17.6775
2004-11-28,33.1160,13.2887,29.1383,17.5630
2004-11-29,32.3236,13.1293,29.0930,16.8626
2004-11-30,32.7473,12.7616,28.6887,16.5982
2004-12-01,32.1671,13.5254,28.1919,16.8001
2004-12-02,31.8054,12.0411,28.7815,17.3720
2004-12-03,29.7996,11.6937,28.2320,16.2168
2004-12-04,30.9567,11.5457,27.7527,15.7242
2004-12-05,32.0667,11.7816,27.5724,15.5316
2004-12-06,32.7016,12.8518,28.2278,14.9781
2004-12-07,32.4349,14.1958,27.9386,17.6028
2004-12-08,31.6884,14.5494,27.7971,17.7119
2004-12-09,31.4160,14.1347,27.7838,18.2842
2004-12-10,31.1884,16.1144,27.3828,18.7547
2004-12-11,30.9872,18.1298,27.1540,18.7706
2004-12-12,31.4394,17.0517,27.9530,18.4344
2004-12-13,30.5226,16.8342,27.5775,18.4525
2004-12-14,32.1398,13.3609,27.7144,16.9748
2004-12-15,32.1817,10.9351,28.3112,15.8343
2004-12-16,31.7029,11.0332,27.6626,15.4146
2004-12-17,32.3564,10.9047,27.6030,15.6159
2004-12-18,33.0196,13.1028,27.3584,16.5055
2004-12-19,31.4734,16.8861,26.1996,18.1719
2004-12-20,32.2261,18.3179,27.4705,19.0853
2004-12-21,31.1378,16.9194,28.4035,19.2589
2004-12-22,33.3110,14.9467,29.0800,17.9919
2004-12-23,33.8893,14.9998,26.8585,17.8997
2004-12-24,33.4209,16.3571,26.5617,18.4674
2004-12-25,27.2867,13.4740,24.5157,16.5368
2004-12-26,28.4578,7.6866,25.0384,13.0710
2004-12-27,25.9020,4.9232,22.8805,10.9780
2004-12-28,24.9270,4.4917,22.6453,10.8038
2004-12-29,26.9833,5.3917,23.7159,11.7244
2004-12-30,27.9351,6.6761,23.7208,11.5628
2004-12-31,29.7459,7.4295,25.3200,12.2474
2005-01-01,31.5981,10.7734,27.2548,14.4364
2005-01-02,32.8859,11.5338,27.8822,14.5584
2005-01-03,33.0626,11.3512,28.0567,16.2687
2005-01-04,30.3069,12.8504,26.8539,16.4161
2005-01-05,30.0183,8.1004,26.7655,14.2404
2005-01-06,28.0909,6.1491,25.7996,12.9840
2005-01-07,27.8853,7.1721,25.9258,12.8706
2005-01-08,28.1963,7.9605,25.7485,12.2861
2005-01-09,28.2054,6.0033,25.0282,11.9104
2005-01-10,31.8322,8.9830,26.9740,13.0761
2005-01-11,24.6884,14.3444,21.1766,15.9481
2005-01-12,27.2038,9.4653,23.5410,13.1434
2005-01-13,26.4583,7.1566,23.8756,12.6296
2005-01-14,27.0733,6.9265,24.1973,12.2990
2005-01-15,30.1649,6.6261,25.3827,12.0120
2005-01-16,30.5079,9.3693,26.4788,13.3819
2005-01-17,32.5371,9.4567,26.8503,13.4353
2005-01-18,31.6472,13.4229,25.3374,16.6614
2005-01-19,29.9758,9.0146,25.0975,13.7814
2005-01-20,27.1199,7.0267,23.5783,11.3763
2005-01-21,26.0075,5.1678,23.3980,10.9084
2005-01-22,26.7176,4.8605,23.7549,11.5611
2005-01-23,30.6806,8.1096,23.7645,12.7388
2005-01-24,30.9344,10.1519,24.1468,13.2517
2005-01-25,26.9941,9.6414,23.6954,13.2854
2005-01-26,27.8402,9.2710,24.8299,13.6042
2005-01-27,31.7770,9.6762,25.5047,13.3564
2005-01-28,29.8401,15.5473,23.1624,16.0512
2005-01-29,28.5948,13.1004,24.1489,16.4161
2005-01-30,27.7396,11.9862,25.6705,16.5771
2005-01-31,29.3993,11.3487,27.3519,16.2167
2005-02-01,24.0257,10.8934,22.5741,15.9610
2005-02-02,26.1580,6.0369,24.1284,12.4213
2005-02-03,25.3988,5.9340,23.2948,11.9421
2005-02-04,27.9314,5.7964,25.1298,11.4307
2005-02-05,31.3378,5.6870,27.0945,11.4301
2005-02-06,33.2752,10.8340,28.3711,14.9760
2005-02-07,35.7760,15.1892,29.3688,17.8835
2005-02-08,35.1269,14.1688,29.1141,18.1280
2005-02-09,33.8462,14.2106,29.8784,17.6230
2005-02-10,32.7225,12.4215,29.4969,17.0746
2005-02-11,33.0626,12.0538,30.4228,17.1235
2005-02-12,35.3761,12.4305,32.6053,18.0852
2005-02-13,35.7519,13.4266,34.0707,18.6864
2005-02-14,32.8657,13.6018,32.2600,18.6210
2005-02-15,35.2252,15.2574,32.2379,19.3190
2005-02-16,36.8541,18.7513,32.8362,22.1021
2005-02-17,38.4801,19.8568,32.8390,21.4991
2005-02-18,38.3825,20.9684,32.5950,23.9615
2005-02-19,39.4023,23.4471,31.9027,23.9630
2005-02-20,39.1564,22.5991,33.5245,22.8472
2005-02-21,38.6177,18.2665,33.7466,20.6416
2005-02-22,33.5156,15.6291,30.4375,18.9123
2005-02-23,35.6614,15.5226,31.2655,18.5523
2005-02-24,32.9868,11.1166,28.8226,17.1875
2005-02-25,32.2956,10.8371,29.4820,16.8935
2005-02-26,33.8575,13.5355,31.0834,18.2445
2005-02-27,33.9090,12.7984,31.0197,17.8208
2005-02-28,34.3921,12.5134,31.9103,18.4759
2005-03-01,36.4724,15.0221,33.6765,21.1080
2005-03-02,38.3127,19.4670,35.2098,21.9920
2005-03-03,39.0905,19.0473,35.0552,22.6879
2005-03-04,40.1984,19.9280,35.1463,23.4659
2005-03-05,41.0533,22.2392,35.2143,23.4372
2005-03-06,38.9887,20.4564,35.3001,23.3812
2005-03-07,39.9489,19.9273,35.1443,24.3474
2005-03-08,39.5888,19.4046,33.4401,23.0237
2005-03-09,37.9610,18.8052,32.7998,22.4516
2005-03-10,38.8997,21.9639,33.3319,24.0676
2005-03-11,37.0276,18.7786,30.1595,22.1444
2005-03-12,35.4350,17.7195,26.6194,20.1906
2005-03-13,36.7532,16.8141,30.7050,20.4395
2005-03-14,35.9249,15.0294,32.0136,19.3050
2005-03-15,36.3304,14.4195,32.2752,19.6547
2005-03-16,35.1580,22.3562,31.2292,23.5826
2005-03-17,36.5151,23.8658,30.8206,23.5815
2005-03-18,38.0851,23.9803,32.5603,23.7511
2005-03-19,38.3091,21.8790,33.4297,24.0374
2005-03-20,39.4326,20.2945,35.4878,25.1869
2005-03-21,41.0941,19.9650,36.4969,24.6837
2005-03-22,40.3190,22.2612,35.0651,24.7552
2005-03-23,39.1154,21.1149,31.5469,22.0513
2005-03-24,34.2833,20.2225,27.6679,21.6073
2005-03-25,35.5916,20.5571,29.7719,21.6802
2005-03-26,35.3865,20.0916,32.3138,23.4098
2005-03-27,36.2427,21.0435,33.6484,25.3905
2005-03-28,35.6750,20.7567,32.6441,25.3471
2005-03-29,37.9606,22.4798,32.2129,25.6614
2005-03-30,36.1414,23.1853,31.9874,23.9043
2005-03-31,35.3707,24.0128,31.0428,23.7419
2005-04-01,39.6737,22.6069,33.1450,23.8146
2005-04-02,38.9971,21.2871,33.6621,22.7431
2005-04-03,38.0725,22.4657,33.9425,23.1200
2005-04-04,39.6431,22.0839,33.8451,22.6797
2005-04-05,38.0451,23.3373,33.0644,23.9560
2005-04-06,36.8000,22.2990,33.2961,25.7542
2005-04-07,36.7321,21.8109,33.1120,25.5538
2005-04-08,37.1295,22.3858,33.2229,25.9667
2005-04-09,37.7923,24.6060,33.3943,26.1846
2005-04-10,39.2633,25.8975,34.2955,25.8046
2005-04-11,40.9787,24.3881,35.2220,26.0342
2005-04-12,38.6743,20.1192,34.4380,23.7874
2005-04-13,39.9353,21.5535,34.8592,23.7420
2005-04-14,40.7493,25.0749,35.6714,26.7041
2005-04-15,41.0340,24.8108,35.8537,27.4602
2005-04-16,42.4511,26.2546,36.2044,27.8935
2005-04-17,43.0477,27.8197,35.9163,27.2538
2005-04-18,41.4277,28.0212,34.9023,27.1649
2005-04-19,42.2520,27.1345,35.6986,26.4821
2005-04-20,41.5535,24.5943,36.2725,24.8694
2005-04-21,39.9411,24.3286,35.8430,25.3099
2005-04-22,41.1898,26.3331,36.2696,27.1139
2005-04-23,40.2694,27.1415,35.7801,27.4165
2005-04-24,41.7947,24.7920,35.2592,27.1635
2005-04-25,42.1697,27.4799,36.0429,26.6882
2005-04-26,40.8505,27.3880,35.9272,26.9851
2005-04-27,40.8921,24.9123,37.6134,26.9429
2005-04-28,42.2229,25.0015,35.7069,27.2524
2005-04-29,39.7931,24.6294,35.5319,24.8571
2005-04-30,40.5569,25.2663,34.9937,22.9622
2005-05-01,39.1236,26.5301,32.9785,23.6630
2005-05-02,39.5673,24.8500,30.6199,23.5216
2005-05-03,39.8925,25.5847,32.5528,23.8687
2005-05-04,40.5170,27.2733,33.9649,24.5724
2005-05-05,39.9818,21.9722,33.4428,23.2945
2005-05-06,39.4685,25.6973,32.6869,24.0732
2005-05-07,39.3010,24.9021,33.1138,23.9953
2005-05-08,41.2095,24.9583,33.1207,25.0507
2005-05-09,42.4670,28.4254,35.7289,26.5476
2005-05-10,42.7880,29.3688,36.0996,28.7575
2005-05-11,43.7563,29.0470,36.9532,28.7506
2005-05-12,42.4230,27.9551,35.3824,27.6306
2005-05-13,42.9442,27.8789,36.7500,27.2340
2005-05-14,41.4157,28.0738,37.0467,27.3228
2005-05-15,44.3289,28.0755,38.3758,28.5234
2005-05-16,42.3514,28.4070,36.4810,28.8114
2005-05-17,42.3054,27.1902,35.0118,27.2406
2005-05-18,41.7361,28.2045,35.4992,28.5040
2005-05-19,41.9818,26.5165,36.3730,25.6077
2005-05-20,42.0188,26.9017,35.5387,26.1010
2005-05-21,41.0209,27.3731,36.6682,28.3757
2005-05-22,43.2189,28.4343,36.3631,28.9997
2005-05-23,41.8871,29.4970,35.7020,29.2825
2005-05-24,42.6176,30.5737,36.0321,29.4968
2005-05-25,44.8983,29.8725,38.4243,29.3755
2005-05-26,43.9681,29.3565,37.8553,29.0109
2005-05-27,42.9876,29.2733,37.0574,28.8319
2005-05-28,43.4695,28.7619,36.8195,28.8821
2005-05-29,42.5689,28.3302,36.6866,28.9002
2005-05-30,43.0207,28.8994,37.6086,28.9795
2005-05-31,44.7928,28.1242,38.8030,29.1141
2005-06-01,45.6177,28.8499,39.9039,29.7904
2005-06-02,46.4374,30.4127,41.5508,29.5610
2005-06-03,45.5526,30.8690,39.8284,29.7392
2005-06-04,44.7074,31.2044,38.0536,28.3562
2005-06-05,42.9279,30.5695,36.0664,28.0840
2005-06-06,41.3306,31.1331,34.0372,28.6823
2005-06-07,43.9888,31.8125,37.0825,28.8604
2005-06-08,44.4414,31.4665,37.7263,29.2594
2005-06-09,44.6149,30.9568,36.1906,29.1671
2005-06-10,45.5566,31.3824,39.1678,29.6584
2005-06-11,45.4524,29.8062,39.1014,30.1320
2005-06-12,43.2844,31.1884,38.0755,30.3452
2005-06-13,45.6173,32.0533,38.2954,30.5479
2005-06-14,43.9765,32.3453,36.3808,30.2210
2005-06-15,45.6745,32.4557,37.4509,30.8100
2005-06-16,47.4626,33.3047,39.4593,30.2403
2005-06-17,47.2654,32.3451,41.0660,30.5928
2005-06-18,46.6616,32.2946,41.0037,29.9168
2005-06-19,44.4746,31.3318,38.7613,28.2079
2005-06-20,43.1021,29.1204,34.6084,28.4599
2005-06-21,40.7217,28.0629,34.5210,28.2966
2005-06-22,40.2045,28.4990,35.7169,27.8225
2005-06-23,40.6075,29.2926,34.9417,28.3067
2005-06-24,41.3666,27.9098,35.0445,26.2946
2005-06-25,39.5330,28.7867,31.5440,26.5489
2005-06-26,39.9746,28.4996,33.6413,27.1051
2005-06-27,36.2005,27.3417,30.8352,25.4143
2005-06-28,28.2108,24.7083,27.1526,25.2642
2005-06-29,32.7798,26.6132,30.7102,26.1404
2005-06-30,37.9559,28.2498,31.4265,26.8315
2005-07-01,36.0836,29.1346,30.9453,26.9000
2005-07-02,33.7717,27.3460,29.4870,26.7306
2005-07-03,35.2839,27.4297,28.9233,26.8282
2005-07-04,36.0258,27.3389,29.1389,26.0892
2005-07-05,37.7074,27.5912,31.8521,26.3975
2005-07-06,35.5268,27.6128,31.0337,26.6316
2005-07-07,38.1450,27.7614,31.8219,26.8230
2005-07-08,37.4032,27.2919,32.3992,26.9012
2005-07-09,37.3428,25.8839,31.2184,27.1160
2005-07-10,33.7144,25.2754,31.5154,26.4601
2005-07-11,36.3750,25.7621,31.1585,27.3037
2005-07-12,35.4930,25.3192,31.6941,26.6594
2005-07-13,31.7601,25.3626,28.0888,25.8697
2005-07-14,30.6506,25.4252,28.0609,25.5597
2005-07-15,36.5708,25.6293,28.7523,25.8194
2005-07-16,37.5587,26.9666,31.4983,26.6382
2005-07-17,39.1683,27.2910,33.3144,27.1150
2005-07-18,37.7320,27.3881,32.7157,27.5341
2005-07-19,38.6227,27.4951,34.3562,27.5852
2005-07-20,39.8163,28.2206,32.1386,26.9601
2005-07-21,40.5679,29.6765,32.1145,26.6715
2005-07-22,41.0144,28.9338,31.8818,26.8548
2005-07-23,38.3504,27.3150,32.0739,26.5474
2005-07-24,35.6943,26.4184,31.9608,26.8917
2005-07-25,34.3969,24.8476,31.2233,27.0886
2005-07-26,34.6745,25.0670,30.1783,26.6696
2005-07-27,34.3145,25.6401,31.1428,26.7213
2005-07-28,36.6744,26.7516,31.1958,26.3709
2005-07-29,33.6139,23.3774,30.4970,26.6469
2005-07-30,34.8533,23.5578,30.7974,26.8363
2005-07-31,36.0590,25.2022,32.7539,26.8485
2005-08-01,39.2475,28.5015,32.7222,27.2119
2005-08-02,40.6175,27.4147,32.3769,26.5713
2005-08-03,36.9478,25.9592,30.1295,26.4615
2005-08-04,35.7691,26.2679,30.7529,26.5354
2005-08-05,32.9168,26.1207,30.3839,26.9586
2005-08-06,34.7862,26.5417,31.3265,27.1357
2005-08-07,34.8907,26.6750,31.4215,26.9157
2005-08-08,38.4352,27.1036,32.1912,26.9829
2005-08-09,39.7050,28.4419,33.2935,27.5156
2005-08-10,37.6104,28.0398,33.0884,28.0460
2005-08-11,38.8042,28.2203,33.5852,28.1961
2005-08-12,39.7467,28.9952,33.4653,27.2815
2005-08-13,41.1982,28.9583,33.5705,27.6349
2005-08-14,39.3859,27.6490,31.7585,26.7937
2005-08-15,36.3398,26.9310,30.7310,26.7848
2005-08-16,37.0922,27.1046,32.2395,26.7683
2005-08-17,39.0125,28.8049,32.7923,27.1007
2005-08-18,38.7075,27.0396,32.1111,26.7741
2005-08-19,36.8317,26.6231,31.3359,26.5437
2005-08-20,32.8348,25.9900,29.6844,26.8662
2005-08-21,36.8699,26.5190,30.4213,27.1325
2005-08-22,35.3326,26.9100,32.0992,27.9631
2005-08-23,37.4876,26.8212,32.4081,27.1279
2005-08-24,37.0366,27.4268,31.5688,26.2909
2005-08-25,40.1659,27.6088,32.8640,26.5174
2005-08-26,39.9777,28.9432,32.4915,27.0428
2005-08-27,38.5317,28.4244,30.3475,26.8947
2005-08-28,37.8146,28.2656,32.0950,27.3212
2005-08-29,41.3045,28.9130,34.3371,27.3725
2005-08-30,42.2158,29.5544,34.1118,27.5480
2005-08-31,42.2867,30.5209,34.1833,28.3993
2005-09-01,40.8871,30.1588,33.5132,27.6906
2005-09-02,42.0306,29.2013,33.8340,27.7338
2005-09-03,40.5337,28.1138,31.7085,27.0749
2005-09-04,39.9528,27.9850,32.9188,27.3382
2005-09-05,40.0056,28.5488,32.5851,26.2466
2005-09-06,39.5951,28.4947,33.8035,27.0341
2005-09-07,39.0686,27.9069,32.6852,26.1260
2005-09-08,37.1583,27.6695,32.0066,26.3959
2005-09-09,37.1504,24.8377,30.6535,25.7685
2005-09-10,33.1535,25.0376,30.8380,25.4609
2005-09-11,30.9005,22.6575,28.9279,25.6336
2005-09-12,31.7420,22.6220,29.2284,25.9107
2005-09-13,30.6689,22.6336,28.5349,25.5184
2005-09-14,35.9419,24.0350,30.4181,25.0908
2005-09-15,39.3111,24.8984,32.9257,25.2660
2005-09-16,37.8723,23.8529,34.6147,25.7518
2005-09-17,35.2896,23.7382,30.9441,26.2025
2005-09-18,31.8036,23.5505,30.2660,26.4889
2005-09-19,36.7469,25.2527,32.0128,26.2580
2005-09-20,36.8491,25.2514,31.7473,26.1282
2005-09-21,33.5095,25.3156,30.6025,26.0430
2005-09-22,35.3593,26.4803,29.7195,26.4119
2005-09-23,38.0955,26.8269,31.9175,27.0843
2005-09-24,40.1429,26.6336,33.2798,27.0137
2005-09-25,40.2899,29.0096,33.0807,27.0443
2005-09-26,40.1799,28.6671,32.5562,27.0403
2005-09-27,38.4511,27.9059,32.7802,26.5008
2005-09-28,40.0732,27.5533,33.6057,26.7088
2005-09-29,38.8435,28.4154,31.9922,26.4790
2005-09-30,37.9277,27.5488,31.8805,25.8803
2005-10-01,35.6171,25.8763,29.9855,25.1008
2005-10-02,28.0116,25.3455,27.2307,25.1944
2005-10-03,34.7769,26.1021,28.6306,25.2088
2005-10-04,36.4392,25.2526,29.4457,25.0693
2005-10-05,39.1611,26.2025,31.3950,25.2118
2005-10-06,38.7067,26.4003,31.5696,25.0775
2005-10-07,39.8359,26.7084,31.9998,25.3311
2005-10-08,39.7891,26.2885,31.5074,25.3247
2005-10-09,39.9362,26.2360,32.8567,25.4102
2005-10-10,38.8890,26.3177,32.7073,26.1035
2005-10-11,39.8792,27.1303,32.1957,25.2298
2005-10-12,39.1786,26.5503,31.5319,25.4644
2005-10-13,37.6024,25.7472,30.5518,25.2028
2005-10-14,38.4900,25.6162,32.5400,25.4950
2005-10-15,39.7302,26.2216,32.7106,25.7278
2005-10-16,38.1462,26.1240,31.4085,26.0423
2005-10-17,37.8441,26.0559,31.3556,25.0275
2005-10-18,35.6974,24.6438,27.6948,24.3572
2005-10-19,29.6955,23.0836,27.3849,23.2904
2005-10-20,24.6424,21.8836,24.6163,23.2283
2005-10-21,26.1880,22.4298,25.6239,24.3691
2005-10-22,32.4184,22.5279,26.8819,23.1825
2005-10-23,29.1075,24.5175,23.9370,22.6090
2005-10-24,34.8430,23.0622,28.1518,22.6802
2005-10-25,36.8260,22.4149,29.3930,22.7635
2005-10-26,36.7837,22.1205,30.1502,23.6504
2005-10-27,35.4717,22.3163,30.4549,24.2746
2005-10-28,33.0479,22.3835,28.2764,24.2544
2005-10-29,36.0670,23.1750,30.3015,24.1131
2005-10-30,35.2651,19.9639,30.4583,23.3029
2005-10-31,34.6447,19.8151,30.7848,22.8603
2005-11-01,32.2820,19.2832,28.5987,21.7896
2005-11-02,33.8424,18.3922,30.0809,21.8083
2005-11-03,33.7141,17.7587,30.2054,20.9617
2005-11-04,33.6031,17.2050,29.3754,20.2430
2005-11-05,32.6694,14.5993,29.2038,19.6078
2005-11-06,32.6436,14.3907,29.2166,19.0163
2005-11-07,32.0302,14.3621,28.7737,19.0235
2005-11-08,32.9781,16.5015,28.2607,20.4762
2005-11-09,35.0532,16.4128,30.1413,20.7122
2005-11-10,32.7619,16.1422,30.1785,20.3317
2005-11-11,32.3857,13.6288,29.3999,18.8690
2005-11-12,31.8509,12.9741,29.0144,18.3849
2005-11-13,32.5690,11.9044,29.5194,16.9505
2005-11-14,33.3853,11.1860,29.5230,16.8421
2005-11-15,31.4327,12.1137,28.7554,16.6669
2005-11-16,33.2657,13.2081,28.9189,17.3756
2005-11-17,33.5930,9.5560,29.3414,16.1604
2005-11-18,31.2737,9.0374,28.7234,14.7724
2005-11-19,32.0233,9.1006,28.6013,14.1884
2005-11-20,31.8465,8.6874,28.6646,14.6441
2005-11-21,33.0694,11.5164,28.0938,16.3413
2005-11-22,33.3243,12.9020,28.5106,15.6644
2005-11-23,33.8456,13.1429,29.0867,16.8620
2005-11-24,33.1168,12.9505,29.2070,16.5431
2005-11-25,31.7271,11.5926,28.6493,17.3967
2005-11-26,29.4091,10.6329,26.9907,15.9315
2005-11-27,30.3773,10.6031,27.5454,15.9544
2005-11-28,30.6136,10.7928,27.9414,15.3785
2005-11-29,30.2593,8.6809,28.0647,14.5603
2005-11-30,30.4954,9.1848,28.3109,14.1645
2005-12-01,30.7505,9.3946,28.6988,13.9862
2005-12-02,30.8675,9.6090,28.5551,15.3821
2005-12-03,31.7731,11.7940,28.5133,16.4810
2005-12-04,29.1815,9.4753,27.6977,15.6027
2005-12-05,27.6815,6.1325,25.9521,12.6362
2005-12-06,28.3609,6.5396,26.5111,12.7535
2005-12-07,30.4432,7.8487,26.8493,12.8637
2005-12-08,30.9988,9.5388,26.9428,13.8680
2005-12-09,30.9478,10.3453,27.1502,14.5626
2005-12-10,30.2541,10.8286,27.3398,14.7241
2005-12-11,30.3247,8.9888,27.0437,14.9462
2005-12-12,28.4384,7.6580,26.6632,13.8953
2005-12-13,27.8680,6.1098,25.9800,12.4926
2005-12-14,27.8708,5.5771,25.3281,12.4461
2005-12-15,30.0226,6.6429,26.6422,12.9176
2005-12-16,31.7537,9.7858,27.6117,14.7843
2005-12-17,30.6024,10.9657,26.5513,16.1577
2005-12-18,31.0109,10.3394,26.7874,15.4065
2005-12-19,30.0816,9.8048,26.1404,15.3378
2005-12-20,30.6509,10.6624,26.5829,16.8512
2005-12-21,32.0915,12.5502,28.1087,16.9942
2005-12-22,23.1290,12.4760,20.4466,18.0999
2005-12-23,28.8977,12.8664,26.6620,15.7340
2005-12-24,30.6295,11.1617,27.4854,15.7593
2005-12-25,27.7645,7.6757,25.4890,14.0388
2005-12-26,28.5260,7.2127,25.4718,13.0910
2005-12-27,29.5162,6.9843,26.2028,12.9096
2005-12-28,29.9399,6.8200,26.5476,12.7943
2005-12-29,31.4603,7.7606,26.7016,13.2162
2005-12-30,29.4005,7.4686,25.9091,13.3056
2005-12-31,28.6682,6.9810,25.9837,12.8617
2006-01-01,28.4614,7.0317,25.9038,12.8508
2006-01-02,30.0780,7.9391,26.4014,12.8669
2006-01-03,30.3023,7.9263,26.4650,13.0273
2006-01-04,29.5479,9.3752,26.6375,14.2863
2006-01-05,27.5320,5.7878,25.7741,12.7837
2006-01-06,27.2619,5.7900,23.9135,12.3725
2006-01-07,26.7599,7.8482,24.0778,13.1214
2006-01-08,27.9351,6.9506,24.3078,13.0739
2006-01-09,27.0727,4.6747,24.9310,11.4006
2006-01-10,27.0727,3.9098,23.9715,10.7658
2006-01-11,26.6920,3.8142,24.8136,9.8847
2006-01-12,28.2952,3.8961,25.6422,9.7371
2006-01-13,31.5478,4.8031,26.6767,11.1507
2006-01-14,32.7279,8.4583,27.8235,14.9775
2006-01-15,31.5368,9.0275,27.5415,12.5960
2006-01-16,30.9379,9.5818,27.9753,13.0044
2006-01-17,33.1081,10.6020,29.0321,14.0732
2006-01-18,34.6611,13.1674,31.5606,16.6413
2006-01-19,33.3831,12.5750,30.0312,15.8289
2006-01-20,31.7432,10.5191,28.5096,15.2017
2006-01-21,30.6465,10.6617,28.5468,15.3428
2006-01-22,29.3084,7.9229,26.5994,13.0849
2006-01-23,29.6743,7.5327,26.9042,12.2667
2006-01-24,22.3006,6.5808,21.5887,13.2068
2006-01-25,26.2134,4.8901,24.7329,11.6217
2006-01-26,27.7199,4.1949,25.3100,11.7183
2006-01-27,28.8000,6.3238,25.9098,11.9713
2006-01-28,30.0918,7.9357,26.8507,13.1833
2006-01-29,30.1590,6.7280,27.2556,13.0840
2006-01-30,31.1278,7.9162,27.8781,13.1780
2006-01-31,31.4110,8.3222,28.5045,13.6523
2006-02-01,33.5996,9.2721,29.3053,15.4743
2006-02-02,34.7851,11.0942,29.2923,15.0528
2006-02-03,34.2057,12.3112,30.2239,16.0497
2006-02-04,32.8120,8.6022,29.9872,14.2913
2006-02-05,33.4165,8.7218,29.5362,14.1259
2006-02-06,33.8683,10.6848,29.7835,15.3499
2006-02-07,34.7052,11.0959,30.2407,15.2187
2006-02-08,35.3344,11.4303,30.1799,15.4734
2006-02-09,34.8653,11.7314,29.8788,15.4451
2006-02-10,34.0518,11.3886,29.8127,15.8508
2006-02-11,34.5374,11.3930,30.2709,16.4903
2006-02-12,34.9600,11.1057,30.6634,16.4897
2006-02-13,33.9415,13.0637,30.8895,17.3480
2006-02-14,35.1638,14.5757,32.3117,18.0438
2006-02-15,36.9460,16.2717,33.9688,20.5846
2006-02-16,36.5789,15.8205,33.9973,21.4814
2006-02-17,37.0638,16.2963,32.9273,20.2969
2006-02-18,37.5796,17.4077,32.9960,22.5104
