Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2007-01-14,21.5691,-0.4669,19.8199,6.9928
2007-01-15,25.7291,-0.2314,21.2716,7.3260
2007-01-16,25.1595,-0.0808,21.5173,7.0370
2007-01-17,23.7918,0.1004,22.3862,7.9199
2007-01-18,25.0412,2.1114,22.2934,8.0113
2007-01-19,27.6725,1.9605,24.2152,7.9662
2007-01-20,23.6072,0.6628,22.0308,9.0767
2007-01-21,21.1223,-1.1743,20.3947,7.8966
2007-01-22,21.5193,-1.9382,21.3340,6.8448
2007-01-23,26.1027,-2.0300,21.2133,6.6445
2007-01-24,28.3061,-0.3513,22.3935,6.0933
2007-01-25,26.4771,2.0720,24.8874,9.9315
2007-01-26,31.6951,4.4187,27.1689,11.1181
2007-01-27,30.3678,6.1088,26.9923,11.9677
2007-01-28,30.9584,8.8294,27.2216,13.4390
2007-01-29,33.2260,10.8953,28.1485,14.6657
2007-01-30,31.9288,9.6241,25.9911,13.9465
2007-01-31,27.8624,7.0096,26.4569,13.4886
2007-02-01,27.8320,6.3855,26.4883,11.1669
2007-02-02,30.7489,7.0927,26.1198,11.1443
2007-02-03,31.3305,6.8087,25.5667,12.1269
2007-02-04,30.6671,6.6371,26.0906,12.0240
2007-02-05,28.9272,6.8429,25.6723,13.9451
2007-02-06,30.2352,8.6985,25.9539,13.7339
2007-02-07,30.7120,10.8694,22.1151,12.5281
2007-02-08,29.4127,9.9882,22.5104,12.6761
2007-02-09,22.3942,8.0841,20.2543,13.8248
2007-02-10,12.2013,5.9379,16.4625,14.1971
2007-02-11,20.2010,7.2776,18.4004,14.6431
2007-02-12,25.0918,5.5230,20.4006,12.3429
2007-02-13,17.2420,5.0553,16.0655,10.5462
2007-02-14,22.8469,6.7766,17.7720,10.3707
2007-02-15,27.1350,5.0298,20.7449,10.2245
2007-02-16,27.4001,4.0516,20.9906,10.4390
2007-02-17,27.0193,2.9597,21.6033,10.0634
2007-02-18,29.8569,3.3932,22.9212,9.9980
2007-02-19,29.8540,3.2620,24.3747,11.9233
2007-02-20,23.5737,2.7039,23.6892,11.7712
2007-02-21,27.9340,4.7213,25.6599,12.0648
2007-02-22,30.3400,6.8919,26.7214,14.1151
2007-02-23,28.8053,6.2370,24.9812,13.1807
2007-02-24,31.5874,7.3813,25.1392,12.9737
2007-02-25,30.6855,10.9970,22.8189,15.2821
2007-02-26,30.2252,9.2722,24.4929,14.0109
2007-02-27,28.2149,8.8342,26.2682,13.8918
2007-02-28,24.0421,9.6980,20.9547,15.2698
2007-03-01,27.0379,7.7997,21.4236,13.1808
2007-03-02,25.5630,5.4112,22.2715,12.0778
2007-03-03,26.7647,4.6460,24.0500,11.9317
2007-03-04,27.0332,5.9252,26.0199,13.3666
2007-03-05,26.0857,5.1022,27.0108,14.0685
2007-03-06,24.0121,3.8633,24.4259,12.7043
2007-03-07,25.9768,3.9744,25.2699,11.8966
2007-03-08,29.8627,4.1507,27.6460,11.6080
2007-03-09,30.3848,8.7634,27.5500,14.0380
2007-03-10,29.7448,10.4214,27.8536,16.7421
2007-03-11,29.5688,9.6123,26.3833,15.6953
2007-03-12,25.1880,5.7965,21.1275,14.6140
2007-03-13,27.7061,9.5634,23.5819,14.8619
2007-03-14,25.2223,5.5699,22.3567,12.6081
2007-03-15,23.3820,4.1829,23.4949,12.1864
2007-03-16,24.7910,4.0526,25.2537,13.7240
2007-03-17,29.4436,9.6665,27.6882,15.4837
2007-03-18,33.8076,11.7939,29.8188,16.7007
2007-03-19,37.2209,13.8698,31.4409,17.2878
2007-03-20,36.4162,17.1888,32.6234,20.4804
2007-03-21,34.1042,14.0371,30.5782,17.5309
2007-03-22,35.4720,13.0440,29.5678,17.3182
2007-03-23,31.0984,10.0119,27.7594,15.7630
2007-03-24,30.7068,9.1244,29.2724,15.5513
2007-03-25,31.0381,9.5426,30.3480,16.5202
2007-03-26,32.7765,8.6839,31.6544,17.0852
2007-03-27,35.0829,10.2800,33.4050,16.7599
2007-03-28,37.6017,11.0318,34.2610,17.3374
2007-03-29,39.4081,16.6604,35.0055,20.1764
2007-03-30,41.2713,17.6145,36.7981,20.3910
2007-03-31,42.5648,15.9280,38.5175,21.4414
2007-04-01,41.0411,14.6465,38.1815,21.5824
2007-04-02,35.8660,12.0058,33.7527,19.3213
2007-04-03,35.6910,11.0935,33.3354,18.2845
2007-04-04,38.1257,10.7539,35.5216,19.1826
2007-04-05,39.2971,14.0334,36.4778,20.9200
2007-04-06,39.8188,15.8090,36.8195,21.1125
2007-04-07,40.3576,16.9477,34.9090,22.2810
2007-04-08,40.4150,15.1882,36.3316,22.2581
2007-04-09,37.8770,14.9615,35.8795,21.5868
2007-04-10,40.4040,15.7736,37.7797,22.2209
2007-04-11,42.1925,16.0456,39.0257,22.3208
2007-04-12,42.7442,16.1286,39.2158,22.8718
2007-04-13,43.7636,16.6796,39.5836,23.1314
2007-04-14,43.9893,18.9440,39.7940,23.7552
2007-04-15,45.0069,19.4308,40.2030,24.9601
2007-04-16,44.3276,19.8740,39.5714,26.9500
2007-04-17,44.5359,20.6506,40.1349,26.5554
2007-04-18,40.2729,20.3552,35.3321,23.4059
2007-04-19,42.0183,21.7945,37.4524,23.5490
2007-04-20,43.4048,19.7104,39.6542,24.8866
2007-04-21,42.4223,19.6309,38.4991,24.8156
2007-04-22,43.8936,19.3915,40.7241,24.7899
2007-04-23,43.7303,18.2654,40.6713,27.4844
2007-04-24,43.5734,17.6367,40.8268,25.4806
2007-04-25,43.9356,17.1858,41.2634,24.7171
2007-04-26,42.9201,16.5682,39.8467,23.6389
2007-04-27,44.0395,16.4854,41.2140,23.1624
2007-04-28,45.8949,18.1342,42.1064,25.0442
2007-04-29,46.1898,19.8067,42.4356,25.6059
2007-04-30,46.1316,20.2544,40.4898,27.6363
2007-05-01,45.5170,21.4505,39.5787,27.2990
2007-05-02,42.0944,22.0230,37.0435,24.8300
2007-05-03,43.4088,23.1091,39.2002,24.9541
2007-05-04,42.7468,23.1023,35.6320,24.7737
2007-05-05,44.2422,24.4005,37.9810,24.7543
2007-05-06,45.5476,23.8170,40.5703,25.5203
2007-05-07,44.5031,23.1415,38.1140,25.5256
2007-05-08,45.5194,23.1305,39.8131,27.9447
2007-05-09,45.3268,23.0463,37.9356,26.5971
2007-05-10,45.1066,21.9576,39.4702,26.6697
2007-05-11,43.3083,20.6786,39.5713,24.4916
2007-05-12,41.8867,20.8508,36.0070,24.4130
2007-05-13,43.6594,21.1522,37.9742,25.0113
2007-05-14,44.6711,23.0104,39.6964,26.9138
2007-05-15,47.4235,24.4546,43.3372,28.2032
2007-05-16,47.4586,23.7783,40.6040,27.3428
2007-05-17,46.0330,25.0563,38.6924,27.5447
2007-05-18,46.1679,25.1771,40.2714,28.3864
2007-05-19,45.8701,25.5921,40.1396,27.6305
2007-05-20,45.5203,24.7111,40.4057,27.2495
2007-05-21,44.1662,24.3289,39.4809,28.3766
2007-05-22,42.2688,23.7618,39.9688,27.8506
2007-05-23,44.2335,20.8961,41.2544,26.1560
2007-05-24,44.1997,19.9630,41.4522,26.2880
2007-05-25,44.4331,22.9537,41.0487,27.7746
2007-05-26,42.2975,19.2536,37.0335,21.9083
2007-05-27,42.0403,19.0790,37.7278,22.3257
2007-05-28,43.6227,18.3628,39.3496,23.6406
2007-05-29,42.2245,20.2713,38.4089,25.4063
2007-05-30,43.0429,20.1527,38.7547,26.8729
2007-05-31,43.4525,21.6449,40.9194,27.2132
2007-06-01,45.0440,21.0210,42.1250,27.6136
2007-06-02,47.3616,21.5393,43.6920,28.0077
2007-06-03,46.8755,23.7871,43.8031,31.5301
2007-06-04,44.9839,23.5677,39.9146,29.5665
2007-06-05,44.7897,24.7921,40.9915,29.0768
2007-06-06,45.9468,25.9655,42.2273,31.7962
2007-06-07,47.5126,27.8287,43.1775,33.3538
2007-06-08,47.8810,29.5780,43.9344,33.8192
2007-06-09,50.3640,30.2300,45.7620,34.1921
2007-06-10,50.4706,31.9332,44.7860,33.6913
2007-06-11,48.7721,28.0487,42.3481,31.1871
2007-06-12,43.9641,27.2263,37.8181,29.1369
2007-06-13,45.7502,26.8882,38.7948,28.5924
2007-06-14,45.8131,26.2517,37.7101,27.4044
2007-06-15,44.3498,26.2489,35.5654,27.3349
2007-06-16,41.7359,27.3627,34.2596,26.9500
2007-06-17,40.4335,29.0857,34.2190,25.8163
2007-06-18,41.1754,28.5961,32.1501,25.7574
2007-06-19,41.0631,29.2620,34.4772,27.2561
2007-06-20,42.2011,27.4218,32.9843,26.9219
2007-06-21,40.2742,26.2758,33.6344,25.9361
2007-06-22,40.0605,26.7558,35.9285,26.5677
2007-06-23,39.1151,27.5677,35.7539,29.7990
2007-06-24,40.3292,27.3904,36.7582,29.6032
2007-06-25,42.8524,25.8417,38.3878,27.4082
2007-06-26,38.8983,26.8453,35.4514,27.2602
2007-06-27,40.8298,27.3551,35.6607,28.2876
2007-06-28,40.6901,28.0017,30.8858,26.2673
2007-06-29,40.1492,27.9446,33.7323,26.6711
2007-06-30,41.8078,28.9329,36.1994,28.8011
2007-07-01,40.5107,27.5064,35.7805,28.6974
2007-07-02,38.8525,26.8314,34.9447,27.6332
2007-07-03,37.9473,25.9401,32.4262,26.5034
2007-07-04,35.9784,25.6652,31.1521,26.7472
2007-07-05,40.2159,28.4009,34.4738,27.7874
2007-07-06,42.0551,27.5272,35.5433,28.1836
2007-07-07,42.6460,27.6926,34.6875,27.7063
2007-07-08,38.5806,26.7719,34.8737,27.8089
2007-07-09,37.3368,26.6991,32.2515,27.1785
2007-07-10,37.6732,27.1921,33.8987,27.0788
2007-07-11,41.0208,29.6573,36.1831,28.4080
2007-07-12,42.2908,28.1817,37.5032,27.5653
2007-07-13,40.0365,28.2388,34.6223,27.0943
2007-07-14,41.2035,28.4814,34.6001,27.0175
2007-07-15,42.2657,29.0289,34.9589,26.7879
2007-07-16,41.2469,29.2766,34.9757,26.9571
2007-07-17,41.3832,27.1677,36.1061,27.7723
2007-07-18,41.5743,27.3276,37.1592,28.9438
2007-07-19,41.9518,26.3903,38.2936,30.1588
2007-07-20,40.7781,25.5937,36.7523,30.0102
2007-07-21,39.5526,25.2226,36.4071,29.9048
2007-07-22,40.0054,26.1062,36.6031,29.5458
2007-07-23,41.9961,27.3079,35.5464,27.3217
2007-07-24,39.0393,28.4207,32.6281,27.1724
2007-07-25,39.3109,26.3542,35.9961,27.6295
2007-07-26,40.4724,26.2637,36.1419,28.5916
2007-07-27,40.6701,28.1503,34.9982,26.0006
2007-07-28,42.1160,27.6050,33.7001,25.8705
2007-07-29,42.7802,27.8266,34.3193,26.4766
2007-07-30,42.4125,29.2014,35.5022,27.7664
2007-07-31,40.3452,28.7423,34.3987,27.3924
2007-08-01,39.5846,26.9850,33.4621,25.5652
2007-08-02,33.8450,27.1689,28.0896,25.4105
2007-08-03,33.0623,27.1167,28.5667,25.1071
2007-08-04,40.5657,27.2394,31.9948,26.0120
2007-08-05,41.0342,27.7558,32.8745,27.3852
2007-08-06,39.6331,26.0416,34.6420,27.6058
2007-08-07,39.3772,27.7345,35.8571,27.9615
2007-08-08,37.4869,25.6192,34.1083,27.9769
2007-08-09,37.0694,25.5217,33.0295,27.7444
2007-08-10,40.4956,27.5045,34.8089,27.8109
2007-08-11,38.0666,25.2511,35.1290,28.5414
2007-08-12,38.7714,25.0191,33.0621,27.9742
2007-08-13,35.2885,24.7291,32.1025,27.8220
2007-08-14,37.1397,25.0653,32.3271,27.7445
2007-08-15,38.0871,23.9500,34.4719,27.5064
2007-08-16,39.2233,23.6606,35.3427,27.7579
2007-08-17,39.8766,24.0983,36.2224,27.7950
2007-08-18,41.3114,23.6364,35.5194,26.4453
2007-08-19,37.7615,27.1917,30.9327,26.0843
2007-08-20,35.8316,27.1640,32.5567,25.9641
2007-08-21,36.6974,25.5667,33.4538,27.0972
2007-08-22,36.3925,25.2315,32.8327,26.4326
2007-08-23,38.5984,27.8314,33.3025,26.0070
2007-08-24,41.0484,27.6190,34.2297,28.0827
2007-08-25,40.8208,27.7273,33.6033,27.2062
2007-08-26,42.7817,26.8107,34.2068,26.8470
2007-08-27,41.8751,26.9938,34.2347,27.2000
2007-08-28,37.1748,26.0437,31.1129,26.5031
2007-08-29,39.3712,26.4662,31.7780,26.1687
2007-08-30,39.6934,26.0186,32.4095,26.4006
2007-08-31,37.0631,26.2031,29.6149,25.3675
2007-09-01,39.8445,25.7353,32.5559,25.8076
2007-09-02,39.0349,26.8325,32.6059,26.1952
2007-09-03,41.8417,26.8194,33.4566,26.2450
2007-09-04,41.3591,27.1840,33.2489,26.3415
2007-09-05,40.0768,25.8084,35.0968,25.8571
2007-09-06,40.5955,25.6457,30.3421,25.3766
2007-09-07,40.5370,23.2298,32.2152,25.2445
2007-09-08,39.6554,25.5466,33.7440,25.4863
2007-09-09,38.3577,25.2733,33.6194,26.7419
2007-09-10,38.7292,25.0100,33.4272,26.3375
2007-09-11,38.5960,23.8397,33.6199,25.6212
2007-09-12,38.7988,23.7855,34.6576,24.7456
2007-09-13,38.6433,24.4529,33.0639,24.6058
2007-09-14,38.3519,23.5138,32.0666,24.8299
2007-09-15,39.6044,22.8823,31.9234,24.9075
2007-09-16,39.3318,25.2266,32.9932,24.7997
2007-09-17,40.3457,26.5500,35.3080,25.6595
2007-09-18,41.1367,26.9384,35.4991,27.1857
2007-09-19,42.0703,25.3115,35.1962,26.4723
2007-09-20,40.8109,23.1549,34.2947,25.9781
2007-09-21,40.6309,26.4688,35.1468,27.3006
2007-09-22,38.6116,23.4199,34.5062,25.4328
2007-09-23,38.5880,22.8325,34.3890,25.3128
2007-09-24,39.5058,22.5999,33.7029,25.1225
2007-09-25,38.0325,24.2827,30.9305,23.5254
2007-09-26,36.5691,23.1372,28.4040,23.3678
2007-09-27,37.1639,23.8976,30.0255,23.4546
2007-09-28,37.3592,23.0103,31.8974,23.0107
2007-09-29,37.9391,20.9300,31.3918,23.0064
2007-09-30,37.8430,15.9895,34.4799,21.7354
2007-10-01,36.8701,15.1715,34.9993,20.4104
2007-10-02,38.4074,14.0615,34.9290,19.9684
2007-10-03,39.4111,14.2190,35.0224,20.3914
2007-10-04,39.6299,16.8426,35.8247,20.2371
2007-10-05,39.6216,15.8047,35.4455,19.8439
2007-10-06,37.2999,14.0401,35.1938,20.1180
2007-10-07,36.3703,13.4562,34.9128,19.7399
2007-10-08,36.2846,12.6001,34.7923,18.4403
2007-10-09,35.7469,12.0148,34.3128,17.8806
2007-10-10,37.3169,11.6275,34.1596,18.1852
2007-10-11,37.2833,12.1620,33.9893,17.3901
2007-10-12,35.4580,11.7092,33.8912,17.8752
2007-10-13,36.2672,11.8389,34.2770,18.1010
2007-10-14,37.7336,12.3635,33.2884,17.4906
2007-10-15,38.1771,13.9307,32.6375,17.8048
2007-10-16,37.4906,18.2231,30.9690,19.6913
2007-10-17,36.9662,17.4358,30.6160,19.5111
2007-10-18,36.6436,14.5031,32.1073,18.6215
2007-10-19,36.5128,14.0200,32.4768,18.5289
2007-10-20,36.8392,12.6898,33.6256,18.3935
2007-10-21,37.2746,11.5279,34.2553,17.7360
2007-10-22,37.6914,11.4662,33.8226,17.0317
2007-10-23,35.9161,12.7148,32.3194,18.2505
2007-10-24,36.0907,12.1551,32.2173,17.5948
2007-10-25,35.9270,11.5696,32.4344,17.1135
2007-10-26,35.8541,15.1110,32.6707,19.1546
2007-10-27,35.3750,14.3179,32.6051,19.3174
2007-10-28,34.8168,11.4646,33.0362,16.9399
2007-10-29,34.8448,11.2607,31.9391,16.3163
2007-10-30,35.3574,11.3746,31.1955,17.3257
2007-10-31,35.6652,10.0505,30.8937,15.3803
2007-11-01,35.1569,10.6913,31.1134,15.1888
2007-11-02,34.3996,10.6192,30.8000,15.8701
2007-11-03,35.0356,9.1119,30.9943,15.5749
2007-11-04,35.3691,8.4941,30.6012,15.1759
2007-11-05,33.9985,10.4606,31.3104,15.3792
2007-11-06,35.8906,10.0755,30.8555,15.1148
2007-11-07,34.0792,11.7707,30.6485,16.0262
2007-11-08,31.4868,15.0426,28.3930,16.9198
2007-11-09,33.7127,14.0717,29.1636,16.9975
2007-11-10,34.2580,12.9876,29.3891,16.3173
2007-11-11,35.5181,12.5309,29.8344,16.4610
2007-11-12,35.4443,12.8923,29.7231,16.0771
2007-11-13,34.8704,13.7137,29.0611,16.4776
2007-11-14,35.0240,12.5560,28.8448,15.9803
2007-11-15,34.8826,13.0059,28.7488,15.4965
2007-11-16,30.9949,11.3880,28.9295,14.9559
2007-11-17,30.8399,9.4358,27.7811,13.4455
2007-11-18,32.1130,7.8805,26.8045,12.4272
2007-11-19,31.4839,6.3173,26.8041,12.0843
2007-11-20,27.5759,6.1151,27.0328,11.5570
2007-11-21,29.4039,6.1170,26.9585,11.7423
2007-11-22,32.7207,7.6256,27.7766,11.5263
2007-11-23,32.4630,8.0004,27.5811,11.3325
2007-11-24,32.0639,7.4999,27.4312,11.2617
2007-11-25,31.8823,8.5414,27.4345,12.3748
2007-11-26,33.0596,8.4627,27.1531,12.2282
2007-11-27,31.9694,7.7721,26.6222,11.5140
2007-11-28,30.7732,6.9838,26.8396,11.9197
2007-11-29,30.4120,8.5884,26.6423,14.4145
2007-11-30,29.0719,9.6690,25.3323,12.5699
2007-12-01,32.4028,8.8471,25.6271,12.3383
2007-12-02,30.7765,9.6174,22.5293,13.8620
2007-12-03,28.5489,5.3828,23.9154,11.4552
2007-12-04,24.7076,4.3674,23.1122,9.6466
2007-12-05,28.8698,3.4070,23.1067,9.2257
2007-12-06,29.4643,4.6627,23.2889,8.9302
2007-12-07,27.6532,2.8273,22.6812,9.0888
2007-12-08,26.6891,3.0991,22.8256,8.7839
2007-12-09,27.4300,2.6028,20.0976,8.3710
2007-12-10,26.9412,6.0722,21.9348,11.4053
2007-12-11,20.6667,6.6340,19.6622,9.5594
2007-12-12,25.2763,4.3553,20.9182,9.2706
2007-12-13,26.6599,5.4619,18.7291,10.6000
2007-12-14,20.5430,0.8321,19.5868,9.3491
2007-12-15,21.6128,-0.3983,20.7999,7.0152
2007-12-16,23.2226,-1.0587,20.5120,6.8828
2007-12-17,21.8835,-1.3508,20.9659,6.4480
2007-12-18,26.2749,-0.9278,21.6024,5.9498
2007-12-19,28.0368,1.1913,21.7846,7.1310
2007-12-20,23.4586,0.0086,22.4496,6.7391
2007-12-21,24.0264,-0.6264,24.9792,8.8358
2007-12-22,21.9600,-1.3064,25.2758,12.7170
2007-12-23,24.4710,3.0052,23.7099,14.2550
2007-12-24,27.0167,6.2169,26.3326,11.7177
2007-12-25,25.4604,2.5782,23.8021,9.7998
2007-12-26,23.6101,-0.8134,22.5475,7.8644
2007-12-27,22.2773,-2.7344,21.6344,7.2982
2007-12-28,20.7630,-3.6042,21.4445,7.6001
2007-12-29,23.8323,-2.8047,21.0832,6.2169
2007-12-30,21.3415,-3.2470,21.3510,6.4626
2007-12-31,20.3683,-3.8891,20.2365,5.7977
2008-01-01,23.9071,-3.1667,20.0876,5.2012
2008-01-02,23.2599,-3.5982,19.7260,4.3127
2008-01-03,25.7832,-3.1607,20.6095,5.2196
2008-01-04,23.6949,-1.6926,20.7651,6.0749
2008-01-05,28.6002,0.9464,21.5221,7.6283
2008-01-06,28.4907,4.4142,21.9914,9.1635
2008-01-07,30.2182,4.0177,24.8633,9.0324
2008-01-08,29.8583,8.9391,25.3754,12.5470
2008-01-09,30.1477,9.0764,23.5498,13.4841
2008-01-10,28.8713,6.2024,22.8900,12.7017
2008-01-11,26.1833,-2.5199,21.5211,7.9556
2008-01-12,19.2415,-2.8448,18.6186,7.6409
2008-01-13,21.0309,-2.3924,20.7672,8.9656
2008-01-14,20.4959,-3.0914,21.1651,8.6613
2008-01-15,22.7554,-1.8677,22.8371,10.4255
2008-01-16,25.2498,3.4894,23.9599,11.7019
2008-01-17,28.2761,9.2747,24.4442,13.9525
2008-01-18,26.1017,5.4555,22.1537,10.1766
2008-01-19,25.1837,0.9312,18.1240,7.4140
2008-01-20,19.7267,-1.8441,17.9409,6.1865
2008-01-21,20.1126,-3.7214,17.1165,4.5881
2008-01-22,19.8833,-4.0277,16.0720,4.0765
2008-01-23,19.6709,-2.8631,17.5318,5.5284
2008-01-24,23.4306,-2.8224,18.9089,5.4580
2008-01-25,27.0086,0.0051,18.7398,6.7566
2008-01-26,24.5392,-0.0859,18.1416,6.1724
2008-01-27,20.1964,-2.7188,17.6545,4.8719
2008-01-28,18.3698,-2.2263,15.5479,4.5964
2008-01-29,23.9778,-0.4319,18.3901,6.2815
2008-01-30,25.2425,-1.9391,19.3491,5.6625
2008-01-31,23.3779,-2.3164,19.7606,5.6281
2008-02-01,23.0763,-4.0749,19.4790,5.0947
2008-02-02,25.7240,-1.3687,19.2673,6.8228
2008-02-03,16.1354,-0.7763,17.9998,9.8880
2008-02-04,25.1110,2.4378,20.8235,9.8366
2008-02-05,26.3213,2.3169,18.4669,9.1154
2008-02-06,26.8258,2.0754,19.1383,8.5339
2008-02-07,25.7068,0.7552,20.5336,8.7202
2008-02-08,18.3505,-2.3999,17.3925,7.6513
2008-02-09,18.7112,-3.9162,17.9419,7.1216
2008-02-10,20.7376,-3.8269,19.2138,6.0150
2008-02-11,22.2384,-2.6968,20.5559,5.3769
2008-02-12,19.0365,-6.0538,20.3804,7.0632
2008-02-13,19.8500,-7.3766,21.1271,6.9422
2008-02-14,24.5027,-3.2062,23.1135,7.0837
2008-02-15,26.8417,-0.6424,25.3037,7.7110
2008-02-16,25.6862,0.9950,26.3760,11.3662
2008-02-17,28.0146,4.0385,26.8460,11.9561
2008-02-18,29.5106,3.9048,25.2263,10.8683
2008-02-19,29.0075,2.8976,25.8538,10.4267
2008-02-20,30.3936,4.3754,26.4329,12.0633
2008-02-21,30.5714,2.6684,26.7234,11.3482
2008-02-22,28.1182,5.1619,26.7391,13.8757
2008-02-23,33.1507,7.7141,26.5580,15.5689
2008-02-24,29.3683,5.3292,26.5336,13.9893
2008-02-25,25.3059,3.6878,25.2277,12.6480
2008-02-26,25.3537,2.6563,25.6447,12.1884
2008-02-27,29.1474,3.0947,27.4254,11.7815
2008-02-28,31.7303,4.2341,29.7057,13.0491
2008-02-29,34.1864,5.9535,30.7795,12.8464
2008-03-01,35.9374,7.4001,32.3535,15.6117
2008-03-02,35.8000,7.0800,31.7148,14.9993
2008-03-03,35.4413,10.2370,30.6142,17.7140
2008-03-04,35.2817,10.0499,32.3580,16.7757
2008-03-05,35.9136,8.8611,32.4213,16.1462
2008-03-06,36.2968,11.7063,32.5484,17.1314
2008-03-07,36.1027,12.5945,31.8296,18.7098
2008-03-08,36.0580,14.9814,29.6361,18.4272
2008-03-09,35.9648,13.1162,30.6483,18.1624
2008-03-10,32.3964,10.7545,29.4590,18.3447
2008-03-11,32.3849,10.3492,29.8570,18.7761
2008-03-12,32.8419,11.6145,30.5565,19.0555
2008-03-13,30.5766,10.3690,25.9631,14.9828
2008-03-14,34.2546,8.4623,30.3532,14.3030
2008-03-15,32.6680,10.1529,31.2987,17.3242
2008-03-16,35.7012,10.0720,33.6115,17.3955
2008-03-17,37.3079,10.8972,34.9007,18.7926
2008-03-18,38.7129,9.8154,36.2226,18.8997
2008-03-19,36.6196,12.6814,33.4016,19.8158
2008-03-20,36.8652,10.9949,33.0726,18.3427
2008-03-21,35.8134,9.3680,33.3965,17.5141
2008-03-22,37.0135,8.3643,34.7421,17.2013
2008-03-23,37.0182,10.9794,34.1055,18.9337
2008-03-24,35.9065,9.4582,33.1790,18.0731
2008-03-25,36.2388,9.4352,33.6798,18.3003
2008-03-26,36.9478,10.3124,34.6081,19.2865
2008-03-27,36.4366,11.3576,34.6676,20.5787
2008-03-28,36.9093,11.4943,34.6749,20.5824
2008-03-29,37.4750,12.5054,34.6592,19.3329
2008-03-30,39.0847,12.3973,35.4781,18.9539
2008-03-31,37.6015,14.6247,34.3089,20.1880
2008-04-01,34.2888,14.0956,29.7697,19.9809
2008-04-02,37.9966,14.6782,33.8838,19.2562
2008-04-03,33.7434,14.5992,28.3023,18.8282
2008-04-04,33.0659,12.6996,28.3590,18.6623
2008-04-05,32.4656,12.5807,27.2778,15.9821
2008-04-06,33.9821,12.8143,28.5787,15.9839
2008-04-07,33.3251,11.8062,31.6934,17.2370
2008-04-08,34.8154,13.8018,33.9247,19.8954
2008-04-09,36.5381,15.2465,35.6698,21.9666
2008-04-10,37.9128,14.8387,36.8165,22.5773
2008-04-11,39.1621,16.8933,36.9612,23.1322
2008-04-12,40.1393,18.3627,36.5805,24.0467
2008-04-13,41.4070,15.4767,37.9501,22.9194
2008-04-14,41.8854,16.2911,38.7020,22.4580
2008-04-15,41.9813,18.5243,38.0854,25.2770
2008-04-16,40.5652,16.8087,37.2306,21.0287
2008-04-17,37.0186,13.7308,34.0295,20.9577
2008-04-18,37.9070,13.3554,36.1618,21.6985
2008-04-19,39.8649,13.7514,37.9332,22.1233
2008-04-20,41.1208,14.0725,39.1684,21.8471
2008-04-21,42.1257,16.6097,40.0613,24.5935
2008-04-22,43.1636,16.1405,40.5421,24.8285
2008-04-23,43.1408,17.3569,40.5302,24.9673
2008-04-24,42.9536,16.6972,40.4723,25.0232
2008-04-25,43.6580,16.7032,40.8954,26.0070
2008-04-26,43.7902,16.1577,41.1547,25.5716
2008-04-27,42.4956,15.5050,40.3491,23.8874
2008-04-28,42.9532,15.4774,40.8832,23.7432
2008-04-29,44.2837,15.1978,41.6889,23.9100
2008-04-30,45.1758,17.0752,42.4012,24.7217
2008-05-01,45.1405,17.0274,42.0553,27.5792
2008-05-02,43.9069,17.0204,40.7127,27.6349
2008-05-03,45.6571,19.0390,42.5811,28.8033
2008-05-04,46.3089,21.8371,42.4409,29.3775
2008-05-05,43.7728,22.4058,37.9471,25.2231
2008-05-06,42.9669,21.4395,38.9499,25.1486
2008-05-07,41.6409,19.6548,37.1608,25.7660
2008-05-08,43.0742,19.4789,39.0414,25.8281
2008-05-09,39.6716,20.6487,37.0090,26.4250
2008-05-10,40.2836,21.2037,36.7866,25.9978
2008-05-11,41.8441,21.1615,37.5909,25.5675
2008-05-12,43.7653,20.8066,39.5848,25.0514
2008-05-13,43.5170,21.6656,38.3622,25.9894
2008-05-14,43.1240,21.5275,38.2520,25.9481
2008-05-15,43.6944,22.7340,38.9511,25.8515
2008-05-16,43.5788,22.9916,40.6648,27.8400
2008-05-17,44.9893,23.3460,41.8907,29.3922
2008-05-18,43.4626,23.0528,38.3938,24.2714
2008-05-19,41.6888,24.1470,34.0618,24.3717
2008-05-20,38.3958,22.6078,31.2399,22.5487
2008-05-21,31.5714,17.8115,25.1006,20.3682
2008-05-22,35.9785,16.5194,28.6599,21.3440
2008-05-23,39.5477,23.0629,32.3889,22.0383
2008-05-24,38.4965,22.9372,33.1340,23.4958
2008-05-25,40.3336,22.9144,35.0208,24.8531
2008-05-26,42.0102,22.3023,33.0196,24.5909
2008-05-27,40.7970,20.0615,36.9513,24.4804
2008-05-28,41.8416,19.6047,36.0779,24.5160
2008-05-29,42.1850,20.1150,37.9773,24.2646
2008-05-30,40.8517,19.8316,37.3739,24.0691
2008-05-31,43.9391,21.2097,38.8409,24.5060
2008-06-01,41.3935,24.6534,34.3724,25.2145
2008-06-02,42.4979,24.6883,36.4329,25.7858
2008-06-03,41.4616,27.9359,34.4345,27.0582
2008-06-04,43.0560,28.3338,36.7281,27.3275
2008-06-05,41.3094,26.5931,36.2890,26.7969
2008-06-06,42.9577,27.8128,37.5984,26.8630
2008-06-07,40.4888,23.4568,34.1226,25.2335
2008-06-08,40.7783,23.2000,34.3286,25.2280
2008-06-09,39.2196,25.0045,32.2891,25.9557
2008-06-10,41.0251,24.6700,34.3565,25.6878
2008-06-11,42.3177,25.1775,34.7885,27.5783
