Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2000-07-10,36.9808,23.4183,33.6956,27.3322
2000-07-11,36.9416,22.1804,31.7078,26.1765
2000-07-12,35.3636,22.0664,32.0318,26.3170
2000-07-13,36.9711,23.7535,33.3705,26.9723
2000-07-14,38.0000,23.9783,33.3317,26.7802
2000-07-15,37.4663,23.8985,34.0603,27.8088
2000-07-16,39.2666,23.4427,33.7639,28.1666
2000-07-17,37.9065,23.4601,33.1658,27.9327
2000-07-18,37.7759,23.0923,34.0004,27.4993
2000-07-19,39.2985,22.5508,34.5855,27.6784
2000-07-20,40.8040,23.8552,33.5227,27.0117
2000-07-21,41.2924,27.2415,33.5370,27.6349
2000-07-22,41.3501,27.3583,32.0346,27.4696
2000-07-23,42.3408,27.4105,33.2660,27.5350
2000-07-24,40.9409,27.0001,32.7673,27.4783
2000-07-25,40.0625,26.5104,32.0938,27.4850
2000-07-26,41.4900,27.2367,33.7278,27.5847
2000-07-27,40.5188,27.6806,33.7130,27.8072
2000-07-28,42.2820,25.7870,33.6821,27.0287
2000-07-29,41.0029,27.9399,32.2610,27.0458
2000-07-30,41.7217,25.7490,32.4356,25.8121
2000-07-31,39.3472,25.4258,32.1074,25.8700
2000-08-01,41.0742,25.9419,32.2223,25.7034
2000-08-02,40.6051,26.3015,31.4812,25.8748
2000-08-03,41.1335,27.1448,31.9327,26.2089
2000-08-04,39.6959,26.5917,31.9009,26.6610
2000-08-05,38.9111,25.8508,32.0357,26.9376
2000-08-06,39.3076,26.3630,32.1878,26.8411
2000-08-07,39.2157,24.9862,32.8139,26.5957
2000-08-08,37.1165,24.0825,32.1196,26.6566
2000-08-09,35.0889,22.6248,31.6950,26.1862
2000-08-10,35.2282,22.8061,31.6492,26.3114
2000-08-11,37.1945,22.9118,33.1853,26.7189
2000-08-12,39.6751,24.0956,32.9424,26.8462
2000-08-13,41.1504,24.2711,32.2101,25.5000
